dataset,kind,variant,mode,target,n,spearman,regret,expected_regret_random_pick,rmse_uncalibrated,mae_uncalibrated,y_min,y_max,y_range,topk1_hit,topk3_hit,topk5_hit,topk10_hit,note
est_10b,extrapolation,forest_equal,equal,arxiv,63,0.8518625192012289,0.07650000000000001,0.6502952380952383,3.524726315480447,3.4282402871646034,1.0486,2.3615,1.3129,False,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_10b,extrapolation,forest_equal,equal,freelaw,63,0.7705933179723502,0.0,0.7707428571428568,3.4759467440287195,3.447812145268266,0.9749,2.4423,1.4674,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_10b,extrapolation,forest_equal,equal,pubmed_central,63,0.7463997695852534,0.0,0.7131380952380946,3.5154290315551493,3.459512882013602,1.0114,2.1906,1.1791999999999998,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_10b,extrapolation,forest_equal,equal,wikipedia_en,63,0.3015385354779728,0.2594000000000001,0.5561936507936507,3.860954355464174,3.8466186500200426,1.3918,2.5116,1.1198000000000001,False,False,False,True,estimated/semi_synthetic — 仅一致性诊断
est_10b,extrapolation,forest_equal,equal,dm_mathematics,63,0.8344854070660522,0.0,0.7211063492063489,2.940207872549579,2.729326451800971,0.6258,1.9448,1.319,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_10b,extrapolation,forest_equal,equal,github,63,0.8003072196620584,0.0,0.6725555555555556,3.663653854258487,3.5792528872148996,1.1153,2.2485,1.1332,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_10b,extrapolation,forest_equal,equal,stackexchange,63,0.646321120451693,0.10089999999999999,0.4341111111111111,3.5773550073247633,3.5215308456695538,1.3223,2.0749,0.7525999999999999,False,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_10b,extrapolation,forest_equal,equal,gutenberg_pg_19,63,0.4116263440860215,0.06570000000000009,0.502990476190476,3.5992564589580063,3.5861669641503635,1.3043,2.2052,0.9009,False,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_10b,extrapolation,forest_equal,equal,pile_cc,63,0.07824500768049156,0.09349999999999992,0.4624015873015874,3.8049226056072514,3.7941824125941683,1.4675,2.4014,0.9339000000000002,False,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_10b,extrapolation,forest_equal,equal,ubuntu_irc,63,0.610839093701997,0.058499999999999996,0.615215873015873,4.547178519305297,4.477500424367025,1.6397,2.9153,1.2755999999999998,False,False,True,True,estimated/semi_synthetic — 仅一致性诊断
est_10b,extrapolation,forest_equal,equal,hackernews,63,-0.029233870967741934,0.5118,0.38035873015873034,3.607714164791416,3.593492642964035,1.4418,2.2718,0.8299999999999998,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_10b,extrapolation,forest_equal,equal,pubmed_abstracts,63,0.3388536866359447,0.0,0.6093492063492063,3.6246321995444957,3.6069857647327015,1.2101,2.2223,1.0122000000000002,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_10b,extrapolation,forest_equal,equal,uspto_backgrounds,63,0.40126249597858743,0.0,0.5972079365079366,3.4294756176499805,3.415680884849337,1.1278,2.1819,1.0541000000000003,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_10b,extrapolation,forest_equal,equal,__composite_equal_v__,63,-0.7167338709677419,0.3587230769230767,0.1994589743589743,3.6005405102477015,3.5758694802161197,1.5979999999999999,1.9867230769230768,0.38872307692307695,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,best_entropy_proxyQ,entropy_proxy,arxiv,63,0.7908506144393241,0.06290000000000007,0.5348730158730162,3.8944273250891914,3.793148614855214,0.8006,1.7909,0.9903,False,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,best_entropy_proxyQ,entropy_proxy,freelaw,63,0.6923963133640553,0.10060000000000002,0.6494492063492061,3.8478334473808427,3.8164535677732645,0.7261,1.9874,1.2613,False,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,best_entropy_proxyQ,entropy_proxy,pubmed_central,63,0.627160138248848,0.0,0.5998380952380952,3.8850256501740352,3.8264479953688553,0.7569,1.7529,0.9959999999999999,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,best_entropy_proxyQ,entropy_proxy,wikipedia_en,63,0.2150057603686636,0.24409999999999998,0.47893174603174615,4.276784210388659,4.262377609254768,1.0555,2.0438,0.9883,False,False,False,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,best_entropy_proxyQ,entropy_proxy,dm_mathematics,63,0.8137000768049155,0.0015999999999999903,0.5587206349206348,3.246989172896214,3.019413521114161,0.4964,1.5436,1.0472000000000001,False,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,best_entropy_proxyQ,entropy_proxy,github,63,0.6934043778801844,0.0,0.5532873015873014,4.046681590697742,3.9582303199131563,0.8524,1.8061,0.9537,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,best_entropy_proxyQ,entropy_proxy,stackexchange,63,0.5090546881929574,0.11450000000000005,0.37054444444444434,3.951826112351487,3.8945686359861633,1.0106,1.6667,0.6561000000000001,False,False,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,best_entropy_proxyQ,entropy_proxy,gutenberg_pg_19,63,0.31581221198156684,0.0646000000000001,0.4426777777777783,3.9868749651695072,3.973549114930663,0.981,1.7654,0.7844000000000001,False,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,best_entropy_proxyQ,entropy_proxy,pile_cc,63,0.01310483870967742,0.10089999999999999,0.4273761904761908,4.213669347006497,4.2035768578280495,1.0931,1.9606,0.8674999999999999,False,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,best_entropy_proxyQ,entropy_proxy,ubuntu_irc,63,0.4834927454834709,0.10440000000000005,0.5303634920634919,5.032227140436928,4.959897080692226,1.2435,2.353,1.1095000000000002,False,False,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,best_entropy_proxyQ,entropy_proxy,hackernews,63,-0.12235983102918586,0.4953000000000001,0.3414634920634916,3.994414549509446,3.9808292066496604,1.0934,1.8547,0.7613000000000001,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,best_entropy_proxyQ,entropy_proxy,pubmed_abstracts,63,0.2234543010752688,0.0,0.5275063492063492,4.007355015186027,3.9896505835920784,0.9056,1.7891,0.8835,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,best_entropy_proxyQ,entropy_proxy,uspto_backgrounds,63,0.32880493492897794,0.0,0.5107650793650792,3.7929811730990766,3.7788942753970947,0.8482,1.7756,0.9274000000000001,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,best_entropy_proxyQ,entropy_proxy,__composite_equal_v__,63,-0.8009312596006144,0.40721538461538453,0.22425360195360122,3.981956897612795,3.9582336448734887,1.190292307692308,1.6167,0.42640769230769204,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_none,none,arxiv,63,0.6312884024577573,0.0,0.5348730158730162,3.766769402610511,3.711320025363682,0.8006,1.7909,0.9903,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_none,none,freelaw,63,0.6559139784946236,0.0,0.6494492063492061,3.8256395515024715,3.785148819634148,0.7261,1.9874,1.2613,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_none,none,pubmed_central,63,0.5942300307219662,0.0,0.5998380952380952,3.8441340143239744,3.8098838187727666,0.7569,1.7529,0.9959999999999999,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_none,none,wikipedia_en,63,0.3400537634408602,0.24409999999999998,0.47893174603174615,4.298664485287115,4.283778748694514,1.0555,2.0438,0.9883,False,False,False,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_none,none,dm_mathematics,63,0.6126152073732719,0.12069999999999997,0.5587206349206348,3.113840225711649,3.0392980678902406,0.4964,1.5436,1.0472000000000001,False,False,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_none,none,github,63,0.507968509984639,0.11399999999999999,0.5532873015873014,4.080668165527333,4.0373886634623,0.8524,1.8061,0.9537,False,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_none,none,stackexchange,63,0.4148475284420329,0.11450000000000005,0.37054444444444434,3.9731388015722233,3.9497248369436226,1.0106,1.6667,0.6561000000000001,False,False,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_none,none,gutenberg_pg_19,63,0.4242031490015361,0.2992,0.4426777777777783,3.9689097825475668,3.9545991667426357,0.981,1.7654,0.7844000000000001,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_none,none,pile_cc,63,0.09485407066052227,0.10089999999999999,0.4273761904761908,4.214675968950348,4.204622540480115,1.0931,1.9606,0.8674999999999999,False,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_none,none,ubuntu_irc,63,0.3919017845638459,0.10440000000000005,0.5303634920634919,4.94763563845431,4.922000522351618,1.2435,2.353,1.1095000000000002,False,False,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_none,none,hackernews,63,0.10584677419354839,0.17200000000000015,0.3414634920634916,3.96936368235672,3.956027986791814,1.0934,1.8547,0.7613000000000001,False,False,False,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_none,none,pubmed_abstracts,63,0.2178379416282642,0.3860000000000001,0.5275063492063492,4.039143849604753,4.01819844357662,0.9056,1.7891,0.8835,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_none,none,uspto_backgrounds,63,0.3834097401675665,0.0,0.5107650793650792,3.816092288170057,3.799588192305005,0.8482,1.7756,0.9274000000000001,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_none,none,__composite_equal_v__,63,-0.5138728878648233,0.40721538461538453,0.22425360195360122,3.9650858981661594,3.9581567224082246,1.190292307692308,1.6167,0.42640769230769204,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_equal,equal,arxiv,63,0.6619623655913979,0.0,0.5348730158730162,3.7754357285233,3.714701454531676,0.8006,1.7909,0.9903,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_equal,equal,freelaw,63,0.6536098310291859,0.0,0.6494492063492061,3.825840914397403,3.784932475251625,0.7261,1.9874,1.2613,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_equal,equal,pubmed_central,63,0.5786770353302612,0.0,0.5998380952380952,3.846017140359593,3.810627753789555,0.7569,1.7529,0.9959999999999999,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_equal,equal,wikipedia_en,63,0.3058275729646697,0.24409999999999998,0.47893174603174615,4.299697532145292,4.284446623385824,1.0555,2.0438,0.9883,False,False,False,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_equal,equal,dm_mathematics,63,0.6065668202764977,0.12069999999999997,0.5587206349206348,3.114460643391601,3.039749904270535,0.4964,1.5436,1.0472000000000001,False,False,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_equal,equal,github,63,0.5138728878648233,0.11399999999999999,0.5532873015873014,4.079693226398484,4.0369577269374695,0.8524,1.8061,0.9537,False,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_equal,equal,stackexchange,63,0.43661718293734203,0.11450000000000005,0.37054444444444434,3.9799661190057942,3.9523595667330387,1.0106,1.6667,0.6561000000000001,False,False,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_equal,equal,gutenberg_pg_19,63,0.44618855606758834,0.2992,0.4426777777777783,3.9683754670232547,3.954120056602808,0.981,1.7654,0.7844000000000001,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_equal,equal,pile_cc,63,0.047139016897081415,0.10089999999999999,0.4273761904761908,4.215534885908168,4.205210876834849,1.0931,1.9606,0.8674999999999999,False,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_equal,equal,ubuntu_irc,63,0.37450046206208276,0.10440000000000005,0.5303634920634919,4.948256557545793,4.922741704545996,1.2435,2.353,1.1095000000000002,False,False,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_equal,equal,hackernews,63,0.06960445468509985,0.17200000000000015,0.3414634920634916,3.9700460373760715,3.9565628718505774,1.0934,1.8547,0.7613000000000001,False,False,False,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_equal,equal,pubmed_abstracts,63,0.21947004608294932,0.3860000000000001,0.5275063492063492,4.039085719081561,4.0181670575544315,0.9056,1.7891,0.8835,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_equal,equal,uspto_backgrounds,63,0.37724119733402045,0.0,0.5107650793650792,3.8162711612632587,3.79989005655875,0.8482,1.7756,0.9274000000000001,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_equal,equal,__composite_equal_v__,63,-0.5420506912442397,0.40721538461538453,0.22425360195360122,3.9660986817051516,3.9588309130822754,1.190292307692308,1.6167,0.42640769230769204,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_pertarget_none,none,arxiv,63,0.813268049155146,0.0,0.5348730158730162,3.8859671714471866,3.7601753935971667,0.8006,1.7909,0.9903,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_pertarget_none,none,freelaw,63,0.6837557603686636,0.0,0.6494492063492061,3.8445932353218546,3.797310358719007,0.7261,1.9874,1.2613,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_pertarget_none,none,pubmed_central,63,0.6445372503840245,0.0,0.5998380952380952,3.8758834339849133,3.80401348580968,0.7569,1.7529,0.9959999999999999,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_pertarget_none,none,wikipedia_en,63,0.24596774193548387,0.24409999999999998,0.47893174603174615,4.278787845451985,4.253927023859468,1.0555,2.0438,0.9883,False,False,False,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_pertarget_none,none,dm_mathematics,63,0.8074596774193549,0.0,0.5587206349206348,3.2649577839068713,3.0384138457784844,0.4964,1.5436,1.0472000000000001,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_pertarget_none,none,github,63,0.7160618279569892,0.18769999999999998,0.5532873015873014,4.051416256559888,3.9516043960283325,0.8524,1.8061,0.9537,False,False,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_pertarget_none,none,stackexchange,63,0.5089346790722555,0.11450000000000005,0.37054444444444434,3.9420949320907046,3.8747254338499793,1.0106,1.6667,0.6561000000000001,False,False,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_pertarget_none,none,gutenberg_pg_19,63,0.32526881720430106,0.2992,0.4426777777777783,3.9634110118679735,3.942232794557468,0.981,1.7654,0.7844000000000001,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_pertarget_none,none,pile_cc,63,0.065284178187404,0.10089999999999999,0.4273761904761908,4.2182544739689956,4.205158662059993,1.0931,1.9606,0.8674999999999999,False,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_pertarget_none,none,ubuntu_irc,63,0.4892291814530176,0.10440000000000005,0.5303634920634919,5.036299617857858,4.959182668256746,1.2435,2.353,1.1095000000000002,False,False,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_pertarget_none,none,hackernews,63,-0.05501152073732719,0.17200000000000015,0.3414634920634916,4.001429629585232,3.98098246216815,1.0934,1.8547,0.7613000000000001,False,False,False,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_pertarget_none,none,pubmed_abstracts,63,0.29886712749615973,0.3860000000000001,0.5275063492063492,4.003534905846927,3.9782665247724727,0.9056,1.7891,0.8835,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_pertarget_none,none,uspto_backgrounds,63,0.3884981879524372,0.0,0.5107650793650792,3.786982486406892,3.7617524828648072,0.8482,1.7756,0.9274000000000001,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_pertarget_none,none,__composite_equal_v__,63,-0.8129320276497696,0.40721538461538453,0.22425360195360122,3.972370983615927,3.9467496563324422,1.190292307692308,1.6167,0.42640769230769204,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_none,none,arxiv,63,0.7895545314900153,0.06290000000000007,0.5348730158730162,3.892995749704348,3.7903834004897674,0.8006,1.7909,0.9903,False,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_none,none,freelaw,63,0.6991167434715821,0.0,0.6494492063492061,3.8515912548046867,3.8198918672139177,0.7261,1.9874,1.2613,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_none,none,pubmed_central,63,0.631336405529954,0.0,0.5998380952380952,3.8853820709222235,3.8258343074260184,0.7569,1.7529,0.9959999999999999,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_none,none,wikipedia_en,63,0.22047811059907835,0.24409999999999998,0.47893174603174615,4.280368486991853,4.266277594233622,1.0555,2.0438,0.9883,False,False,False,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_none,none,dm_mathematics,63,0.8155721966205837,0.0,0.5587206349206348,3.247182603963517,3.02063449964062,0.4964,1.5436,1.0472000000000001,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_none,none,github,63,0.6987807219662059,0.0,0.5532873015873014,4.049777397957814,3.960816160438006,0.8524,1.8061,0.9537,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_none,none,stackexchange,63,0.5123189362760467,0.11450000000000005,0.37054444444444434,3.953052404432821,3.8951437534237896,1.0106,1.6667,0.6561000000000001,False,False,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_none,none,gutenberg_pg_19,63,0.32973310291858676,0.0646000000000001,0.4426777777777783,3.9882490512226836,3.975240879673993,0.981,1.7654,0.7844000000000001,False,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_none,none,pile_cc,63,0.01588901689708141,0.10089999999999999,0.4273761904761908,4.216529214503375,4.206663330163545,1.0931,1.9606,0.8674999999999999,False,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_none,none,ubuntu_irc,63,0.4867569935665602,0.10440000000000005,0.5303634920634919,5.031379092873205,4.958474168655175,1.2435,2.353,1.1095000000000002,False,False,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_none,none,hackernews,63,-0.1217357910906298,0.4953000000000001,0.3414634920634916,3.9957412545170765,3.9820672273995195,1.0934,1.8547,0.7613000000000001,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_none,none,pubmed_abstracts,63,0.22172619047619047,0.0,0.5275063492063492,4.011429054106505,3.993875597752717,0.9056,1.7891,0.8835,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_none,none,uspto_backgrounds,63,0.32688476595355503,0.0,0.5107650793650792,3.7961630288425576,3.782205598517815,0.8482,1.7756,0.9274000000000001,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_none,none,__composite_equal_v__,63,-0.7974750384024577,0.40721538461538453,0.22425360195360122,3.9836239707102785,3.9598083373098847,1.190292307692308,1.6167,0.42640769230769204,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_entropy,entropy,arxiv,63,0.6985407066052227,0.0,0.5348730158730162,3.780696291248282,3.716160100260984,0.8006,1.7909,0.9903,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_entropy,entropy,freelaw,63,0.6536098310291859,0.0,0.6494492063492061,3.8258392990098775,3.7849653194567616,0.7261,1.9874,1.2613,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_entropy,entropy,pubmed_central,63,0.5673483102918587,0.0,0.5998380952380952,3.8463498444572144,3.8108237200402257,0.7569,1.7529,0.9959999999999999,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_entropy,entropy,wikipedia_en,63,0.36539938556067586,0.24409999999999998,0.47893174603174615,4.298321929087641,4.283569514549006,1.0555,2.0438,0.9883,False,False,False,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_entropy,entropy,dm_mathematics,63,0.6030145929339478,0.12069999999999997,0.5587206349206348,3.1150735201020163,3.0402118510146665,0.4964,1.5436,1.0472000000000001,False,False,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_entropy,entropy,github,63,0.5038402457757296,0.11399999999999999,0.5532873015873014,4.08385326503216,4.038462566940282,0.8524,1.8061,0.9537,False,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_entropy,entropy,stackexchange,63,0.47254791367546534,0.11450000000000005,0.37054444444444434,3.983243396883787,3.9528356934818274,1.0106,1.6667,0.6561000000000001,False,False,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_entropy,entropy,gutenberg_pg_19,63,0.45002880184331795,0.2992,0.4426777777777783,3.9681594812155008,3.9540728180758755,0.981,1.7654,0.7844000000000001,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_entropy,entropy,pile_cc,63,0.1002784178187404,0.10089999999999999,0.4273761904761908,4.214592027081656,4.204571760993483,1.0931,1.9606,0.8674999999999999,False,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_entropy,entropy,ubuntu_irc,63,0.3739724219309948,0.10440000000000005,0.5303634920634919,4.948686413061036,4.92283899428711,1.2435,2.353,1.1095000000000002,False,False,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_entropy,entropy,hackernews,63,0.08088517665130568,0.17200000000000015,0.3414634920634916,3.9697583336860585,3.9562752036043203,1.0934,1.8547,0.7613000000000001,False,False,False,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_entropy,entropy,pubmed_abstracts,63,0.2152457757296467,0.3860000000000001,0.5275063492063492,4.03944523576069,4.0183467192534,0.9056,1.7891,0.8835,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_entropy,entropy,uspto_backgrounds,63,0.38156157752872194,0.0,0.5107650793650792,3.816270101915705,3.7998005484331325,0.8482,1.7756,0.9274000000000001,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,ridge_entropy,entropy,__composite_equal_v__,63,-0.5557315668202765,0.40721538461538453,0.22425360195360122,3.9665927387692466,3.958996113432723,1.190292307692308,1.6167,0.42640769230769204,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,best_drop_ref16,none,arxiv,63,0.7902745775729647,0.06290000000000007,0.5348730158730162,3.8932056069967556,3.7898001673381763,0.8006,1.7909,0.9903,False,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,best_drop_ref16,none,freelaw,63,0.7021409370199693,0.0,0.6494492063492061,3.8524748681497556,3.8211429472912886,0.7261,1.9874,1.2613,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,best_drop_ref16,none,pubmed_central,63,0.6269201228878648,0.0,0.5998380952380952,3.8852556199921904,3.8257020165209026,0.7569,1.7529,0.9959999999999999,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,best_drop_ref16,none,wikipedia_en,63,0.21879800307219663,0.24409999999999998,0.47893174603174615,4.279221303187731,4.265005596423161,1.0555,2.0438,0.9883,False,False,False,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,best_drop_ref16,none,dm_mathematics,63,0.8141801075268817,0.0,0.5587206349206348,3.247203480721948,3.019420527066904,0.4964,1.5436,1.0472000000000001,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,best_drop_ref16,none,github,63,0.6974366359447005,0.0,0.5532873015873014,4.048715095755909,3.9598176886567362,0.8524,1.8061,0.9537,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,best_drop_ref16,none,stackexchange,63,0.5058384437581488,0.11450000000000005,0.37054444444444434,3.9520133107830686,3.8939427817461802,1.0106,1.6667,0.6561000000000001,False,False,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,best_drop_ref16,none,gutenberg_pg_19,63,0.31893241167434716,0.0646000000000001,0.4426777777777783,3.9861758009509893,3.9731552255515035,0.981,1.7654,0.7844000000000001,False,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,best_drop_ref16,none,pile_cc,63,0.016705069124423964,0.10089999999999999,0.4273761904761908,4.2159829848344685,4.206096442231275,1.0931,1.9606,0.8674999999999999,False,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,best_drop_ref16,none,ubuntu_irc,63,0.48622895343547223,0.10440000000000005,0.5303634920634919,5.032076730954887,4.959599786205759,1.2435,2.353,1.1095000000000002,False,False,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,best_drop_ref16,none,hackernews,63,-0.12317588325652842,0.4953000000000001,0.3414634920634916,3.994951980679042,3.981196965031925,1.0934,1.8547,0.7613000000000001,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,best_drop_ref16,none,pubmed_abstracts,63,0.22436635944700462,0.0,0.5275063492063492,4.012893057079489,3.99534640128684,0.9056,1.7891,0.8835,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,best_drop_ref16,none,uspto_backgrounds,63,0.3189880710421284,0.0,0.5107650793650792,3.797402391170504,3.7835032645439854,0.8482,1.7756,0.9274000000000001,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,best_drop_ref16,none,__composite_equal_v__,63,-0.7974750384024577,0.40721538461538453,0.22425360195360122,3.983340854048117,3.959517677684203,1.190292307692308,1.6167,0.42640769230769204,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_entropy,entropy,arxiv,63,0.7884504608294931,0.06290000000000007,0.5348730158730162,3.8943954732775317,3.7921784589092473,0.8006,1.7909,0.9903,False,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_entropy,entropy,freelaw,63,0.7042530721966206,0.0,0.6494492063492061,3.851127615819029,3.8200159880104763,0.7261,1.9874,1.2613,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
