functional,omega,scale_s,scenario,delta,h,loss_h1,loss_with_h,dLoss,N,D,Q
quality_linear,1.0,0.0042798423176393504,shift_nih_exporter_up__uspto_backgrounds_down,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,1.0,0.0042798423176393504,shift_pubmed_central_up__arxiv_down,1.1723991506222478,0.3096232167355423,2.3489103009426024,2.46741393522142,0.1185036342788175,1.0,150.0,1.0
quality_linear,1.0,0.0042798423176393504,shift_pubmed_central_up__freelaw_down,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,1.0,0.0042798423176393504,shift_pubmed_central_up__wikipedia_en_down,-0.3665275332404914,1.4427161226534173,2.3489103009426024,2.3191608675036637,-0.029749433438938766,1.0,150.0,1.0
quality_linear,1.0,0.0042798423176393504,shift_pubmed_central_up__github_down,-1.3100321785747664,3.7062929735169132,2.3489103009426024,2.2552507043469276,-0.0936595965956748,1.0,150.0,1.0
quality_linear,1.0,0.0042798423176393504,shift_pubmed_central_up__stackexchange_down,1.6010790154595766,0.20167878601971295,2.3489103009426024,2.521415746384797,0.17250544544219437,1.0,150.0,1.0
quality_linear,1.0,0.0042798423176393504,shift_pubmed_central_up__pile_cc_down,-0.428324036140665,1.5346832932573435,2.3489103009426024,2.31443893574194,-0.03447136520066252,1.0,150.0,1.0
quality_linear,1.0,0.0042798423176393504,shift_pubmed_central_up__pubmed_abstracts_down,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,1.0,0.0042798423176393504,shift_pubmed_central_up__uspto_backgrounds_down,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,1.0,0.0042798423176393504,shift_wikipedia_en_up__arxiv_down,1.402650663907897,0.24594418380207106,2.3489103009426024,2.4956128887962064,0.1467025878536039,1.0,150.0,1.0
quality_linear,1.0,0.0042798423176393504,shift_wikipedia_en_up__freelaw_down,0.3068942562405904,0.735728395480478,2.3489103009426024,2.376277540332449,0.02736723938984653,1.0,150.0,1.0
quality_linear,1.0,0.0042798423176393504,shift_wikipedia_en_up__pubmed_central_down,0.3068942562405904,0.735728395480478,2.3489103009426024,2.376277540332449,0.02736723938984653,1.0,150.0,1.0
quality_linear,1.0,0.0042798423176393504,shift_wikipedia_en_up__github_down,-0.8599548185469831,2.36305392508394,2.3489103009426024,2.2836397719171355,-0.06527052902546693,1.0,150.0,1.0
quality_linear,1.0,0.0042798423176393504,shift_wikipedia_en_up__stackexchange_down,1.7933697951850143,0.16639849498703255,2.3489103009426024,2.547825539869244,0.19891523892664154,1.0,150.0,1.0
quality_linear,1.0,0.0042798423176393504,shift_wikipedia_en_up__pile_cc_down,-0.056324259452400376,1.057940675388537,2.3489103009426024,2.3441379298709033,-0.004772371071699144,1.0,150.0,1.0
quality_linear,1.0,0.0042798423176393504,shift_wikipedia_en_up__pubmed_abstracts_down,0.3068942562405904,0.735728395480478,2.3489103009426024,2.376277540332449,0.02736723938984653,1.0,150.0,1.0
quality_linear,1.0,0.0042798423176393504,shift_wikipedia_en_up__uspto_backgrounds_down,0.3068942562405904,0.735728395480478,2.3489103009426024,2.376277540332449,0.02736723938984653,1.0,150.0,1.0
quality_linear,1.0,0.0042798423176393504,shift_dm_mathematics_up__arxiv_down,1.1723991506222478,0.3096232167355423,2.3489103009426024,2.46741393522142,0.1185036342788175,1.0,150.0,1.0
quality_linear,1.0,0.0042798423176393504,shift_dm_mathematics_up__freelaw_down,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,1.0,0.0042798423176393504,shift_dm_mathematics_up__pubmed_central_down,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,1.0,0.0042798423176393504,shift_dm_mathematics_up__wikipedia_en_down,-0.3665275332404914,1.4427161226534173,2.3489103009426024,2.3191608675036637,-0.029749433438938766,1.0,150.0,1.0
quality_linear,1.0,0.0042798423176393504,shift_dm_mathematics_up__github_down,-1.3100321785747664,3.7062929735169132,2.3489103009426024,2.2552507043469276,-0.0936595965956748,1.0,150.0,1.0
quality_linear,1.0,0.0042798423176393504,shift_dm_mathematics_up__stackexchange_down,1.6010790154595766,0.20167878601971295,2.3489103009426024,2.521415746384797,0.17250544544219437,1.0,150.0,1.0
quality_linear,1.0,0.0042798423176393504,shift_dm_mathematics_up__pile_cc_down,-0.428324036140665,1.5346832932573435,2.3489103009426024,2.31443893574194,-0.03447136520066252,1.0,150.0,1.0
quality_linear,1.0,0.0042798423176393504,shift_dm_mathematics_up__pubmed_abstracts_down,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,1.0,0.0042798423176393504,shift_dm_mathematics_up__uspto_backgrounds_down,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,1.0,0.0042798423176393504,shift_github_up__arxiv_down,2.262605482454919,0.10407895528381782,2.3489103009426024,2.6185649343575,0.2696546334148975,1.0,150.0,1.0
quality_linear,1.0,0.0042798423176393504,shift_github_up__freelaw_down,1.0968926332503828,0.3339070449576781,2.3489103009426024,2.4585553268393796,0.10964502589677716,1.0,150.0,1.0
quality_linear,1.0,0.0042798423176393504,shift_github_up__pubmed_central_down,1.0968926332503828,0.3339070449576781,2.3489103009426024,2.4585553268393796,0.10964502589677716,1.0,150.0,1.0
quality_linear,1.0,0.0042798423176393504,shift_github_up__wikipedia_en_down,0.859954818546996,0.4231812018274045,2.3489103009426024,2.4319420591027634,0.08303175816016095,1.0,150.0,1.0
quality_linear,1.0,0.0042798423176393504,shift_github_up__stackexchange_down,2.65332461373201,0.07041671509088379,2.3489103009426024,2.6849855422723756,0.3360752413297732,1.0,150.0,1.0
quality_linear,1.0,0.0042798423176393504,shift_github_up__pile_cc_down,0.8036305590945956,0.44770060647301707,2.3489103009426024,2.4258710441042295,0.07696074316162704,1.0,150.0,1.0
quality_linear,1.0,0.0042798423176393504,shift_github_up__pubmed_abstracts_down,1.0968926332503828,0.3339070449576781,2.3489103009426024,2.4585553268393796,0.10964502589677716,1.0,150.0,1.0
quality_linear,1.0,0.0042798423176393504,shift_github_up__uspto_backgrounds_down,1.0968926332503828,0.3339070449576781,2.3489103009426024,2.4585553268393796,0.10964502589677716,1.0,150.0,1.0
quality_linear,1.0,0.0042798423176393504,shift_philpapers_up__arxiv_down,1.1723991506222478,0.3096232167355423,2.3489103009426024,2.46741393522142,0.1185036342788175,1.0,150.0,1.0
quality_linear,1.0,0.0042798423176393504,shift_philpapers_up__freelaw_down,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,1.0,0.0042798423176393504,shift_philpapers_up__pubmed_central_down,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,1.0,0.0042798423176393504,shift_philpapers_up__wikipedia_en_down,-0.3665275332404914,1.4427161226534173,2.3489103009426024,2.3191608675036637,-0.029749433438938766,1.0,150.0,1.0
quality_linear,1.0,0.0042798423176393504,shift_philpapers_up__github_down,-1.3100321785747664,3.7062929735169132,2.3489103009426024,2.2552507043469276,-0.0936595965956748,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,reference_p0,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_arxiv_up__freelaw_down,-0.9816522163185311,7.122825115692661,2.3489103009426024,2.219914490090738,-0.1289958108518645,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_arxiv_up__pubmed_central_down,-0.9816522163185311,7.122825115692661,2.3489103009426024,2.219914490090738,-0.1289958108518645,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_arxiv_up__wikipedia_en_down,-1.402650663907897,16.532056724138723,2.3489103009426024,2.1829349615004467,-0.1659753394421557,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_arxiv_up__github_down,-2.262605482454893,92.31539908433854,2.3489103009426024,2.1297685071130528,-0.21914179382954968,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_arxiv_up__stackexchange_down,0.39071913127711705,0.4577471770064501,2.3489103009426024,2.4235051655988618,0.07459486465625931,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_arxiv_up__pile_cc_down,-1.4589749233602975,18.503313917548553,2.3489103009426024,2.178616077418443,-0.17029422352415935,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_arxiv_up__pubmed_abstracts_down,-0.9816522163185311,7.122825115692661,2.3489103009426024,2.219914490090738,-0.1289958108518645,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_arxiv_up__uspto_backgrounds_down,-0.9816522163185311,7.122825115692661,2.3489103009426024,2.219914490090738,-0.1289958108518645,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_freelaw_up__arxiv_down,1.1723991506222478,0.09586653634166459,2.3489103009426024,2.6319405763610413,0.28303027541843884,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_freelaw_up__pubmed_central_down,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_freelaw_up__wikipedia_en_down,-0.3665275332404914,2.0814298105641105,2.3489103009426024,2.292311908545986,-0.05659839239661624,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_freelaw_up__github_down,-1.3100321785747664,13.736607605540843,2.3489103009426024,2.1903396757027145,-0.15857062523988796,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_freelaw_up__stackexchange_down,1.6010790154595766,0.04067433273038517,2.3489103009426024,2.7914464858136667,0.4425361848710643,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_freelaw_up__pile_cc_down,-0.428324036140665,2.3552528106032056,2.3489103009426024,2.2838618634817194,-0.06504843746088307,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_freelaw_up__pubmed_abstracts_down,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_freelaw_up__uspto_backgrounds_down,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_nih_exporter_up__arxiv_down,1.1723991506222478,0.09586653634166459,2.3489103009426024,2.6319405763610413,0.28303027541843884,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_nih_exporter_up__freelaw_down,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_nih_exporter_up__pubmed_central_down,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_nih_exporter_up__wikipedia_en_down,-0.3665275332404914,2.0814298105641105,2.3489103009426024,2.292311908545986,-0.05659839239661624,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_nih_exporter_up__github_down,-1.3100321785747664,13.736607605540843,2.3489103009426024,2.1903396757027145,-0.15857062523988796,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_nih_exporter_up__stackexchange_down,1.6010790154595766,0.04067433273038517,2.3489103009426024,2.7914464858136667,0.4425361848710643,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_nih_exporter_up__pile_cc_down,-0.428324036140665,2.3552528106032056,2.3489103009426024,2.2838618634817194,-0.06504843746088307,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_nih_exporter_up__pubmed_abstracts_down,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_nih_exporter_up__uspto_backgrounds_down,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_pubmed_central_up__arxiv_down,1.1723991506222478,0.09586653634166459,2.3489103009426024,2.6319405763610413,0.28303027541843884,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_pubmed_central_up__freelaw_down,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_pubmed_central_up__wikipedia_en_down,-0.3665275332404914,2.0814298105641105,2.3489103009426024,2.292311908545986,-0.05659839239661624,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_pubmed_central_up__github_down,-1.3100321785747664,13.736607605540843,2.3489103009426024,2.1903396757027145,-0.15857062523988796,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_pubmed_central_up__stackexchange_down,1.6010790154595766,0.04067433273038517,2.3489103009426024,2.7914464858136667,0.4425361848710643,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_pubmed_central_up__pile_cc_down,-0.428324036140665,2.3552528106032056,2.3489103009426024,2.2838618634817194,-0.06504843746088307,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_pubmed_central_up__pubmed_abstracts_down,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_pubmed_central_up__uspto_backgrounds_down,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_wikipedia_en_up__arxiv_down,1.402650663907897,0.060488541546066914,2.3489103009426024,2.7128476392749667,0.3639373383323643,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_wikipedia_en_up__freelaw_down,0.3068942562405904,0.5412962719162786,2.3489103009426024,2.4060993396091748,0.05718903866657232,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_wikipedia_en_up__pubmed_central_down,0.3068942562405904,0.5412962719162786,2.3489103009426024,2.4060993396091748,0.05718903866657232,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_wikipedia_en_up__github_down,-0.8599548185469831,5.584023852854614,2.3489103009426024,2.2323311876637857,-0.11657911327881676,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_wikipedia_en_up__stackexchange_down,1.7933697951850143,0.027688459133949496,2.3489103009426024,2.876413242379055,0.5275029414364525,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_wikipedia_en_up__pile_cc_down,-0.056324259452400376,1.1192384726415536,2.3489103009426024,2.3394402002478043,-0.009470100694798145,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_wikipedia_en_up__pubmed_abstracts_down,0.3068942562405904,0.5412962719162786,2.3489103009426024,2.4060993396091748,0.05718903866657232,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_wikipedia_en_up__uspto_backgrounds_down,0.3068942562405904,0.5412962719162786,2.3489103009426024,2.4060993396091748,0.05718903866657232,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_dm_mathematics_up__arxiv_down,1.1723991506222478,0.09586653634166459,2.3489103009426024,2.6319405763610413,0.28303027541843884,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_dm_mathematics_up__freelaw_down,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_dm_mathematics_up__pubmed_central_down,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_dm_mathematics_up__wikipedia_en_down,-0.3665275332404914,2.0814298105641105,2.3489103009426024,2.292311908545986,-0.05659839239661624,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_dm_mathematics_up__github_down,-1.3100321785747664,13.736607605540843,2.3489103009426024,2.1903396757027145,-0.15857062523988796,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_dm_mathematics_up__stackexchange_down,1.6010790154595766,0.04067433273038517,2.3489103009426024,2.7914464858136667,0.4425361848710643,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_dm_mathematics_up__pile_cc_down,-0.428324036140665,2.3552528106032056,2.3489103009426024,2.2838618634817194,-0.06504843746088307,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_dm_mathematics_up__pubmed_abstracts_down,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_dm_mathematics_up__uspto_backgrounds_down,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_github_up__arxiv_down,2.262605482454919,0.010832428932970949,2.3489103009426024,3.1265214235795353,0.7776111226369329,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_github_up__freelaw_down,1.0968926332503828,0.11149391467236887,2.3489103009426024,2.6075997446729353,0.25868944373033287,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_github_up__pubmed_central_down,1.0968926332503828,0.11149391467236887,2.3489103009426024,2.6075997446729353,0.25868944373033287,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_github_up__wikipedia_en_down,0.859954818546996,0.17908232958008646,2.3489103009426024,2.5375681811229702,0.18865788018036778,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_github_up__stackexchange_down,2.65332461373201,0.004958513764190701,2.3489103009426024,3.391216694320162,1.0423063933775594,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_github_up__pile_cc_down,0.8036305590945956,0.2004358330363073,2.3489103009426024,2.5222428876640786,0.1733325867214761,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_github_up__pubmed_abstracts_down,1.0968926332503828,0.11149391467236887,2.3489103009426024,2.6075997446729353,0.25868944373033287,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_github_up__uspto_backgrounds_down,1.0968926332503828,0.11149391467236887,2.3489103009426024,2.6075997446729353,0.25868944373033287,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_philpapers_up__arxiv_down,1.1723991506222478,0.09586653634166459,2.3489103009426024,2.6319405763610413,0.28303027541843884,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_philpapers_up__freelaw_down,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_philpapers_up__pubmed_central_down,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_philpapers_up__wikipedia_en_down,-0.3665275332404914,2.0814298105641105,2.3489103009426024,2.292311908545986,-0.05659839239661624,1.0,150.0,1.0
quality_linear,2.0,0.0042798423176393504,shift_philpapers_up__github_down,-1.3100321785747664,13.736607605540843,2.3489103009426024,2.1903396757027145,-0.15857062523988796,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,reference_p0,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_arxiv_up__freelaw_down,-0.9816522163185311,135.40375349092596,2.3489103009426024,2.1210266472857198,-0.22788365365688268,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_arxiv_up__pubmed_central_down,-0.9816522163185311,135.40375349092596,2.3489103009426024,2.1210266472857198,-0.22788365365688268,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_arxiv_up__wikipedia_en_down,-1.402650663907897,1111.2639270627826,2.3489103009426024,2.086635767794134,-0.2622745331484686,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_arxiv_up__github_down,-2.262605482454893,81881.42247259364,2.3489103009426024,2.0566424519964577,-0.29226784894614477,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_arxiv_up__stackexchange_down,0.39071913127711705,0.1417634215237617,2.3489103009426024,2.570943379848173,0.22203307890557067,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_arxiv_up__pile_cc_down,-1.4589749233602975,1472.7322334398102,2.3489103009426024,2.08338742293935,-0.2655228780032526,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_arxiv_up__pubmed_abstracts_down,-0.9816522163185311,135.40375349092596,2.3489103009426024,2.1210266472857198,-0.22788365365688268,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_arxiv_up__uspto_backgrounds_down,-0.9816522163185311,135.40375349092596,2.3489103009426024,2.1210266472857198,-0.22788365365688268,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_freelaw_up__arxiv_down,1.1723991506222478,0.0028455589787486665,2.3489103009426024,3.6178011940581847,1.2688908931155822,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_freelaw_up__pubmed_central_down,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_freelaw_up__wikipedia_en_down,-0.3665275332404914,6.25035127520959,2.3489103009426024,2.2264751748889204,-0.12243512605368201,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_freelaw_up__github_down,-1.3100321785747664,699.3566862715041,2.3489103009426024,2.0925666000122316,-0.25634370093037084,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_freelaw_up__stackexchange_down,1.6010790154595766,0.0003336576544581433,2.3489103009426024,4.911521577374591,2.562611276431989,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_freelaw_up__pile_cc_down,-0.428324036140665,8.513219415198929,2.3489103009426024,2.2113398429363573,-0.13757045800624512,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_freelaw_up__pubmed_abstracts_down,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_freelaw_up__uspto_backgrounds_down,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_nih_exporter_up__arxiv_down,1.1723991506222478,0.0028455589787486665,2.3489103009426024,3.6178011940581847,1.2688908931155822,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_nih_exporter_up__freelaw_down,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_nih_exporter_up__pubmed_central_down,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_nih_exporter_up__wikipedia_en_down,-0.3665275332404914,6.25035127520959,2.3489103009426024,2.2264751748889204,-0.12243512605368201,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_nih_exporter_up__github_down,-1.3100321785747664,699.3566862715041,2.3489103009426024,2.0925666000122316,-0.25634370093037084,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_nih_exporter_up__stackexchange_down,1.6010790154595766,0.0003336576544581433,2.3489103009426024,4.911521577374591,2.562611276431989,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_nih_exporter_up__pile_cc_down,-0.428324036140665,8.513219415198929,2.3489103009426024,2.2113398429363573,-0.13757045800624512,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_nih_exporter_up__pubmed_abstracts_down,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_nih_exporter_up__uspto_backgrounds_down,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_pubmed_central_up__arxiv_down,1.1723991506222478,0.0028455589787486665,2.3489103009426024,3.6178011940581847,1.2688908931155822,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_pubmed_central_up__freelaw_down,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_pubmed_central_up__wikipedia_en_down,-0.3665275332404914,6.25035127520959,2.3489103009426024,2.2264751748889204,-0.12243512605368201,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_pubmed_central_up__github_down,-1.3100321785747664,699.3566862715041,2.3489103009426024,2.0925666000122316,-0.25634370093037084,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_pubmed_central_up__stackexchange_down,1.6010790154595766,0.0003336576544581433,2.3489103009426024,4.911521577374591,2.562611276431989,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_pubmed_central_up__pile_cc_down,-0.428324036140665,8.513219415198929,2.3489103009426024,2.2113398429363573,-0.13757045800624512,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_pubmed_central_up__pubmed_abstracts_down,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_pubmed_central_up__uspto_backgrounds_down,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_wikipedia_en_up__arxiv_down,1.402650663907897,0.0008998762361009342,2.3489103009426024,4.216208787445154,1.867298486502552,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_wikipedia_en_up__freelaw_down,0.3068942562405904,0.21556963676352872,2.3489103009426024,2.512594080849532,0.1636837799069295,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_wikipedia_en_up__pubmed_central_down,0.3068942562405904,0.21556963676352872,2.3489103009426024,2.512594080849532,0.1636837799069295,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_wikipedia_en_up__github_down,-0.8599548185469831,73.68314626122323,2.3489103009426024,2.1353688925493994,-0.213541408393203,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_wikipedia_en_up__stackexchange_down,1.7933697951850143,0.00012756953417759277,2.3489103009426024,5.797002878342175,3.4480925773995725,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_wikipedia_en_up__pile_cc_down,-0.056324259452400376,1.3252767390123374,2.3489103009426024,2.325783276911097,-0.02312702403150535,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_wikipedia_en_up__pubmed_abstracts_down,0.3068942562405904,0.21556963676352872,2.3489103009426024,2.512594080849532,0.1636837799069295,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_wikipedia_en_up__uspto_backgrounds_down,0.3068942562405904,0.21556963676352872,2.3489103009426024,2.512594080849532,0.1636837799069295,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_dm_mathematics_up__arxiv_down,1.1723991506222478,0.0028455589787486665,2.3489103009426024,3.6178011940581847,1.2688908931155822,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_dm_mathematics_up__freelaw_down,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_dm_mathematics_up__pubmed_central_down,0.0,1.0,2.3489103009426024,2.3489103009426024,0.0,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_dm_mathematics_up__wikipedia_en_down,-0.3665275332404914,6.25035127520959,2.3489103009426024,2.2264751748889204,-0.12243512605368201,1.0,150.0,1.0
quality_linear,5.0,0.0042798423176393504,shift_dm_mathematics_up__github_down,-1.3100321785747664,699.3566862715041,2.3489103009426024,2.0925666000122316,-0.25634370093037084,1.0,150.0,1.0
