functional,omega,C,cost_form,ell,q0_mode,kappa,candidate,source,trust_status,in_trust_box,in_trust_l1,N_B,D_B,Q,Q0,h,h_true,L_pred,c_quality,u,budget_residual,budget_residual_rel,boundary_n_lower,boundary_n_upper,boundary_q_lower,boundary_q_upper,n_evals,C_train,C_attn,C_quality,used,unused,share_train,share_attn,share_quality,share_unused,D_used,aliases,Q_cand,N_in_support,D_in_support,extrapolation,regime,train_the_pile_arxiv,train_the_pile_freelaw,train_the_pile_nih_exporter,train_the_pile_pubmed_central,train_the_pile_wikipedia_en,train_the_pile_dm_mathematics,train_the_pile_github,train_the_pile_philpapers,train_the_pile_stackexchange,train_the_pile_enron_emails,train_the_pile_gutenberg_pg_19,train_the_pile_pile_cc,train_the_pile_ubuntu_irc,train_the_pile_europarl,train_the_pile_hackernews,train_the_pile_pubmed_abstracts,train_the_pile_uspto_backgrounds
quality_linear,0.5,1e+24,power,8192,fixed_ref,0.8047071577351047,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,205.57012501824082,634.8899230919933,1.0,0.41663254110330095,3788.5078766638335,3788.5078766638335,1.689909482075752,4849345275.903549,1575076188215.2341,-134217728.0,-1.3421772800000001e-16,False,False,False,True,35185,7.830864051770542e+23,2.1383479437368094e+23,3.0788004492649253e+21,1.0000000000000001e+24,-134217728.0,0.7830864051770542,0.21383479437368094,0.003078800449264925,-1.3421772800000001e-16,634889923091.9933,lp_vertex_box,0.4871620101591301,False,False,N_above_support;D_above_support;Q_above_A_supported,upper_bound,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
quality_linear,0.5,1e+24,power,8192,mixture,0.8047071577351047,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,205.57012501824082,634.9427176913587,1.0,0.4871620101591301,3788.5078766638335,3788.5078766638335,1.6899094806451678,4718379892.712687,1574945222832.0432,0.0,0.0,False,False,False,True,35185,7.83151523131405e+23,2.138525759164157e+23,2.9959009521792545e+21,1e+24,0.0,0.783151523131405,0.2138525759164157,0.0029959009521792544,0.0,634942717691.3586,lp_vertex_box,0.4871620101591301,False,False,N_above_support;D_above_support;Q_above_A_supported,upper_bound,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
quality_linear,0.5,1e+24,power,32768,fixed_ref,0.8047071577351047,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,164.11439144059412,484.2437331790696,1.0,0.41663254110330095,3788.5078766638335,3788.5078766638335,1.6899183378877747,4849345275.903549,2065075769664.5457,-134217728.0,-1.3421772800000001e-16,False,False,False,True,35185,4.768281934776266e+23,5.2082354146249565e+23,2.3482650598778198e+21,1.0000000000000001e+24,-134217728.0,0.4768281934776266,0.5208235414624957,0.0023482650598778197,-1.3421772800000001e-16,484243733179.0696,lp_vertex_box,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
quality_linear,0.5,1e+24,power,32768,mixture,0.8047071577351047,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,164.11439144059412,484.2744454605515,1.0,0.4871620101591301,3788.5078766638335,3788.5078766638335,1.6899183367107127,4718379892.712687,2064944804281.3547,-268435456.0,-2.6843545600000003e-16,False,False,False,True,35185,4.768584354419375e+23,5.20856573752047e+23,2.2849908060156527e+21,1.0000000000000003e+24,-268435456.0,0.4768584354419375,0.520856573752047,0.002284990806015653,-2.6843545600000003e-16,484274445460.55145,lp_vertex_box,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
quality_linear,0.5,1e+24,power,131072,fixed_ref,0.8047071577351047,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,107.09273253717652,289.4542439185939,1.0,0.41663254110330095,3788.5078766638335,3788.5078766638335,1.689937116576668,4849345275.903549,3454777468321.522,-268435456.0,-2.6843545600000003e-16,False,False,False,True,35185,1.8599067555434774e+23,8.126056608753156e+23,1.403663570336867e+21,1.0000000000000003e+24,-268435456.0,0.18599067555434776,0.8126056608753156,0.001403663570336867,-2.6843545600000003e-16,289454243918.5939,lp_vertex_box,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
quality_linear,0.5,1e+24,power,131072,mixture,0.8047071577351047,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,107.09273253717652,289.4652171067156,1.0,0.4871620101591301,3788.5078766638335,3788.5078766638335,1.6899371157641,4718379892.712687,3454646502938.3315,-268435456.0,-2.6843545600000003e-16,False,False,False,True,35185,1.859977264465514e+23,8.126364666934128e+23,1.3658068600360395e+21,1.0000000000000003e+24,-268435456.0,0.18599772644655138,0.8126364666934128,0.0013658068600360396,-2.6843545600000003e-16,289465217106.71564,lp_vertex_box,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
quality_linear,0.5,1e+24,logarithmic,2048,fixed_ref,0.8047071577351047,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,221.99677564894074,702.039142708224,1.0,0.41663254110330095,3788.5078766638335,3788.5078766638335,1.6899064750680728,1511467178.400249,1424422000377.8508,268435456.0,2.6843545600000003e-16,False,False,False,True,35185,9.351025563634336e+23,6.3836334514410415e+22,1.0611091221557291e+21,9.999999999999997e+23,268435456.0,0.9351025563634336,0.06383633451441041,0.001061109122155729,2.6843545600000003e-16,702039142708.224,lp_vertex_box,0.4871620101591301,False,False,N_above_support;D_above_support;Q_above_A_supported,upper_bound,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
quality_linear,0.5,1e+24,logarithmic,2048,mixture,0.8047071577351047,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,221.88775358179794,702.5100033985244,1.0,0.4871620101591301,3788.5078766638335,3788.5078766638335,1.6899064720620045,1255529360.3491168,1423467274718.2412,0.0,0.0,False,False,False,True,35185,9.352701991370389e+23,6.384777892775519e+22,8.820219352058052e+20,1e+24,0.0,0.9352701991370389,0.06384777892775519,0.0008820219352058052,0.0,702510003398.5244,lp_vertex_box,0.4871620101591301,False,False,N_above_support;D_above_support;Q_above_A_supported,upper_bound,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
quality_linear,0.5,1e+24,logarithmic,4096,fixed_ref,0.8047071577351047,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,215.81419169722466,678.7983299848895,1.0,0.41663254110330095,3788.5078766638335,3788.5078766638335,1.689907515058437,1511467178.400249,1473191603200.1147,268435456.0,2.6843545600000003e-16,False,False,False,True,35185,8.789658774666894e+23,1.2000814113678536e+23,1.0259813965250622e+21,9.999999999999997e+23,268435456.0,0.8789658774666894,0.12000814113678536,0.0010259813965250622,2.6843545600000003e-16,678798329984.8895,lp_vertex_box,0.4871620101591301,False,False,N_above_support;D_above_support;Q_above_A_supported,upper_bound,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
quality_linear,0.5,1e+24,logarithmic,4096,mixture,0.8047071577351047,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,215.81419169722466,678.9162782208894,1.0,0.4871620101591301,3788.5078766638335,3788.5078766638335,1.6899075121247107,1255529360.3491168,1472935665382.0637,0.0,0.0,False,False,False,True,35185,8.791186068859761e+23,1.200289937934986e+23,8.523993205252763e+20,1e+24,0.0,0.8791186068859761,0.1200289937934986,0.0008523993205252763,0.0,678916278220.8894,lp_vertex_box,0.4871620101591301,False,False,N_above_support;D_above_support;Q_above_A_supported,upper_bound,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
