event,cost_form,ell,kappa,from,to,C_before,C_after,log10_C_mid,share_quality_before,share_quality_after,note,functional,omega
Q_regime_change,logarithmic,8192,0.8047071577351047,lower_bound_Q0,upper_bound,5.0118723362727146e+20,6.309573444801943e+20,20.75,0.0,0.38638065059614896,预定义事件 1（Q* 离开/进入边界）,mixture_l1,0.5
Q_regime_change,logarithmic,32768,0.8047071577351047,lower_bound_Q0,upper_bound,2.5118864315095718e+20,3.1622776601683794e+20,20.45,0.0,0.39293403759863826,预定义事件 1（Q* 离开/进入边界）,mixture_l1,0.5
Q_regime_change,logarithmic,32768,0.8047071577351047,lower_bound_Q0,upper_bound,2.5118864315095718e+20,3.1622776601683794e+20,20.45,0.0,0.39293403759863826,预定义事件 1（Q* 离开/进入边界）,mixture_l1,0.5
Q_regime_change,logarithmic,131072,0.8047071577351047,lower_bound_Q0,upper_bound,7.94328234724279e+19,1e+20,19.95,0.0,0.39340186329745136,预定义事件 1（Q* 离开/进入边界）,mixture_l1,0.5
Q_regime_change,logarithmic,131072,0.8047071577351047,lower_bound_Q0,upper_bound,7.94328234724279e+19,1e+20,19.95,0.0,0.39340186329745136,预定义事件 1（Q* 离开/进入边界）,mixture_l1,0.5
Q_regime_change,power,2048,0.8047071577351047,lower_bound_Q0,interior,3.9810717055349857e+20,5.0118723362727146e+20,20.65,0.0,0.029288906764544667,预定义事件 1（Q* 离开/进入边界）,mixture_l1,0.5
Q_regime_change,power,2048,0.8047071577351047,interior,upper_bound,1.584893192461111e+23,1.9952623149688827e+23,23.25,0.19486360157319427,0.18665757029787286,预定义事件 1（Q* 离开/进入边界）,mixture_l1,0.5
Q_regime_change,power,2048,0.8047071577351047,lower_bound_Q0,interior,3.9810717055349857e+20,5.0118723362727146e+20,20.65,0.0,0.029288906764544667,预定义事件 1（Q* 离开/进入边界）,mixture_l1,0.5
Q_regime_change,power,2048,0.8047071577351047,interior,upper_bound,1.584893192461111e+23,1.9952623149688827e+23,23.25,0.19486360157319427,0.18665757029787286,预定义事件 1（Q* 离开/进入边界）,mixture_l1,0.5
Q_regime_change,power,4096,0.8047071577351047,lower_bound_Q0,interior,3.1622776601683794e+20,3.9810717055349857e+20,20.55,0.0,0.0036537024401540924,预定义事件 1（Q* 离开/进入边界）,mixture_l1,0.5
Q_regime_change,power,4096,0.8047071577351047,interior,upper_bound,1.584893192461111e+23,1.9952623149688827e+23,23.25,0.19509316036326196,0.1824363082143967,预定义事件 1（Q* 离开/进入边界）,mixture_l1,0.5
Q_regime_change,power,4096,0.8047071577351047,lower_bound_Q0,interior,3.1622776601683794e+20,3.9810717055349857e+20,20.55,0.0,0.0036537024401540924,预定义事件 1（Q* 离开/进入边界）,mixture_l1,0.5
Q_regime_change,power,4096,0.8047071577351047,interior,upper_bound,1.584893192461111e+23,1.9952623149688827e+23,23.25,0.19509316036326196,0.1824363082143967,预定义事件 1（Q* 离开/进入边界）,mixture_l1,0.5
Q_regime_change,power,8192,0.8047071577351047,lower_bound_Q0,interior,3.1622776601683794e+20,3.9810717055349857e+20,20.55,0.0,0.026696693602351905,预定义事件 1（Q* 离开/进入边界）,mixture_l1,0.5
Q_regime_change,power,8192,0.8047071577351047,interior,upper_bound,1.2589254117941714e+23,1.584893192461111e+23,23.15,0.1948059977131634,0.18762496067082698,预定义事件 1（Q* 离开/进入边界）,mixture_l1,0.5
Q_regime_change,power,8192,0.8047071577351047,lower_bound_Q0,interior,3.1622776601683794e+20,3.9810717055349857e+20,20.55,0.0,0.026696693602351905,预定义事件 1（Q* 离开/进入边界）,mixture_l1,0.5
Q_regime_change,power,8192,0.8047071577351047,interior,upper_bound,1.2589254117941714e+23,1.584893192461111e+23,23.15,0.1948059977131634,0.18762496067082698,预定义事件 1（Q* 离开/进入边界）,mixture_l1,0.5
