functional,omega,C,cost_form,ell,q0_mode,argmin_L_candidate,L_min,argmax_h_candidate,h_max,h_min,h_identifiable,argmax_Q_candidate,Q_cand_max,L_spread,n_tied_at_L_min,argmin_L_is_argmax_h,argmax_h_is_argmax_Q
mixture_l1,0.0,1e+22,logarithmic,8192,fixed_ref,reference_p0,1.6906338137780765,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,0.0,21,True,False
mixture_l1,0.0,1e+22,logarithmic,8192,mixture,lp_vertex_box,1.6906289826330294,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,7.634252718879964e-06,2,True,False
mixture_l1,0.0,1e+22,logarithmic,32768,fixed_ref,reference_p0,1.6906926720466557,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,0.0,21,True,False
mixture_l1,0.0,1e+22,logarithmic,32768,mixture,lp_vertex_box,1.690688455132257,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,6.675697334035391e-06,2,True,False
mixture_l1,0.0,1e+22,logarithmic,131072,fixed_ref,reference_p0,1.6908200559118678,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,0.0,21,True,False
mixture_l1,0.0,1e+22,logarithmic,131072,mixture,lp_vertex_box,1.6908168769396492,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,5.048191009437986e-06,2,True,False
mixture_l1,0.0,1e+22,power,2048,fixed_ref,reference_p0,1.6906445121898166,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,0.0,21,True,False
mixture_l1,0.0,1e+22,power,2048,mixture,lp_vertex_box,1.6906411746090109,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,4.5168860578481684e-06,2,True,False
mixture_l1,0.0,1e+22,power,4096,fixed_ref,reference_p0,1.690651755841625,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,0.0,21,True,False
mixture_l1,0.0,1e+22,power,4096,mixture,lp_vertex_box,1.6906485253711125,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,4.373839583848849e-06,2,True,False
mixture_l1,0.0,1e+22,power,8192,fixed_ref,reference_p0,1.6906651687924776,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,0.0,21,True,False
mixture_l1,0.0,1e+22,power,8192,mixture,lp_vertex_box,1.690662124405369,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,4.1249766864481785e-06,2,True,False
mixture_l1,0.0,1e+22,power,32768,fixed_ref,reference_p0,1.6907262369081466,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,0.0,21,True,False
mixture_l1,0.0,1e+22,power,32768,mixture,lp_vertex_box,1.6907238769011668,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,3.206036337299878e-06,2,True,False
mixture_l1,0.0,1e+22,power,131072,fixed_ref,reference_p0,1.6908534107698188,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,0.0,21,True,False
mixture_l1,0.0,1e+22,power,131072,mixture,lp_vertex_box,1.6908519316637907,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,2.015384775955198e-06,2,True,False
mixture_l1,0.0,1e+24,exponential,2048,fixed_ref,reference_p0,1.6901895542554368,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,0.0,21,True,False
mixture_l1,0.0,1e+24,exponential,2048,mixture,lp_vertex_box,1.6901894592020188,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,1.3197110093621234e-07,2,True,False
mixture_l1,0.0,1e+24,exponential,4096,fixed_ref,reference_p0,1.69019310381402,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,0.0,21,True,False
mixture_l1,0.0,1e+24,exponential,4096,mixture,lp_vertex_box,1.69019301065694,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,1.2933862025832354e-07,2,True,False
mixture_l1,0.0,1e+24,exponential,8192,fixed_ref,reference_p0,1.6901997027163602,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,0.0,21,True,False
mixture_l1,0.0,1e+24,exponential,8192,mixture,lp_vertex_box,1.6901996129575645,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,1.2462258558443295e-07,2,True,False
mixture_l1,0.0,1e+24,exponential,32768,fixed_ref,reference_p0,1.6902301434301903,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,0.0,21,True,False
mixture_l1,0.0,1e+24,exponential,32768,mixture,lp_vertex_box,1.6902300674580648,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,1.054883660422945e-07,2,True,False
mixture_l1,0.0,1e+24,exponential,131072,fixed_ref,reference_p0,1.690295272708779,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,0.0,21,True,False
mixture_l1,0.0,1e+24,exponential,131072,mixture,lp_vertex_box,1.6902952181703508,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,7.573495452994905e-08,2,True,False
mixture_l1,0.0,1e+24,logarithmic,2048,fixed_ref,reference_p0,1.6901858472383677,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,0.0,21,True,False
mixture_l1,0.0,1e+24,logarithmic,2048,mixture,lp_vertex_box,1.6901854320586653,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,6.624877206817814e-07,2,True,False
mixture_l1,0.0,1e+24,logarithmic,4096,fixed_ref,reference_p0,1.6901894747076456,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,0.0,21,True,False
mixture_l1,0.0,1e+24,logarithmic,4096,mixture,lp_vertex_box,1.690189068813423,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,6.477296616846928e-07,2,True,False
mixture_l1,0.0,1e+24,logarithmic,8192,fixed_ref,reference_p0,1.6901962128521035,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,0.0,21,True,False
mixture_l1,0.0,1e+24,logarithmic,8192,mixture,lp_vertex_box,1.6901958234813657,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,6.21458816629783e-07,2,True,False
mixture_l1,0.0,1e+24,logarithmic,32768,fixed_ref,reference_p0,1.690227212285457,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,0.0,21,True,False
mixture_l1,0.0,1e+24,logarithmic,32768,mixture,lp_vertex_box,1.6902268883457383,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,5.173422332749311e-07,2,True,False
mixture_l1,0.0,1e+24,logarithmic,131072,fixed_ref,reference_p0,1.6902931917191775,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,0.0,21,True,False
mixture_l1,0.0,1e+24,logarithmic,131072,mixture,lp_vertex_box,1.6902929647966047,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,3.627041023079869e-07,2,True,False
mixture_l1,0.0,1e+24,power,2048,fixed_ref,reference_p0,1.69019091975347,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,0.0,21,True,False
mixture_l1,0.0,1e+24,power,2048,mixture,lp_vertex_box,1.6901907313132805,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,2.5748894394439503e-07,2,True,False
mixture_l1,0.0,1e+24,power,4096,fixed_ref,reference_p0,1.6901944426130686,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,0.0,21,True,False
mixture_l1,0.0,1e+24,power,4096,mixture,lp_vertex_box,1.6901942578001616,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,2.5253854452067515e-07,2,True,False
mixture_l1,0.0,1e+24,power,8192,fixed_ref,reference_p0,1.690200993584019,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,0.0,21,True,False
mixture_l1,0.0,1e+24,power,8192,mixture,lp_vertex_box,1.6902008152886887,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,2.436405215355819e-07,2,True,False
mixture_l1,0.0,1e+24,power,32768,fixed_ref,reference_p0,1.6902312391304197,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,0.0,21,True,False
mixture_l1,0.0,1e+24,power,32768,mixture,lp_vertex_box,1.6902310874516029,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,2.072954592424736e-07,2,True,False
mixture_l1,0.0,1e+24,power,131072,fixed_ref,reference_p0,1.6902960626506316,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,0.0,21,True,False
mixture_l1,0.0,1e+24,power,131072,mixture,lp_vertex_box,1.6902959529275476,reference_p0,1.0,1.0,False,slsqp_maxQ_nol1,0.48716201015913013,1.499851183250911e-07,2,True,False
mixture_l1,0.5,1e+19,exponential,2048,fixed_ref,reference_p0,1.6923142614993059,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.0049822594350104055,1,True,False
mixture_l1,0.5,1e+19,exponential,2048,mixture,reference_p0,1.6923142614993059,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.004838778757880746,1,True,False
mixture_l1,0.5,1e+19,exponential,4096,fixed_ref,reference_p0,1.6923383070141473,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.005029861872721364,1,True,False
mixture_l1,0.5,1e+19,exponential,4096,mixture,reference_p0,1.6923383070141473,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.0048850103274253875,1,True,False
mixture_l1,0.5,1e+19,exponential,8192,fixed_ref,reference_p0,1.6923829409505353,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.00511822280814056,1,True,False
mixture_l1,0.5,1e+19,exponential,8192,mixture,reference_p0,1.6923829409505353,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.00497082661917414,1,True,False
mixture_l1,0.5,1e+19,exponential,32768,fixed_ref,reference_p0,1.6925878289987635,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.005523835689636991,1,True,False
mixture_l1,0.5,1e+19,exponential,32768,mixture,reference_p0,1.6925878289987635,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.005364758549215365,1,True,False
mixture_l1,0.5,1e+19,exponential,131072,fixed_ref,reference_p0,1.6930221433704056,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.006383639437484323,1,True,False
mixture_l1,0.5,1e+19,exponential,131072,mixture,reference_p0,1.6930221433704056,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.006199801385812442,1,True,False
mixture_l1,0.5,1e+19,logarithmic,2048,fixed_ref,reference_p0,1.6923142614993059,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.0049822594350104055,1,True,False
mixture_l1,0.5,1e+19,logarithmic,2048,mixture,reference_p0,1.6923142614993059,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.004838778757880746,1,True,False
mixture_l1,0.5,1e+19,logarithmic,4096,fixed_ref,reference_p0,1.6923383070141473,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.005029861872721364,1,True,False
mixture_l1,0.5,1e+19,logarithmic,4096,mixture,reference_p0,1.6923383070141473,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.0048850103274253875,1,True,False
mixture_l1,0.5,1e+19,logarithmic,8192,fixed_ref,reference_p0,1.6923829409505353,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.00511822280814056,1,True,False
mixture_l1,0.5,1e+19,logarithmic,8192,mixture,reference_p0,1.6923829409505353,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.00497082661917414,1,True,False
mixture_l1,0.5,1e+19,logarithmic,32768,fixed_ref,reference_p0,1.6925878289987635,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.005523835689636991,1,True,False
mixture_l1,0.5,1e+19,logarithmic,32768,mixture,reference_p0,1.6925878289987635,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.005364758549215365,1,True,False
mixture_l1,0.5,1e+19,logarithmic,131072,fixed_ref,reference_p0,1.6930221433704056,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.006383639437484323,1,True,False
mixture_l1,0.5,1e+19,logarithmic,131072,mixture,reference_p0,1.6930221433704056,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.006199801385812442,1,True,False
mixture_l1,0.5,1e+19,power,2048,fixed_ref,reference_p0,1.6923142614993059,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.0049822594350104055,1,True,False
