C,ell,cost_form,Q0_mode,budget_rel_residual,D_recomputed_vs_reported_rel,share_train,share_attn,share_quality,share_unused,share_sum,share_train_plus_attn_ratio_attn_over_train,attn_share_formula_check,Q_ge_Q0,Q_le_upper,pass_budget,pass_share_sum,pass_attn_formula
1e+22,32768,logarithmic,mixture,0.0,0.0,0.4756387539412877,0.5195243563049372,0.004836889753775157,-2.097152e-16,0.9999999999999998,1.0922666666666667,0.0,True,True,True,True,True
1e+22,131072,logarithmic,fixed_ref,0.0,0.0,0.18560341473365843,0.810913692532336,0.0034828927340056224,-2.097152e-16,0.9999999999999998,4.369066666666667,0.0,True,True,True,True,True
1e+22,131072,logarithmic,mixture,0.0,0.0,0.1857124125061163,0.8113899110667224,0.0028976764271613845,0.0,1.0,4.369066666666666,8.881784197001252e-16,True,True,True,True,True
1e+24,2048,exponential,fixed_ref,0.0,0.0,0.9335340148685116,0.06372925541502372,0.002736729716464709,-1.3421772800000001e-16,0.9999999999999999,0.06826666666666666,1.3877787807814457e-17,True,True,True,True,True
1e+24,2048,exponential,mixture,0.0,0.0,0.9335759159346406,0.06373211586113814,0.002691968204221187,1.3421772800000001e-16,1.0000000000000002,0.06826666666666667,0.0,True,True,True,True,True
1e+24,4096,exponential,fixed_ref,0.0,0.0,0.8775402293705035,0.11981349265005276,0.0026462779794436168,1.3421772800000001e-16,0.9999999999999999,0.13653333333333334,0.0,True,True,True,True,True
1e+24,4096,exponential,mixture,0.0,0.0,0.8775783153274602,0.11981869265270924,0.002602992019830542,0.0,1.0,0.13653333333333334,0.0,True,True,True,True,True
1e+24,8192,exponential,fixed_ref,0.0,0.0,0.7835505489560108,0.2139615365682547,0.002487914475734519,0.0,1.0,0.2730666666666667,0.0,True,True,True,True,True
1e+24,8192,exponential,mixture,1.3421772800000001e-16,0.0,0.7835825205075462,0.21397026693326063,0.002447212559193079,1.3421772800000001e-16,1.0,0.2730666666666667,0.0,True,True,True,True,True
1e+24,32768,exponential,fixed_ref,0.0,0.0,0.4770441687400355,0.5210594440424494,0.0018963872175151689,-1.3421772800000001e-16,0.9999999999999999,1.0922666666666665,2.220446049250313e-16,True,True,True,True,True
1e+24,32768,exponential,mixture,0.0,0.0,0.47705900562207487,0.5210756498741383,0.0018653445037867902,0.0,1.0,1.0922666666666667,0.0,True,True,True,True,True
1e+24,131072,exponential,fixed_ref,1.3421772800000001e-16,0.0,0.18604112569059242,0.8128260808839111,0.0011327934254968584,-4.02653184e-16,0.9999999999999998,4.369066666666667,0.0,True,True,True,True,True
1e+24,131072,exponential,mixture,0.0,0.0,0.18604458198932974,0.8128411816835144,0.001114236327156153,-1.3421772800000001e-16,1.0,4.369066666666667,0.0,True,True,True,True,True
1e+24,2048,power,fixed_ref,1.3421772800000001e-16,0.0,0.9329242065634946,0.06368762583473457,0.0033881676017708424,0.0,1.0,0.06826666666666667,0.0,True,True,True,True,True
1e+24,2048,power,mixture,0.0,0.0,0.9330095803216111,0.06369345401662198,0.003296965661767085,-1.3421772800000001e-16,1.0,0.06826666666666666,1.3877787807814457e-17,True,True,True,True,True
1e+24,4096,power,fixed_ref,0.0,0.0,0.8769873426096889,0.11973800517764287,0.003274652212668096,0.0,0.9999999999999999,0.13653333333333334,0.0,True,True,True,True,True
1e+24,4096,power,mixture,0.0,0.0,0.8770635352451215,0.11974840801213392,0.003188056742744569,0.0,1.0,0.13653333333333334,0.0,True,True,True,True,True
1e+24,8192,power,fixed_ref,0.0,0.0,0.7830864051770542,0.21383479437368094,0.003078800449264925,-1.3421772800000001e-16,0.9999999999999999,0.2730666666666667,0.0,True,True,True,True,True
1e+24,8192,power,mixture,0.0,0.0,0.783151523131405,0.2138525759164157,0.0029959009521792544,0.0,1.0,0.27306666666666674,5.551115123125783e-17,True,True,True,True,True
1e+24,32768,power,fixed_ref,0.0,0.0,0.4768281934776266,0.5208235414624957,0.0023482650598778197,-1.3421772800000001e-16,0.9999999999999999,1.0922666666666667,0.0,True,True,True,True,True
1e+24,32768,power,mixture,0.0,0.0,0.4768584354419375,0.520856573752047,0.002284990806015653,-2.6843545600000003e-16,1.0,1.0922666666666667,0.0,True,True,True,True,True
1e+24,131072,power,fixed_ref,0.0,0.0,0.18599067555434776,0.8126056608753156,0.001403663570336867,-2.6843545600000003e-16,1.0,4.369066666666667,0.0,True,True,True,True,True
1e+24,131072,power,mixture,1.3421772800000001e-16,0.0,0.18599772644655138,0.8126364666934128,0.0013658068600360396,-2.6843545600000003e-16,1.0,4.369066666666667,0.0,True,True,True,True,True
1e+24,2048,logarithmic,fixed_ref,0.0,0.0,0.9351025563634336,0.06383633451441041,0.001061109122155729,2.6843545600000003e-16,1.0,0.06826666666666667,0.0,True,True,True,True,True
1e+24,2048,logarithmic,mixture,0.0,0.0,0.9352701991370389,0.06384777892775519,0.0008820219352058052,0.0,0.9999999999999999,0.06826666666666667,0.0,True,True,True,True,True
1e+24,4096,logarithmic,fixed_ref,0.0,0.0,0.8789658774666894,0.12000814113678536,0.0010259813965250622,2.6843545600000003e-16,1.0000000000000002,0.13653333333333337,2.7755575615628914e-17,True,True,True,True,True
1e+24,4096,logarithmic,mixture,0.0,0.0,0.8791186068859761,0.1200289937934986,0.0008523993205252763,0.0,1.0,0.13653333333333334,0.0,True,True,True,True,True
1e+24,8192,logarithmic,fixed_ref,0.0,0.0,0.7847475787605308,0.21428840550687564,0.0009640157325936509,-1.3421772800000001e-16,1.0,0.2730666666666667,0.0,True,True,True,True,True
1e+24,8192,logarithmic,mixture,0.0,0.0,0.7848753910242844,0.21432330677569794,0.0008013022000177211,0.0,1.0,0.2730666666666667,0.0,True,True,True,True,True
1e+24,32768,logarithmic,fixed_ref,0.0,0.0,0.4775994722134697,0.521665983516366,0.0007345442701642979,0.0,1.0,1.092266666666667,2.220446049250313e-16,True,True,True,True,True
1e+24,32768,logarithmic,mixture,0.0,0.0,0.47765888385843347,0.5217308768757716,0.0006102392657949529,0.0,1.0,1.0922666666666667,0.0,True,True,True,True,True
1e+24,131072,logarithmic,fixed_ref,0.0,0.0,0.18617046650879382,0.8133911795413543,0.00043835394985202656,0.0,1.0000000000000002,4.369066666666668,8.881784197001252e-16,True,True,True,True,True
1e+24,131072,logarithmic,mixture,0.0,0.0,0.18618428637030274,0.8134515594376107,0.00036415419208669675,-1.3421772800000001e-16,1.0,4.369066666666667,0.0,True,True,True,True,True
1e+19,2048,exponential,fixed_ref,0.0,0.0,0.9250847670306218,0.06315245342929046,0.011762779540087696,2.048e-16,1.0,0.06826666666666668,1.3877787807814457e-17,True,True,True,True,True
1e+19,2048,exponential,mixture,0.0,0.0,0.925257998195676,0.06316427934349148,0.011577722460832742,-2.048e-16,1.0,0.06826666666666666,1.3877787807814457e-17,True,True,True,True,True
1e+19,4096,exponential,fixed_ref,0.0,0.0,0.869853116922581,0.11876394556382973,0.011382937513589075,0.0,0.9999999999999999,0.13653333333333334,0.0,True,True,True,True,True
1e+19,4096,exponential,mixture,0.0,0.0,0.8700155314539729,0.11878612056118244,0.011198347984844616,0.0,1.0,0.13653333333333334,0.0,True,True,True,True,True
1e+19,8192,exponential,fixed_ref,0.0,0.0,0.7770900532985622,0.2121973905540607,0.010712556147377247,0.0,1.0000000000000002,0.2730666666666666,5.551115123125783e-17,True,True,True,True,True
1e+19,8192,exponential,mixture,0.0,0.0,0.7772266009683562,0.21223467717109246,0.010538721860551534,0.0,1.0000000000000002,0.2730666666666667,0.0,True,True,True,True,True
1e+19,32768,exponential,fixed_ref,0.0,0.0,0.47403062275794255,0.5177678482177421,0.008201529024315366,0.0,1.0,1.092266666666667,2.220446049250313e-16,True,True,True,True,True
1e+19,32768,exponential,mixture,0.0,0.0,0.4740943908127111,0.517837499938364,0.008068109248924864,0.0,1.0,1.092266666666667,2.220446049250313e-16,True,True,True,True,True
1e+19,131072,exponential,fixed_ref,0.0,0.0,0.18533462468518963,0.8097393308912393,0.004926044423571196,-2.048e-16,1.0,4.369066666666667,0.0,True,True,True,True,True
1e+19,131072,exponential,mixture,0.0,0.0,0.18534959853592614,0.8098047526433638,0.004845648820710104,-2.048e-16,0.9999999999999998,4.369066666666667,0.0,True,True,True,True,True
1e+19,2048,power,fixed_ref,0.0,0.0,0.9225259317864017,0.06297777027661837,0.01449629793697975,0.0,0.9999999999999998,0.06826666666666668,1.3877787807814457e-17,True,True,True,True,True
1e+19,2048,power,mixture,0.0,0.0,0.9228808428155847,0.06300199886954391,0.014117158314871583,-2.048e-16,1.0,0.06826666666666667,0.0,True,True,True,True,True
1e+19,4096,power,fixed_ref,0.0,0.0,0.8675305207943768,0.1184468337724589,0.014022645433164302,0.0,1.0,0.13653333333333334,0.0,True,True,True,True,True
1e+19,4096,power,mixture,0.0,0.0,0.8678533650497152,0.1184909127747878,0.013655722175496723,2.048e-16,1.0,0.13653333333333334,0.0,True,True,True,True,True
1e+19,8192,power,fixed_ref,0.0,0.0,0.775132008760977,0.2116627138589975,0.013205277380025629,0.0,1.0,0.27306666666666674,5.551115123125783e-17,True,True,True,True,True
1e+19,8192,power,mixture,0.0,0.0,0.7754036477629729,0.21173688941580915,0.012859462821217794,0.0,0.9999999999999998,0.2730666666666667,0.0,True,True,True,True,True
1e+19,32768,power,fixed_ref,0.0,0.0,0.473113282144169,0.5167658676433377,0.010120850212493392,0.0,1.0,1.0922666666666667,0.0,True,True,True,True,True
1e+19,32768,power,mixture,0.0,0.0,0.47324034409449367,0.5169046531762791,0.009855002729227177,-2.048e-16,0.9999999999999997,1.092266666666667,2.220446049250313e-16,True,True,True,True,True
1e+19,131072,power,fixed_ref,0.0,0.0,0.18511793199181648,0.8087925860677123,0.0060894819404712286,0.0,1.0,4.369066666666667,0.0,True,True,True,True,True
1e+19,131072,power,mixture,0.0,0.0,0.18514838103684728,0.8089256199753883,0.005925998987764496,0.0,1.0,4.369066666666667,0.0,True,True,True,True,True
1e+19,2048,logarithmic,fixed_ref,0.0,0.0,0.9317753726824552,0.06360919877512228,0.004615428542422507,0.0,1.0,0.06826666666666667,0.0,True,True,True,True,True
1e+19,2048,logarithmic,mixture,0.0,0.0,0.9325006394218404,0.06365871031786431,0.003840650260295241,0.0,0.9999999999999999,0.06826666666666668,1.3877787807814457e-17,True,True,True,True,True
1e+19,4096,logarithmic,fixed_ref,0.0,0.0,0.8759416103665568,0.11959522786871388,0.004463161764729143,0.0,0.9999999999999999,0.1365333333333333,2.7755575615628914e-17,True,True,True,True,True
1e+19,4096,logarithmic,mixture,0.0,0.0,0.876600907420726,0.11968524389317647,0.003713848686097306,0.0,0.9999999999999998,0.13653333333333334,0.0,True,True,True,True,True
1e+19,8192,logarithmic,fixed_ref,0.0,0.0,0.7822084260513467,0.2135950475404211,0.004196526408232068,2.048e-16,1.0,0.27306666666666674,5.551115123125783e-17,True,True,True,True,True
1e+19,8192,logarithmic,mixture,0.0,0.0,0.782761975308684,0.21374620339095798,0.0034918213003579143,0.0,0.9999999999999999,0.2730666666666667,0.0,True,True,True,True,True
1e+19,32768,logarithmic,fixed_ref,0.0,0.0,0.47641957797744516,0.520377224372164,0.0032031976503907305,0.0,0.9999999999999999,1.0922666666666665,2.220446049250313e-16,True,True,True,True,True
1e+19,32768,logarithmic,mixture,0.0,0.0,0.47667750455011787,0.5206589489699421,0.002663546479939995,0.0,1.0,1.0922666666666667,0.0,True,True,True,True,True
1e+19,131072,logarithmic,fixed_ref,0.0,0.0,0.18589537186200755,0.8121892726899018,0.0019153554480905845,0.0,1.0,4.369066666666667,0.0,True,True,True,True,True
1e+19,131072,logarithmic,mixture,0.0,0.0,0.1859555371762142,0.8124521389586916,0.0015923238650942615,-2.048e-16,0.9999999999999998,4.369066666666667,0.0,True,True,True,True,True
1e+22,2048,exponential,fixed_ref,0.0,0.0,0.9355970434134417,0.0638700914970243,0.0005328650895338932,0.0,0.9999999999999999,0.06826666666666668,1.3877787807814457e-17,True,True,True,True,True
1e+22,2048,exponential,mixture,0.0,0.0,0.9356052196496673,0.06387064966141728,0.0005241306889155695,0.0,1.0000000000000002,0.06826666666666667,0.0,True,True,True,True,True
1e+22,4096,exponential,fixed_ref,0.0,0.0,0.8794153954214363,0.12006951532154012,0.0005150892570235194,0.0,0.9999999999999999,0.13653333333333334,0.0,True,True,True,True,True
1e+22,4096,exponential,mixture,0.0,0.0,0.8794228243084128,0.12007052961224196,0.000506646079345259,0.0,1.0,0.13653333333333334,0.0,True,True,True,True,True
1e+22,8192,exponential,fixed_ref,0.0,0.0,0.7851246611351308,0.21439137413396636,0.0004839647309030133,0.0,1.0000000000000002,0.2730666666666666,5.551115123125783e-17,True,True,True,True,True
1e+22,8192,exponential,mixture,0.0,0.0,0.7851308927313526,0.21439307577517472,0.0004760314934727118,0.0,1.0,0.2730666666666667,0.0,True,True,True,True,True
1e+22,32768,exponential,fixed_ref,0.0,0.0,0.47777431763683986,0.5218569613441324,0.00036872101902768174,2.097152e-16,1.0,1.092266666666667,2.220446049250313e-16,True,True,True,True,True
1e+22,32768,exponential,mixture,0.0,0.0,0.47777720676527324,0.5218601170428158,0.00036267619191111285,0.0,1.0000000000000002,1.0922666666666667,0.0,True,True,True,True,True
1e+22,131072,exponential,fixed_ref,0.0,0.0,0.18621115380844605,0.8135689450660214,0.00021990112553257557,0.0,1.0,4.369066666666667,0.0,True,True,True,True,True
1e+22,131072,exponential,mixture,0.0,0.0,0.18621180556871758,0.8135717926500985,0.0002164017811842697,-2.097152e-16,1.0000000000000002,4.369066666666668,8.881784197001252e-16,True,True,True,True,True
1e+22,2048,power,fixed_ref,0.0,0.0,0.9354776800218866,0.06386194295616081,0.0006603770219526213,0.0,1.0,0.06826666666666668,1.3877787807814457e-17,True,True,True,True,True
1e+22,2048,power,mixture,0.0,0.0,0.9354943642661596,0.06386308193390318,0.0006425537999371422,2.097152e-16,1.0000000000000002,0.06826666666666668,1.3877787807814457e-17,True,True,True,True,True
1e+22,4096,power,fixed_ref,0.0,0.0,0.8793069419529986,0.12005470780798275,0.0006383502390186956,-2.097152e-16,0.9999999999999998,0.13653333333333334,0.0,True,True,True,True,True
1e+22,4096,power,mixture,0.0,0.0,0.8793221012975906,0.12005677756383104,0.0006211211385784431,0.0,1.0,0.13653333333333334,0.0,True,True,True,True,True
1e+22,8192,power,fixed_ref,0.0,0.0,0.7850336860526386,0.21436653187144053,0.0005997820759209425,0.0,1.0,0.2730666666666667,0.0,True,True,True,True,True
1e+22,8192,power,mixture,0.0,0.0,0.7850464023952815,0.21437000428073819,0.0005835933239803127,0.0,0.9999999999999999,0.2730666666666667,0.0,True,True,True,True,True
1e+22,32768,power,fixed_ref,0.0,0.0,0.4777321380030065,0.5218108899360838,0.00045697206090969465,0.0,1.0,1.0922666666666665,2.220446049250313e-16,True,True,True,True,True
1e+22,32768,power,mixture,0.0,0.0,0.47773803394058617,0.521817329872171,0.00044463618724274316,2.097152e-16,1.0000000000000002,1.0922666666666667,0.0,True,True,True,True,True
1e+22,131072,power,fixed_ref,0.0,0.0,0.18620134918932166,0.8135261080314256,0.0002725427792529394,-2.097152e-16,1.0,4.369066666666666,8.881784197001252e-16,True,True,True,True,True
1e+22,131072,power,mixture,0.0,0.0,0.18620271973688304,0.8135320960450912,0.0002651842180260788,-4.194304e-16,1.0,4.369066666666667,0.0,True,True,True,True,True
1e+22,2048,logarithmic,fixed_ref,0.0,0.0,0.935902997783611,0.06389097798202785,0.00020602423436121201,0.0,1.0,0.06826666666666667,0.0,True,True,True,True,True
1e+22,2048,logarithmic,mixture,0.0,0.0,0.9359356490507866,0.06389320697520036,0.00017114397401311982,0.0,1.0000000000000002,0.06826666666666666,1.3877787807814457e-17,True,True,True,True,True
1e+22,4096,logarithmic,fixed_ref,0.0,0.0,0.8796933810668287,0.12010746962832435,0.00019914930484689247,2.097152e-16,1.0,0.13653333333333334,0.0,True,True,True,True,True
1e+22,4096,logarithmic,mixture,0.0,0.0,0.8797230471702829,0.12011152004031596,0.00016543278940109562,0.0,1.0,0.13653333333333334,0.0,True,True,True,True,True
1e+22,8192,logarithmic,fixed_ref,0.0,0.0,0.7853578403583394,0.2144550476071839,0.00018711203447681956,-2.097152e-16,1.0,0.2730666666666667,0.0,True,True,True,True,True
1e+22,8192,logarithmic,mixture,0.0,1.9258538896343135e-16,0.7853827242789555,0.2144618425764401,0.00015543314460453168,-2.097152e-16,0.9999999999999998,0.2730666666666666,5.551115123125783e-17,True,True,True,True,True
1e+22,32768,logarithmic,fixed_ref,0.0,0.0,0.47788245154056025,0.5219750724027027,0.00014247605673703333,0.0,1.0,1.092266666666667,2.220446049250313e-16,True,True,True,True,True
1e+22,32768,logarithmic,mixture,0.0,0.0,0.47789398100647545,0.5219876656540062,0.00011835333951828539,2.097152e-16,1.0,1.0922666666666665,2.220446049250313e-16,True,True,True,True,True
1e+22,131072,logarithmic,fixed_ref,0.0,0.0,0.18623627847408858,0.8136787164051912,8.500512072056819e-05,-4.194304e-16,1.0,4.369066666666666,8.881784197001252e-16,True,True,True,True,True
1e+22,131072,logarithmic,mixture,0.0,0.0,0.18623895919354608,0.8136904286472159,7.061215923826179e-05,-2.097152e-16,1.0,4.369066666666668,8.881784197001252e-16,True,True,True,True,True
1e+24,2048,exponential,fixed_ref,0.0,1.118968792300747e-16,0.9360334273502324,0.06389988197377586,6.66906759917205e-05,0.0,1.0,0.06826666666666666,1.3877787807814457e-17,True,True,True,True,True
1e+24,2048,exponential,mixture,0.0,0.0,0.9360344511157059,0.06389995186283219,6.559702146188465e-05,0.0,1.0,0.06826666666666667,0.0,True,True,True,True,True
1e+24,4096,exponential,fixed_ref,0.0,0.0,0.8798118915308522,0.12012365025701237,6.445821213544234e-05,0.0,0.9999999999999999,0.13653333333333337,2.7755575615628914e-17,True,True,True,True,True
1e+24,4096,exponential,mixture,0.0,0.0,0.8798128215932107,0.12012377724152637,6.340116526276e-05,1.3421772800000001e-16,0.9999999999999999,0.13653333333333334,0.0,True,True,True,True,True
1e+24,8192,exponential,fixed_ref,0.0,0.0,0.7854572417247645,0.21448219080697567,6.056746825985834e-05,0.0,1.0,0.2730666666666666,5.551115123125783e-17,True,True,True,True,True
1e+24,8192,exponential,mixture,0.0,0.0,0.7854580219247282,0.21448240385357914,5.957422169257136e-05,0.0,0.9999999999999999,0.2730666666666667,0.0,True,True,True,True,True
1e+24,32768,exponential,fixed_ref,0.0,0.0,0.47792850418925115,0.5220253741757794,4.612163496966427e-05,-1.3421772800000001e-16,1.0,1.0922666666666667,0.0,True,True,True,True,True
1e+24,32768,exponential,mixture,0.0,0.0,0.4779288656918982,0.5220257690330707,4.536527503123044e-05,-2.6843545600000003e-16,1.0,1.092266666666667,2.220446049250313e-16,True,True,True,True,True
1e+24,131072,exponential,fixed_ref,0.0,0.0,0.1862469868836186,0.813725502160322,2.7510956059505722e-05,-2.6843545600000003e-16,1.0,4.369066666666668,8.881784197001252e-16,True,True,True,True,True
1e+24,131072,exponential,mixture,0.0,0.0,0.18624707091445006,0.8137258692966267,2.705978892359797e-05,-4.02653184e-16,1.0,4.369066666666667,0.0,True,True,True,True,True
1e+24,2048,power,fixed_ref,0.0,1.1189866614363953e-16,0.9360184798009352,0.06389886155441052,8.265864465405999e-05,1.3421772800000001e-16,0.9999999999999999,0.06826666666666667,0.0,True,True,True,True,True
1e+24,2048,power,mixture,0.0,1.1189841634699493e-16,0.9360205693235859,0.0638990041991568,8.042647725726477e-05,0.0,1.0,0.06826666666666667,0.0,True,True,True,True,True
1e+24,4096,power,fixed_ref,0.0,1.1577413414431195e-16,0.8797983120917564,0.12012179621092783,7.989169731557709e-05,1.3421772800000001e-16,1.0,0.13653333333333337,2.7755575615628914e-17,True,True,True,True,True
1e+24,4096,power,mixture,0.0,0.0,0.8798002103667216,0.1201220553887364,7.773424454197177e-05,0.0,1.0,0.13653333333333334,0.0,True,True,True,True,True
1e+24,8192,power,fixed_ref,0.0,0.0,0.7854458503504774,0.21447908020237033,7.506944715222499e-05,0.0,0.9999999999999999,0.2730666666666666,5.551115123125783e-17,True,True,True,True,True
1e+24,8192,power,mixture,0.0,0.0,0.7854474427563055,0.21447951503532184,7.304220837286349e-05,-1.3421772800000001e-16,1.0,0.2730666666666667,0.0,True,True,True,True,True
1e+24,32768,power,fixed_ref,1.3421772800000001e-16,0.0,0.47792322602035875,0.5220196090078372,5.716497180418924e-05,0.0,1.0,1.0922666666666667,0.0,True,True,True,True,True
1e+24,32768,power,mixture,0.0,0.0,0.477923963860386,0.5220204149259042,5.562121370986529e-05,0.0,1.0000000000000002,1.0922666666666665,2.220446049250313e-16,True,True,True,True,True
1e+24,131072,power,fixed_ref,0.0,0.0,0.1862457599741179,0.8137201417109194,3.4098314962761246e-05,-1.3421772800000001e-16,0.9999999999999999,4.369066666666667,0.0,True,True,True,True,True
1e+24,131072,power,mixture,0.0,0.0,0.18624593148556973,0.8137208910558866,3.3177458543873015e-05,-2.6843545600000003e-16,1.0,4.369066666666668,8.881784197001252e-16,True,True,True,True,True
1e+24,2048,logarithmic,fixed_ref,0.0,1.1189229964641374e-16,0.9360717377916439,0.06390249729990956,2.576490844654011e-05,1.3421772800000001e-16,1.0000000000000002,0.06826666666666667,0.0,True,True,True,True,True
1e+24,2048,logarithmic,mixture,0.0,1.118918114837664e-16,0.9360758216942241,0.06390277609432571,2.1402211450167427e-05,0.0,1.0,0.06826666666666668,1.3877787807814457e-17,True,True,True,True,True
1e+24,4096,logarithmic,fixed_ref,0.0,0.0,0.8798466954511925,0.1201284021522695,2.4902396537964536e-05,-1.3421772800000001e-16,0.9999999999999999,0.13653333333333334,0.0,True,True,True,True,True
1e+24,4096,logarithmic,mixture,0.0,0.0,0.8798504055521298,0.12012890870471744,2.0685743152837366e-05,0.0,1.0000000000000002,0.1365333333333333,2.7755575615628914e-17,True,True,True,True,True
1e+24,8192,logarithmic,fixed_ref,0.0,0.0,0.7854864375674232,0.21449016321841105,2.3399214165774932e-05,0.0,1.0,0.2730666666666667,0.0,True,True,True,True,True
1e+24,8192,logarithmic,mixture,0.0,0.0,0.7854895498385678,0.21449101307591828,1.943708551385654e-05,1.3421772800000001e-16,1.0,0.27306666666666674,5.551115123125783e-17,True,True,True,True,True
1e+24,32768,logarithmic,fixed_ref,0.0,0.0,0.47794203185373,0.5220401499927676,1.7818153502539186e-05,-1.3421772800000001e-16,0.9999999999999999,1.092266666666667,2.220446049250313e-16,True,True,True,True,True
1e+24,32768,logarithmic,mixture,0.0,0.0,0.47794347388598335,0.5220417250765301,1.480103748668677e-05,-1.3421772800000001e-16,1.0,1.0922666666666667,0.0,True,True,True,True,True
1e+24,131072,logarithmic,fixed_ref,0.0,0.0,0.18625013133710003,0.8137392404872126,1.0628175687491584e-05,-1.3421772800000001e-16,0.9999999999999999,4.369066666666667,0.0,True,True,True,True,True
1e+24,131072,logarithmic,mixture,0.0,0.0,0.18625046652770427,0.8137407049573087,8.82851498741859e-06,-2.6843545600000003e-16,1.0000000000000002,4.369066666666668,8.881784197001252e-16,True,True,True,True,True
1e+19,2048,exponential,fixed_ref,0.0,0.0,0.9360387194177776,0.06390024324558695,6.103733663554189e-05,-2.048e-16,1.0,0.06826666666666667,0.0,True,True,True,True,True
1e+19,2048,exponential,mixture,0.0,0.0,0.9360396564043112,0.06390030721053433,6.0036385154309426e-05,2.048e-16,1.0,0.06826666666666668,1.3877787807814457e-17,True,True,True,True,True
1e+19,4096,exponential,fixed_ref,0.0,0.0,0.8798181270851593,0.12012450161802708,5.737129681382379e-05,-2.048e-16,1.0,0.13653333333333334,0.0,True,True,True,True,True
1e+19,4096,exponential,mixture,0.0,0.0,0.8798189548967572,0.12012461464190392,5.643046133873225e-05,0.0,0.9999999999999999,0.13653333333333334,0.0,True,True,True,True,True
1e+19,8192,exponential,fixed_ref,0.0,0.0,0.7854645852441012,0.2144841960773226,5.121867857631056e-05,-2.048e-16,1.0,0.27306666666666674,5.551115123125783e-17,True,True,True,True,True
1e+19,8192,exponential,mixture,0.0,1.1115894932762933e-16,0.7854652450236792,0.21448437624113267,5.0378735188113585e-05,0.0,1.0,0.2730666666666667,0.0,True,True,True,True,True
1e+19,32768,exponential,fixed_ref,0.0,0.0,0.4779356525819263,0.5220331821268187,3.1165291255168973e-05,-2.048e-16,1.0,1.0922666666666667,0.0,True,True,True,True,True
1e+19,32768,exponential,mixture,0.0,0.0,0.4779358968599325,0.5220334489435422,3.0654196525365346e-05,0.0,1.0,1.0922666666666665,2.220446049250313e-16,True,True,True,True,True
1e+19,131072,exponential,fixed_ref,0.0,1.17196727837995e-16,0.18624984882447984,0.8137380061707409,1.2145004779385255e-05,0.0,1.0,4.369066666666668,8.881784197001252e-16,True,True,True,True,True
1e+19,131072,exponential,mixture,0.0,0.0,0.18624988592134673,0.8137381682494252,1.1945829228083827e-05,0.0,1.0,4.369066666666667,0.0,True,True,True,True,True
1e+19,2048,power,fixed_ref,0.0,0.0,0.9360250388698145,0.06389930932017933,7.565181000617952e-05,0.0,0.9999999999999999,0.06826666666666666,1.3877787807814457e-17,True,True,True,True,True
1e+19,2048,power,mixture,0.0,0.0,0.9360269512801743,0.0638994398740599,7.360884576595886e-05,-2.048e-16,1.0,0.06826666666666666,1.3877787807814457e-17,True,True,True,True,True
1e+19,4096,power,fixed_ref,0.0,0.0,0.8798060405433714,0.12012285140218831,7.110805444034008e-05,0.0,1.0000000000000002,0.13653333333333334,0.0,True,True,True,True,True
1e+19,4096,power,mixture,0.0,0.0,0.8798077301281194,0.12012308208682591,6.918778505482846e-05,-2.048e-16,1.0,0.13653333333333334,0.0,True,True,True,True,True
1e+19,8192,power,fixed_ref,0.0,1.1116040600649416e-16,0.7854549520546033,0.214481565574377,6.348237101968398e-05,0.0,1.0,0.2730666666666667,0.0,True,True,True,True,True
1e+19,8192,power,mixture,0.0,0.0,0.7854562986855057,0.21448193329438878,6.176802010537034e-05,0.0,0.9999999999999999,0.2730666666666667,0.0,True,True,True,True,True
1e+19,32768,power,fixed_ref,0.0,0.0,0.47793208595380426,0.5220292864178087,3.862762838704683e-05,0.0,1.0,1.0922666666666667,0.0,True,True,True,True,True
1e+19,32768,power,mixture,0.0,0.0,0.4779325845375274,0.52202983100419,3.758445828256793e-05,0.0,1.0,1.0922666666666667,0.0,True,True,True,True,True
1e+19,131072,power,fixed_ref,0.0,0.0,0.18624930718188784,0.8137356396981468,1.5053119965379947e-05,0.0,1.0,4.369066666666667,0.0,True,True,True,True,True
1e+19,131072,power,mixture,0.0,0.0,0.186249382899128,0.813735970511817,1.4646589055023197e-05,0.0,1.0,4.369066666666667,0.0,True,True,True,True,True
1e+19,2048,logarithmic,fixed_ref,0.0,0.0,0.9360737823764568,0.06390263687689945,2.3580746643716534e-05,0.0,1.0,0.06826666666666667,0.0,True,True,True,True,True
1e+19,2048,logarithmic,mixture,0.0,0.0,0.93607752008222,0.06390289203761287,1.9587880167100286e-05,0.0,1.0,0.06826666666666666,1.3877787807814457e-17,True,True,True,True,True
1e+19,4096,logarithmic,fixed_ref,0.0,0.0,0.8798491045424177,0.12012873107352476,2.2164384057678563e-05,-2.048e-16,1.0,0.1365333333333333,2.7755575615628914e-17,True,True,True,True,True
1e+19,4096,logarithmic,mixture,0.0,0.0,0.879852406726164,0.12012918193167894,1.841134215697553e-05,0.0,1.0,0.13653333333333334,0.0,True,True,True,True,True
1e+19,8192,logarithmic,fixed_ref,0.0,0.0,0.7854892747007528,0.21449093794495222,1.9787354294926746e-05,2.048e-16,1.0000000000000002,0.2730666666666666,5.551115123125783e-17,True,True,True,True,True
1e+19,8192,logarithmic,mixture,0.0,0.0,0.7854919065753165,0.21449165662216646,1.6436802517031923e-05,0.0,1.0,0.2730666666666667,0.0,True,True,True,True,True
