Q,h,c_quality,u,budget_residual,budget_residual_rel,boundary_n_lower,boundary_n_upper,boundary_q_lower,boundary_q_upper,n_evals,C_train,C_attn,C_quality,used,unused,share_train,share_attn,share_quality,share_unused,D_used,functional,omega,C,cost_form,ell,q0_mode,kappa,candidate,aliases,source,trust_status,in_trust_box,in_trust_l1,h_true,Q0,Q_cand,N_in_support,D_in_support,extrapolation,regime,D_B,N_B,L_pred,train_the_pile_arxiv,train_the_pile_freelaw,train_the_pile_nih_exporter,train_the_pile_pubmed_central,train_the_pile_wikipedia_en,train_the_pile_dm_mathematics,train_the_pile_github,train_the_pile_philpapers,train_the_pile_stackexchange,train_the_pile_enron_emails,train_the_pile_gutenberg_pg_19,train_the_pile_pile_cc,train_the_pile_ubuntu_irc,train_the_pile_europarl,train_the_pile_hackernews,train_the_pile_pubmed_abstracts,train_the_pile_uspto_backgrounds
0.48047627580495555,1.0,115821090.72609812,1324611282.9744613,0.0,0.0,False,False,False,False,35185,8.542456979959607e+18,5.831650631652425e+17,8.743779568751503e+17,1e+19,0.0,0.8542456979959607,0.05831650631652425,0.08743779568751503,0.0,7549384584.3926735,quality_linear,0.0,1e+19,power,2048,fixed_ref,0.8047071577351047,dirichlet_a20_4,dirichlet_a20_4,dirichlet_around_p0|lowQ,outside,False,False,1.0,0.41663254110330095,0.39710837194347914,True,True,,interior,7.549384584392674,0.1885905816663073,3.144776393094138,0.07975675893679825,0.15912348484004943,2.3916072319625646e-05,0.04412291332471955,0.006575218355045986,0.17830182371649192,0.10733470897284486,9.068824045565561e-08,0.04560213780581783,2.4674381484862554e-07,0.13022419207132135,0.09768966083516943,3.454312847749183e-05,0.036344172522635734,0.02597204058680974,0.04244271850151176,0.04645137289793162
0.4871620101591301,1.0,0.0,1092188487.1270564,2048.0,2.048e-16,False,False,True,False,35185,9.360958562156763e+18,6.390414378432352e+17,0.0,9.999999999999998e+18,2048.0,0.9360958562156763,0.06390414378432352,0.0,2.048e-16,9155928777.737318,quality_linear,0.0,1e+19,power,2048,mixture,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,1.0,0.4871620101591301,0.4871620101591301,True,True,,lower_bound_Q0,9.155928777737318,0.17039885283435102,3.1205560958320886,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
0.4868388702233223,1.0,130218919.41181356,1396198676.3936071,0.0,0.0,False,False,False,False,35185,7.978061168498995e+18,1.0892712848723962e+18,9.326675466286081e+17,1e+19,0.0,0.7978061168498995,0.10892712848723962,0.09326675466286082,0.0,7162304455.00069,quality_linear,0.0,1e+19,power,4096,fixed_ref,0.8047071577351047,dirichlet_a20_4,dirichlet_a20_4,dirichlet_around_p0|lowQ,outside,False,False,1.0,0.41663254110330095,0.39710837194347914,True,True,,interior,7.16230445500069,0.1856493073940922,3.157956094805795,0.07975675893679825,0.15912348484004943,2.3916072319625646e-05,0.04412291332471955,0.006575218355045986,0.17830182371649192,0.10733470897284486,9.068824045565561e-08,0.04560213780581783,2.4674381484862554e-07,0.13022419207132135,0.09768966083516943,3.454312847749183e-05,0.036344172522635734,0.02597204058680974,0.04244271850151176,0.04645137289793162
0.4871620101591301,1.0,0.0,1130177771.7297752,0.0,0.0,False,False,True,False,35185,8.798686062881276e+18,1.2013139371187236e+18,0.0,1e+19,0.0,0.8798686062881276,0.12013139371187236,0.0,0.0,8848165527.706905,quality_linear,0.0,1e+19,power,4096,mixture,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,1.0,0.4871620101591301,0.4871620101591301,True,True,,lower_bound_Q0,8.848165527706906,0.16573465681161648,3.1342261183006808,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
0.4984128806078329,1.0,157896329.58588284,1533761037.1259584,0.0,0.0,False,False,False,False,35185,7.046393344218804e+18,1.9241351425280148e+18,1.0294715132531807e+18,1e+19,0.0,0.7046393344218804,0.19241351425280148,0.10294715132531806,0.0,6519920481.705887,quality_linear,0.0,1e+19,power,8192,fixed_ref,0.8047071577351047,dirichlet_a20_4,dirichlet_a20_4,dirichlet_around_p0|lowQ,outside,False,False,1.0,0.41663254110330095,0.39710837194347914,True,True,Q_above_A_supported,interior,6.519920481705887,0.18012472606044141,3.1822819379431824,0.07975675893679825,0.15912348484004943,2.3916072319625646e-05,0.04412291332471955,0.006575218355045986,0.17830182371649192,0.10733470897284486,9.068824045565561e-08,0.04560213780581783,2.4674381484862554e-07,0.13022419207132135,0.09768966083516943,3.454312847749183e-05,0.036344172522635734,0.02597204058680974,0.04244271850151176,0.04645137289793162
0.4871620101591301,1.0,0.0,1202898723.4326851,0.0,0.0,False,False,True,False,35185,7.855048177628824e+18,2.1449518223711772e+18,0.0,1e+19,0.0,0.7855048177628824,0.21449518223711772,0.0,0.0,8313251818.460014,quality_linear,0.0,1e+19,power,8192,mixture,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,1.0,0.4871620101591301,0.4871620101591301,True,True,,lower_bound_Q0,8.313251818460014,0.1574804570895325,3.159600787990327,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
0.5486758208663725,1.0,302486206.87324995,2252427875.020917,-2048.0,-2.048e-16,False,False,False,False,35185,4.137649419509069e+18,4.519416539282439e+18,1.3429340412084936e+18,1.0000000000000002e+19,-2048.0,0.4137649419509069,0.4519416539282439,0.13429340412084936,-2.048e-16,4439653811.293352,quality_linear,0.0,1e+19,power,32768,fixed_ref,0.8047071577351047,dirichlet_a20_4,dirichlet_a20_4,dirichlet_around_p0|lowQ,outside,False,False,1.0,0.41663254110330095,0.39710837194347914,True,True,Q_above_A_supported,interior,4.439653811293352,0.15532928149277236,3.2920403920010926,0.07975675893679825,0.15912348484004943,2.3916072319625646e-05,0.04412291332471955,0.006575218355045986,0.17830182371649192,0.10733470897284486,9.068824045565561e-08,0.04560213780581783,2.4674381484862554e-07,0.13022419207132135,0.09768966083516943,3.454312847749183e-05,0.036344172522635734,0.02597204058680974,0.04244271850151176,0.04645137289793162
0.5166296810553865,1.0,74574563.69677049,1770610121.5358574,-2048.0,-2.048e-16,False,False,False,False,35185,4.5782022508617974e+18,5.000617711874646e+18,4.211800372635577e+17,1.0000000000000002e+19,-2048.0,0.45782022508617976,0.5000617711874646,0.04211800372635577,-2.048e-16,5647770719.465801,quality_linear,0.0,1e+19,power,32768,mixture,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,1.0,0.4871620101591301,0.4871620101591301,True,True,Q_above_A_supported,interior,5.647770719465801,0.13510352073023574,3.275414010310695,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
0.6468837880134354,1.0,724883422.7482328,4352071263.592047,-2048.0,-2.048e-16,False,False,False,False,35185,1.5522985514610844e+18,6.782095857903576e+18,1.6656055906353416e+18,1.0000000000000002e+19,-2048.0,0.15522985514610843,0.6782095857903576,0.16656055906353415,-2.048e-16,2297756492.0998907,quality_linear,0.0,1e+19,power,131072,fixed_ref,0.8047071577351047,dirichlet_a20_4,dirichlet_a20_4,dirichlet_around_p0|lowQ,outside,False,False,1.0,0.41663254110330095,0.39710837194347914,True,True,Q_above_A_supported,interior,2.2977564920998907,0.11259523197215576,3.5175301707482776,0.07975675893679825,0.15912348484004943,2.3916072319625646e-05,0.04412291332471955,0.006575218355045986,0.17830182371649192,0.10733470897284486,9.068824045565561e-08,0.04560213780581783,2.4674381484862554e-07,0.13022419207132135,0.09768966083516943,3.454312847749183e-05,0.036344172522635734,0.02597204058680974,0.04244271850151176,0.04645137289793162
0.63036005260243,1.0,507830088.36068547,3924030811.3692913,-2048.0,-2.048e-16,False,False,False,False,35185,1.6214821604583939e+18,7.084363657853422e+18,1.294154181688186e+18,1.0000000000000002e+19,-2048.0,0.16214821604583937,0.7084363657853422,0.1294154181688186,-2.048e-16,2548399969.4973083,quality_linear,0.0,1e+19,power,131072,mixture,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,1.0,0.4871620101591301,0.4871620101591301,True,True,Q_above_A_supported,interior,2.548399969497308,0.10604576596207306,3.5080352840918674,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
1.0,1.0,1511467178.4002495,3981774170.41641,0.0,0.0,False,False,False,True,35185,5.807572302788601e+18,3.9646360253703514e+17,3.795964094674364e+18,1e+19,0.0,0.5807572302788601,0.039646360253703515,0.3795964094674364,0.0,2511443284.32725,quality_linear,0.0,1e+19,logarithmic,2048,fixed_ref,0.8047071577351047,dirichlet_a20_4,dirichlet_a20_4,dirichlet_around_p0|lowQ,outside,False,False,1.0,0.41663254110330095,0.39710837194347914,True,True,Q_above_A_supported,upper_bound,2.51144328432725,0.3854073564678233,3.1378169416872645,0.07975675893679825,0.15912348484004943,2.3916072319625646e-05,0.04412291332471955,0.006575218355045986,0.17830182371649192,0.10733470897284486,9.068824045565561e-08,0.04560213780581783,2.4674381484862554e-07,0.13022419207132135,0.09768966083516943,3.454312847749183e-05,0.036344172522635734,0.02597204058680974,0.04244271850151176,0.04645137289793162
1.0,1.0,1255529360.3491163,3593025636.1765537,0.0,0.0,False,False,False,True,35185,6.089910841966841e+18,4.157379134782697e+17,3.494351244554889e+18,1e+19,0.0,0.6089910841966841,0.04157379134782697,0.3494351244554889,0.0,2783169677.197544,quality_linear,0.0,1e+19,logarithmic,2048,mixture,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,1.0,0.4871620101591301,0.4871620101591301,True,True,Q_above_A_supported,upper_bound,2.7831696771975443,0.3646867629536067,3.1199331582231613,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
1.0,1.0,1511467178.4002495,4040222218.435064,0.0,0.0,False,False,False,True,35185,5.507053950070423e+18,7.51896432649615e+17,3.741049617279962e+18,1e+19,0.0,0.5507053950070423,0.0751896432649615,0.37410496172799623,0.0,2475111382.3321805,quality_linear,0.0,1e+19,logarithmic,4096,fixed_ref,0.8047071577351047,dirichlet_a20_4,dirichlet_a20_4,dirichlet_around_p0|lowQ,outside,False,False,1.0,0.41663254110330095,0.39710837194347914,True,True,Q_above_A_supported,upper_bound,2.4751113823321806,0.3708286954532517,3.148193680538305,0.07975675893679825,0.15912348484004943,2.3916072319625646e-05,0.04412291332471955,0.006575218355045986,0.17830182371649192,0.10733470897284486,9.068824045565561e-08,0.04560213780581783,2.4674381484862554e-07,0.13022419207132135,0.09768966083516943,3.454312847749183e-05,0.036344172522635734,0.02597204058680974,0.04244271850151176,0.04645137289793162
1.0,1.0,1255529360.3491163,3650095082.5862436,2048.0,2.048e-16,False,False,False,True,35185,5.772187181483711e+18,7.880959565119095e+17,3.439716862004377e+18,9.999999999999998e+18,2048.0,0.5772187181483711,0.07880959565119094,0.3439716862004377,2.048e-16,2739654659.328651,quality_linear,0.0,1e+19,logarithmic,4096,mixture,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,1.0,0.4871620101591301,0.4871620101591301,True,True,Q_above_A_supported,upper_bound,2.739654659328651,0.35115053411501745,3.1305053550874593,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
1.0,1.0,1511467178.4002495,4153809397.8379445,0.0,0.0,False,False,False,True,35185,4.996792930910386e+18,1.3644575896672627e+18,3.6387494794223524e+18,1e+19,0.0,0.4996792930910386,0.13644575896672628,0.36387494794223524,0.0,2407428709.9463434,quality_linear,0.0,1e+19,logarithmic,8192,fixed_ref,0.8047071577351047,dirichlet_a20_4,dirichlet_a20_4,dirichlet_around_p0|lowQ,outside,False,False,1.0,0.41663254110330095,0.39710837194347914,True,True,Q_above_A_supported,upper_bound,2.4074287099463434,0.3459287572577628,3.1675507884615346,0.07975675893679825,0.15912348484004943,2.3916072319625646e-05,0.04412291332471955,0.006575218355045986,0.17830182371649192,0.10733470897284486,9.068824045565561e-08,0.04560213780581783,2.4674381484862554e-07,0.13022419207132135,0.09768966083516943,3.454312847749183e-05,0.036344172522635734,0.02597204058680974,0.04244271850151176,0.04645137289793162
1.0,1.0,1255529360.3491163,3760114103.158821,0.0,0.0,False,False,False,True,35185,5.232190641022509e+18,1.4287368577085466e+18,3.339072501268946e+18,1e+19,0.0,0.5232190641022509,0.14287368577085466,0.3339072501268946,0.0,2659493761.532166,quality_linear,0.0,1e+19,logarithmic,8192,mixture,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,1.0,0.4871620101591301,0.4871620101591301,True,True,Q_above_A_supported,upper_bound,2.659493761532166,0.32789389699540544,3.150221438288524,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
1.0,1.0,1511467178.4002495,4722624771.07243,0.0,0.0,False,False,False,True,35185,3.2498337379955395e+18,3.549685064221262e+18,3.200481197783199e+18,1e+19,0.0,0.32498337379955394,0.3549685064221262,0.32004811977831993,0.0,2117466554.0343504,quality_linear,0.0,1e+19,logarithmic,32768,fixed_ref,0.8047071577351047,dirichlet_a20_4,dirichlet_a20_4,dirichlet_around_p0|lowQ,outside,False,False,1.0,0.41663254110330095,0.39710837194347914,True,True,Q_above_A_supported,upper_bound,2.1174665540343502,0.2557957552154107,3.2579055861422845,0.07975675893679825,0.15912348484004943,2.3916072319625646e-05,0.04412291332471955,0.006575218355045986,0.17830182371649192,0.10733470897284486,9.068824045565561e-08,0.04560213780581783,2.4674381484862554e-07,0.13022419207132135,0.09768966083516943,3.454312847749183e-05,0.036344172522635734,0.02597204058680974,0.04244271850151176,0.04645137289793162
