functional,omega,C,cost_form,ell,q0_mode,kappa,candidate,source,trust_status,in_trust_box,in_trust_l1,N_B,D_B,Q,Q0,h,h_true,L_pred,c_quality,u,budget_residual,budget_residual_rel,boundary_n_lower,boundary_n_upper,boundary_q_lower,boundary_q_upper,n_evals,C_train,C_attn,C_quality,used,unused,share_train,share_attn,share_quality,share_unused,D_used,aliases,Q_cand,N_in_support,D_in_support,extrapolation,regime,train_the_pile_arxiv,train_the_pile_freelaw,train_the_pile_nih_exporter,train_the_pile_pubmed_central,train_the_pile_wikipedia_en,train_the_pile_dm_mathematics,train_the_pile_github,train_the_pile_philpapers,train_the_pile_stackexchange,train_the_pile_enron_emails,train_the_pile_gutenberg_pg_19,train_the_pile_pile_cc,train_the_pile_ubuntu_irc,train_the_pile_europarl,train_the_pile_hackernews,train_the_pile_pubmed_abstracts,train_the_pile_uspto_backgrounds
quality_linear,0.5,1e+22,power,8192,fixed_ref,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,15.208276507378107,82.63353434240685,1.0,0.41663254110330095,12.565289070600741,12.565289070600741,2.0076625639788106,4849345275.903549,121016244549.86047,-2097152.0,-2.097152e-16,False,False,False,True,35185,7.540281834367488e+21,2.058999626237949e+21,4.0071853939456436e+20,1.0000000000000002e+22,-2097152.0,0.7540281834367488,0.2058999626237949,0.040071853939456434,-2.097152e-16,82633534342.40685,dirichlet_a20_19,0.43829657372764846,False,True,N_above_support;Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
quality_linear,0.5,1e+22,power,8192,mixture,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,15.200807760421458,82.69565987718725,1.0,0.43829657372764846,12.565289070600741,12.565289070600741,2.0076486566244416,4815480483.878452,120925330481.08173,0.0,0.0,False,False,False,True,35185,7.54224497048593e+21,2.0595356932740245e+21,3.982193362400456e+20,1e+22,0.0,0.754224497048593,0.20595356932740244,0.03982193362400456,0.0,82695659877.18726,dirichlet_a20_19,0.43829657372764846,False,True,N_above_support;Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
quality_linear,0.5,1e+22,power,32768,fixed_ref,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,12.02264434617413,64.19440599398865,1.0,0.41663254110330095,12.565289070600741,12.565289070600741,2.0323366940043015,4849345275.903549,155776813340.0351,-2097152.0,-2.097152e-16,False,False,False,True,35185,4.630719073677806e+21,5.057980086875812e+21,3.1130083944638336e+20,1.0000000000000002e+22,-2097152.0,0.4630719073677806,0.5057980086875812,0.031130083944638336,-2.097152e-16,64194405993.98865,dirichlet_a20_19,0.43829657372764846,False,True,N_above_support;Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
quality_linear,0.5,1e+22,power,32768,mixture,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,12.02264434617413,64.20836444429685,1.0,0.43829657372764846,12.565289070600741,12.565289070600741,2.0323250991849298,4815480483.878452,155742948548.01,-2097152.0,-2.097152e-16,False,False,False,True,35185,4.631725978579882e+21,5.059079895536853e+21,3.091941258832666e+20,1.0000000000000002e+22,-2097152.0,0.4631725978579882,0.5059079895536853,0.030919412588326662,-2.097152e-16,64208364444.29685,dirichlet_a20_19,0.43829657372764846,False,True,N_above_support;Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
quality_linear,0.5,1e+22,power,131072,fixed_ref,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,7.743904705196817,39.321377664132456,1.0,0.41663254110330095,12.565289070600741,12.565289070600741,2.084872209609496,4849345275.903549,254314589010.9959,2097152.0,2.097152e-16,False,False,False,True,35185,1.827006009048578e+21,7.982311053933841e+21,1.9068293701758006e+20,9.999999999999998e+21,2097152.0,0.18270060090485782,0.7982311053933842,0.019068293701758006,2.097152e-16,39321377664.132454,dirichlet_a20_19,0.43829657372764846,True,True,Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
quality_linear,0.5,1e+22,power,131072,mixture,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,7.743904705196817,39.32661443652575,1.0,0.43829657372764846,12.565289070600741,12.565289070600741,2.0848640633248543,4815480483.878452,254280724218.9708,0.0,0.0,False,False,False,True,35185,1.827249327446837e+21,7.983374128237061e+21,1.8937654431610234e+20,1e+22,0.0,0.18272493274468368,0.7983374128237061,0.018937654431610235,0.0,39326614436.52575,dirichlet_a20_19,0.43829657372764846,True,True,Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
quality_linear,0.5,1e+22,logarithmic,2048,fixed_ref,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,15.966142459934106,96.29453442268165,1.0,0.41663254110330095,12.565289070600741,12.565289070600741,1.9979194792237023,1511467178.4002495,103848053889.5939,0.0,0.0,False,False,False,True,35185,9.224713528233385e+21,6.297404435273991e+20,1.4554602823921635e+20,1e+22,0.0,0.9224713528233385,0.06297404435273991,0.014554602823921634,0.0,96294534422.68166,dirichlet_a20_19,0.43829657372764846,False,True,N_above_support;Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
quality_linear,0.5,1e+22,logarithmic,2048,mixture,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,15.950464444496033,96.46419326086142,1.0,0.43829657372764846,12.565289070600741,12.565289070600741,1.9978817958594377,1429311596.453055,103665408499.89482,0.0,0.0,False,False,False,True,35185,9.231892108646183e+21,6.302305012835796e+20,1.3787739007023786e+20,1e+22,0.0,0.9231892108646182,0.06302305012835796,0.013787739007023786,0.0,96464193260.86142,dirichlet_a20_19,0.43829657372764846,False,True,N_above_support;Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
quality_linear,0.5,1e+22,logarithmic,4096,fixed_ref,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,15.51767553030963,93.17094245751035,1.0,0.41663254110330095,12.565289070600741,12.565289070600741,2.000840020369381,1511467178.4002495,107329600154.68768,0.0,0.0,False,False,False,True,35185,8.674778723452768e+21,1.1843964550420848e+21,1.4082482150514518e+20,1e+22,0.0,0.8674778723452768,0.11843964550420848,0.014082482150514518,0.0,93170942457.51035,dirichlet_a20_19,0.43829657372764846,False,True,N_above_support;Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
quality_linear,0.5,1e+22,logarithmic,4096,mixture,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,15.50243788871037,93.33274193601058,1.0,0.43829657372764846,12.565289070600741,12.565289070600741,2.0008032212208606,1429311596.453055,107143536047.1468,0.0,0.0,False,False,False,True,35185,8.681310209076226e+21,1.1852882205458741e+21,1.3340157037790026e+20,1e+22,0.0,0.8681310209076226,0.11852882205458741,0.013340157037790026,0.0,93332741936.01057,dirichlet_a20_19,0.43829657372764846,False,True,N_above_support;Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
quality_linear,0.5,1e+22,logarithmic,8192,fixed_ref,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,14.726741601582853,87.71913648234607,1.0,0.41663254110330095,12.565289070600741,12.565289070600741,2.0062626251419986,1511467178.4002495,114000210227.93073,0.0,0.0,False,False,False,True,35185,7.750902338936941e+21,2.1165130653523805e+21,1.3258459571067799e+20,1e+22,0.0,0.775090233893694,0.21165130653523806,0.0132584595710678,0.0,87719136482.34607,dirichlet_a20_19,0.43829657372764846,False,True,N_above_support;Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
