event,cost_form,ell,kappa,from,to,C_before,C_after,log10_C_mid,share_quality_before,share_quality_after,note,functional,omega
Q_regime_change,logarithmic,32768,0.8047071577351047,lower_bound_Q0,upper_bound,3.1622776601683794e+18,3.9810717055349857e+18,18.55,0.0,0.38732412446671877,预定义事件 1（Q* 离开/进入边界）,mixture_l1,2.0
Q_regime_change,logarithmic,131072,0.8047071577351047,lower_bound_Q0,upper_bound,1e+18,1.2589254117941714e+18,18.05,0.0,0.3878478489797717,预定义事件 1（Q* 离开/进入边界）,mixture_l1,2.0
Q_regime_change,logarithmic,131072,0.8047071577351047,lower_bound_Q0,upper_bound,1e+18,1.2589254117941714e+18,18.05,0.0,0.3878478489797717,预定义事件 1（Q* 离开/进入边界）,mixture_l1,2.0
Q_regime_change,power,2048,0.8047071577351047,lower_bound_Q0,interior,3.9810717055349857e+18,5.011872336272715e+18,18.65,0.0,0.003699925041056432,预定义事件 1（Q* 离开/进入边界）,mixture_l1,2.0
Q_regime_change,power,2048,0.8047071577351047,interior,upper_bound,1.995262314968883e+21,2.5118864315095717e+21,21.35,0.1950957494403415,0.18244403584479546,预定义事件 1（Q* 离开/进入边界）,mixture_l1,2.0
Q_regime_change,power,2048,0.8047071577351047,lower_bound_Q0,interior,3.9810717055349857e+18,5.011872336272715e+18,18.65,0.0,0.003699925041056432,预定义事件 1（Q* 离开/进入边界）,mixture_l1,2.0
Q_regime_change,power,2048,0.8047071577351047,interior,upper_bound,1.995262314968883e+21,2.5118864315095717e+21,21.35,0.1950957494403415,0.18244403584479546,预定义事件 1（Q* 离开/进入边界）,mixture_l1,2.0
Q_regime_change,power,4096,0.8047071577351047,lower_bound_Q0,interior,3.9810717055349857e+18,5.011872336272715e+18,18.65,0.0,0.01683569146857585,预定义事件 1（Q* 离开/进入边界）,mixture_l1,2.0
Q_regime_change,power,4096,0.8047071577351047,interior,upper_bound,1.584893192461111e+21,1.995262314968883e+21,21.25,0.19459835864827837,0.1912034185413699,预定义事件 1（Q* 离开/进入边界）,mixture_l1,2.0
Q_regime_change,power,4096,0.8047071577351047,lower_bound_Q0,interior,3.9810717055349857e+18,5.011872336272715e+18,18.65,0.0,0.01683569146857585,预定义事件 1（Q* 离开/进入边界）,mixture_l1,2.0
Q_regime_change,power,4096,0.8047071577351047,interior,upper_bound,1.584893192461111e+21,1.995262314968883e+21,21.25,0.19459835864827837,0.1912034185413699,预定义事件 1（Q* 离开/进入边界）,mixture_l1,2.0
Q_regime_change,power,8192,0.8047071577351047,lower_bound_Q0,interior,3.1622776601683794e+18,3.9810717055349857e+18,18.55,0.0,0.00040511430539735436,预定义事件 1（Q* 离开/进入边界）,mixture_l1,2.0
Q_regime_change,power,8192,0.8047071577351047,interior,upper_bound,1.584893192461111e+21,1.995262314968883e+21,21.25,0.1950434105804882,0.1833945127010071,预定义事件 1（Q* 离开/进入边界）,mixture_l1,2.0
Q_regime_change,power,8192,0.8047071577351047,lower_bound_Q0,interior,3.1622776601683794e+18,3.9810717055349857e+18,18.55,0.0,0.00040511430539735436,预定义事件 1（Q* 离开/进入边界）,mixture_l1,2.0
Q_regime_change,power,8192,0.8047071577351047,interior,upper_bound,1.584893192461111e+21,1.995262314968883e+21,21.25,0.1950434105804882,0.1833945127010071,预定义事件 1（Q* 离开/进入边界）,mixture_l1,2.0
Q_regime_change,power,32768,0.8047071577351047,lower_bound_Q0,interior,1.995262314968883e+18,2.511886431509572e+18,18.35,0.0,0.024903913643523474,预定义事件 1（Q* 离开/进入边界）,mixture_l1,2.0
Q_regime_change,power,32768,0.8047071577351047,interior,upper_bound,7.943282347242789e+20,1e+21,20.95,0.1947612138831808,0.18830705522575872,预定义事件 1（Q* 离开/进入边界）,mixture_l1,2.0
Q_regime_change,power,32768,0.8047071577351047,lower_bound_Q0,interior,1.995262314968883e+18,2.511886431509572e+18,18.35,0.0,0.024903913643523474,预定义事件 1（Q* 离开/进入边界）,mixture_l1,2.0
Q_regime_change,power,32768,0.8047071577351047,interior,upper_bound,7.943282347242789e+20,1e+21,20.95,0.1947612138831808,0.18830705522575872,预定义事件 1（Q* 离开/进入边界）,mixture_l1,2.0
Q_regime_change,power,131072,0.8047071577351047,lower_bound_Q0,interior,6.309573444801943e+17,7.943282347242789e+17,17.85,0.0,0.023839907852978084,预定义事件 1（Q* 离开/进入边界）,mixture_l1,2.0
Q_regime_change,power,131072,0.8047071577351047,interior,upper_bound,2.5118864315095718e+20,3.1622776601683794e+20,20.45,0.19474688141706678,0.18868212946227175,预定义事件 1（Q* 离开/进入边界）,mixture_l1,2.0
Q_regime_change,power,131072,0.8047071577351047,lower_bound_Q0,interior,6.309573444801943e+17,7.943282347242789e+17,17.85,0.0,0.023839907852978084,预定义事件 1（Q* 离开/进入边界）,mixture_l1,2.0
Q_regime_change,power,131072,0.8047071577351047,interior,upper_bound,2.5118864315095718e+20,3.1622776601683794e+20,20.45,0.19474688141706678,0.18868212946227175,预定义事件 1（Q* 离开/进入边界）,mixture_l1,2.0
Q_regime_change,exponential,2048,0.8047071577351047,interior,upper_bound,3.1622776601683794e+20,3.9810717055349857e+20,20.55,0.13084732592971735,0.12491946297872582,预定义事件 1（Q* 离开/进入边界）,quality_linear,0.5
Q_regime_change,exponential,2048,0.8047071577351047,lower_bound_Q0,interior,1e+17,1.2589254117941714e+17,17.05,0.0,0.00443862710154938,预定义事件 1（Q* 离开/进入边界）,quality_linear,0.5
Q_regime_change,exponential,2048,0.8047071577351047,interior,upper_bound,3.1622776601683794e+20,3.9810717055349857e+20,20.55,0.1302770939574999,0.12450035764177081,预定义事件 1（Q* 离开/进入边界）,quality_linear,0.5
Q_regime_change,exponential,4096,0.8047071577351047,interior,upper_bound,3.1622776601683794e+20,3.9810717055349857e+20,20.55,0.13032793856806152,0.12170128508890099,预定义事件 1（Q* 离开/进入边界）,quality_linear,0.5
Q_regime_change,exponential,4096,0.8047071577351047,lower_bound_Q0,interior,1e+17,1.2589254117941714e+17,17.05,0.0,0.02000159577694111,预定义事件 1（Q* 离开/进入边界）,quality_linear,0.5
Q_regime_change,exponential,4096,0.8047071577351047,interior,upper_bound,3.1622776601683794e+20,3.9810717055349857e+20,20.55,0.12977353626934804,0.12129148022273381,预定义事件 1（Q* 离开/进入边界）,quality_linear,0.5
Q_regime_change,exponential,8192,0.8047071577351047,interior,upper_bound,2.5118864315095718e+20,3.1622776601683794e+20,20.45,0.13096957799809766,0.12567026462174233,预定义事件 1（Q* 离开/进入边界）,quality_linear,0.5
Q_regime_change,exponential,8192,0.8047071577351047,interior,upper_bound,2.5118864315095718e+20,3.1622776601683794e+20,20.45,0.13039427323067332,0.1252490008746387,预定义事件 1（Q* 离开/进入边界）,quality_linear,0.5
Q_regime_change,exponential,32768,0.8047071577351047,interior,upper_bound,1.2589254117941713e+20,1.5848931924611108e+20,20.15,0.13157584345918977,0.12947501381017665,预定义事件 1（Q* 离开/进入边界）,quality_linear,0.5
Q_regime_change,exponential,32768,0.8047071577351047,interior,upper_bound,1.2589254117941713e+20,1.5848931924611108e+20,20.15,0.1309797836813161,0.12904287840452502,预定义事件 1（Q* 离开/进入边界）,quality_linear,0.5
Q_regime_change,exponential,131072,0.8047071577351047,interior,upper_bound,3.981071705534986e+19,5.011872336272715e+19,19.65,0.13162260851336252,0.12977937287812594,预定义事件 1（Q* 离开/进入边界）,quality_linear,0.5
Q_regime_change,exponential,131072,0.8047071577351047,interior,upper_bound,3.981071705534986e+19,5.011872336272715e+19,19.65,0.1310239001185864,0.12934637258069684,预定义事件 1（Q* 离开/进入边界）,quality_linear,0.5
Q_regime_change,logarithmic,2048,0.8047071577351047,lower_bound_Q0,upper_bound,6.309573444801943e+17,7.943282347242789e+17,17.85,0.0,0.3797120996441755,预定义事件 1（Q* 离开/进入边界）,quality_linear,0.5
Q_regime_change,logarithmic,2048,0.8047071577351047,lower_bound_Q0,upper_bound,6.309573444801943e+17,7.943282347242789e+17,17.85,0.0,0.3705842346955865,预定义事件 1（Q* 离开/进入边界）,quality_linear,0.5
Q_regime_change,logarithmic,4096,0.8047071577351047,lower_bound_Q0,upper_bound,5.011872336272715e+17,6.309573444801943e+17,17.75,0.0,0.39121887783282167,预定义事件 1（Q* 离开/进入边界）,quality_linear,0.5
Q_regime_change,logarithmic,4096,0.8047071577351047,lower_bound_Q0,upper_bound,6.309573444801943e+17,7.943282347242789e+17,17.85,0.0,0.36508949423337467,预定义事件 1（Q* 离开/进入边界）,quality_linear,0.5
Q_regime_change,logarithmic,8192,0.8047071577351047,lower_bound_Q0,upper_bound,5.011872336272715e+17,6.309573444801943e+17,17.75,0.0,0.3809793630375114,预定义事件 1（Q* 离开/进入边界）,quality_linear,0.5
Q_regime_change,logarithmic,8192,0.8047071577351047,lower_bound_Q0,upper_bound,5.011872336272715e+17,6.309573444801943e+17,17.75,0.0,0.3719540396805267,预定义事件 1（Q* 离开/进入边界）,quality_linear,0.5
Q_regime_change,logarithmic,32768,0.8047071577351047,lower_bound_Q0,upper_bound,2.511886431509572e+17,3.1622776601683795e+17,17.45,0.0,0.38744069902145895,预定义事件 1（Q* 离开/进入边界）,quality_linear,0.5
Q_regime_change,logarithmic,32768,0.8047071577351047,lower_bound_Q0,upper_bound,2.511886431509572e+17,3.1622776601683795e+17,17.45,0.0,0.3782980993223985,预定义事件 1（Q* 离开/进入边界）,quality_linear,0.5
Q_regime_change,power,2048,0.8047071577351047,lower_bound_Q0,interior,3.1622776601683795e+17,3.9810717055349856e+17,17.55,0.0,0.0033362041722300407,预定义事件 1（Q* 离开/进入边界）,quality_linear,0.5
Q_regime_change,power,2048,0.8047071577351047,interior,upper_bound,1.5848931924611108e+20,1.995262314968883e+20,20.25,0.19508914804318106,0.18251731649458094,预定义事件 1（Q* 离开/进入边界）,quality_linear,0.5
Q_regime_change,power,2048,0.8047071577351047,lower_bound_Q0,interior,5.011872336272715e+17,6.309573444801943e+17,17.75,0.0,0.012676649011557196,预定义事件 1（Q* 离开/进入边界）,quality_linear,0.5
Q_regime_change,power,2048,0.8047071577351047,interior,upper_bound,1.5848931924611108e+20,1.995262314968883e+20,20.25,0.19368977733635795,0.1816930353638582,预定义事件 1（Q* 离开/进入边界）,quality_linear,0.5
Q_regime_change,power,4096,0.8047071577351047,lower_bound_Q0,interior,3.1622776601683795e+17,3.9810717055349856e+17,17.55,0.0,0.016495529532164165,预定义事件 1（Q* 离开/进入边界）,quality_linear,0.5
Q_regime_change,power,4096,0.8047071577351047,interior,upper_bound,1.2589254117941713e+20,1.5848931924611108e+20,20.15,0.1945917752391818,0.1912793943341669,预定义事件 1（Q* 离开/进入边界）,quality_linear,0.5
Q_regime_change,power,4096,0.8047071577351047,lower_bound_Q0,interior,5.011872336272715e+17,6.309573444801943e+17,17.75,0.0,0.024887882961104772,预定义事件 1（Q* 离开/进入边界）,quality_linear,0.5
Q_regime_change,power,4096,0.8047071577351047,interior,upper_bound,1.2589254117941713e+20,1.5848931924611108e+20,20.15,0.19307775814491618,0.19042475979341894,预定义事件 1（Q* 离开/进入边界）,quality_linear,0.5
Q_regime_change,power,8192,0.8047071577351047,lower_bound_Q0,interior,2.511886431509572e+17,3.1622776601683795e+17,17.45,0.0,3.6145625452408344e-05,预定义事件 1（Q* 离开/进入边界）,quality_linear,0.5
Q_regime_change,power,8192,0.8047071577351047,interior,upper_bound,1.2589254117941713e+20,1.5848931924611108e+20,20.15,0.19503390286675804,0.18346808944720452,预定义事件 1（Q* 离开/进入边界）,quality_linear,0.5
Q_regime_change,power,8192,0.8047071577351047,lower_bound_Q0,interior,3.9810717055349856e+17,5.011872336272715e+17,17.65,0.0,0.00966759675856498,预定义事件 1（Q* 离开/进入边界）,quality_linear,0.5
Q_regime_change,power,8192,0.8047071577351047,interior,upper_bound,1.2589254117941713e+20,1.5848931924611108e+20,20.15,0.1936272741165266,0.18264047378106418,预定义事件 1（Q* 离开/进入边界）,quality_linear,0.5
Q_regime_change,power,32768,0.8047071577351047,lower_bound_Q0,interior,1.584893192461111e+17,1.995262314968883e+17,17.25,0.0,0.02458926961208574,预定义事件 1（Q* 离开/进入边界）,quality_linear,0.5
Q_regime_change,power,32768,0.8047071577351047,interior,upper_bound,6.309573444801943e+19,7.94328234724279e+19,19.85,0.1947578352225205,0.18838214819236052,预定义事件 1（Q* 离开/进入边界）,quality_linear,0.5
Q_regime_change,power,32768,0.8047071577351047,lower_bound_Q0,interior,2.511886431509572e+17,3.1622776601683795e+17,17.45,0.0,0.03235234629299649,预定义事件 1（Q* 离开/进入边界）,quality_linear,0.5
Q_regime_change,power,32768,0.8047071577351047,interior,upper_bound,6.309573444801943e+19,7.94328234724279e+19,19.85,0.19328147925776148,0.18753745668284574,预定义事件 1（Q* 离开/进入边界）,quality_linear,0.5
Q_regime_change,power,131072,0.8047071577351047,interior,upper_bound,1.9952623149688828e+19,2.511886431509572e+19,19.35,0.19473466243773077,0.18875733721814095,预定义事件 1（Q* 离开/进入边界）,quality_linear,0.5
Q_regime_change,power,131072,0.8047071577351047,interior,upper_bound,1.9952623149688828e+19,2.511886431509572e+19,19.35,0.1932580750362495,0.18791135289122474,预定义事件 1（Q* 离开/进入边界）,quality_linear,0.5
Q_regime_change,exponential,2048,0.8047071577351047,interior,upper_bound,2.511886431509572e+19,3.162277660168379e+19,19.45,0.13085958409656306,0.12497317018438575,预定义事件 1（Q* 离开/进入边界）,quality_linear,1.0
Q_regime_change,exponential,2048,0.8047071577351047,interior,upper_bound,2.511886431509572e+19,3.162277660168379e+19,19.45,0.13029158024637877,0.12460748272773256,预定义事件 1（Q* 离开/进入边界）,quality_linear,1.0
Q_regime_change,exponential,4096,0.8047071577351047,interior,upper_bound,2.511886431509572e+19,3.162277660168379e+19,19.45,0.13033559429661654,0.12180633682102525,预定义事件 1（Q* 离开/进入边界）,quality_linear,1.0
Q_regime_change,exponential,4096,0.8047071577351047,interior,upper_bound,2.511886431509572e+19,3.162277660168379e+19,19.45,0.12978904419439666,0.12139622710720964,预定义事件 1（Q* 离开/进入边界）,quality_linear,1.0
Q_regime_change,exponential,8192,0.8047071577351047,interior,upper_bound,1.9952623149688828e+19,2.511886431509572e+19,19.35,0.1309858466050447,0.12572424824646736,预定义事件 1（Q* 离开/进入边界）,quality_linear,1.0
Q_regime_change,exponential,8192,0.8047071577351047,interior,upper_bound,1.9952623149688828e+19,2.511886431509572e+19,19.35,0.13040199402430142,0.1253028294729258,预定义事件 1（Q* 离开/进入边界）,quality_linear,1.0
Q_regime_change,exponential,32768,0.8047071577351047,interior,upper_bound,1e+19,1.2589254117941713e+19,19.05,0.13158884973597015,0.1295857857331648,预定义事件 1（Q* 离开/进入边界）,quality_linear,1.0
Q_regime_change,exponential,32768,0.8047071577351047,interior,upper_bound,1e+19,1.2589254117941713e+19,19.05,0.13098957753399404,0.12915333546691696,预定义事件 1（Q* 离开/进入边界）,quality_linear,1.0
Q_regime_change,exponential,131072,0.8047071577351047,interior,upper_bound,3.1622776601683794e+18,3.9810717055349857e+18,18.55,0.13163560962327256,0.12983485951869822,预定义事件 1（Q* 离开/进入边界）,quality_linear,1.0
Q_regime_change,exponential,131072,0.8047071577351047,interior,upper_bound,3.1622776601683794e+18,3.9810717055349857e+18,18.55,0.1310287934288595,0.12940170162219927,预定义事件 1（Q* 离开/进入边界）,quality_linear,1.0
Q_regime_change,power,2048,0.8047071577351047,interior,upper_bound,1.2589254117941713e+19,1.5848931924611109e+19,19.15,0.19508250186031353,0.1826639463768317,预定义事件 1（Q* 离开/进入边界）,quality_linear,1.0
Q_regime_change,power,2048,0.8047071577351047,interior,upper_bound,1.2589254117941713e+19,1.5848931924611109e+19,19.15,0.1936854202526702,0.18176608143094472,预定义事件 1（Q* 离开/进入边界）,quality_linear,1.0
Q_regime_change,power,4096,0.8047071577351047,interior,upper_bound,1e+19,1.2589254117941713e+19,19.05,0.19458514682911834,0.19135539317378966,预定义事件 1（Q* 离开/进入边界）,quality_linear,1.0
Q_regime_change,power,4096,0.8047071577351047,interior,upper_bound,1e+19,1.2589254117941713e+19,19.05,0.19306926059375165,0.19050049905746327,预定义事件 1（Q* 离开/进入边界）,quality_linear,1.0
Q_regime_change,power,8192,0.8047071577351047,interior,upper_bound,1e+19,1.2589254117941713e+19,19.05,0.19503041595036966,0.18361531159308628,预定义事件 1（Q* 离开/进入边界）,quality_linear,1.0
Q_regime_change,power,8192,0.8047071577351047,interior,upper_bound,1e+19,1.2589254117941713e+19,19.05,0.1936166550740422,0.18271381569878725,预定义事件 1（Q* 离开/进入边界）,quality_linear,1.0
Q_regime_change,power,32768,0.8047071577351047,interior,upper_bound,5.011872336272715e+18,6.309573444801943e+18,18.75,0.19475441329284604,0.1885324031055533,预定义事件 1（Q* 离开/进入边界）,quality_linear,1.0
Q_regime_change,power,32768,0.8047071577351047,interior,upper_bound,5.011872336272715e+18,6.309573444801943e+18,18.75,0.1932756635953585,0.18761231368539733,预定义事件 1（Q* 离开/进入边界）,quality_linear,1.0
Q_regime_change,power,131072,0.8047071577351047,interior,upper_bound,1.5848931924611108e+18,1.995262314968883e+18,18.25,0.1947290494484843,0.18890782173210038,预定义事件 1（Q* 离开/进入边界）,quality_linear,1.0
Q_regime_change,power,131072,0.8047071577351047,interior,upper_bound,1.5848931924611108e+18,1.995262314968883e+18,18.25,0.1932506286564355,0.18798632460555947,预定义事件 1（Q* 离开/进入边界）,quality_linear,1.0
Q_regime_change,exponential,2048,0.8047071577351047,interior,upper_bound,1.584893192461111e+17,1.995262314968883e+17,17.25,0.1308886179830121,0.12518819696685046,预定义事件 1（Q* 离开/进入边界）,quality_linear,2.0
Q_regime_change,exponential,2048,0.8047071577351047,interior,upper_bound,1.584893192461111e+17,1.995262314968883e+17,17.25,0.13031764208788263,0.12476831857617594,预定义事件 1（Q* 离开/进入边界）,quality_linear,2.0
Q_regime_change,exponential,4096,0.8047071577351047,interior,upper_bound,1.584893192461111e+17,1.995262314968883e+17,17.25,0.13036621479340435,0.1219640608553141,预定义事件 1（Q* 离开/进入边界）,quality_linear,2.0
Q_regime_change,exponential,4096,0.8047071577351047,interior,upper_bound,1.584893192461111e+17,1.995262314968883e+17,17.25,0.12981716306804272,0.12155349360352324,预定义事件 1（Q* 离开/进入边界）,quality_linear,2.0
Q_regime_change,exponential,8192,0.8047071577351047,interior,upper_bound,1.2589254117941714e+17,1.584893192461111e+17,17.15,0.13100773270404661,0.1258863182596293,预定义事件 1（Q* 离开/进入边界）,quality_linear,2.0
Q_regime_change,exponential,8192,0.8047071577351047,interior,upper_bound,1.2589254117941714e+17,1.584893192461111e+17,17.15,0.1304328737212901,0.12546443419850264,预定义事件 1（Q* 离开/进入边界）,quality_linear,2.0
