L,Q,h,c_quality,u,budget_residual,budget_residual_rel,boundary_n_lower,boundary_n_upper,boundary_q_lower,boundary_q_upper,n_evals,C_train,C_attn,C_quality,used,unused,share_train,share_attn,share_quality,share_unused,D_used,functional,omega,C,cost_form,ell,q0_mode,kappa,candidate,aliases,source,trust_status,in_trust_box,in_trust_l1,h_true,Q0,Q_cand,N_B,D_B
3.123094642754934,0.6030456680355448,1.0,250931792.60632232,1675940750.0548885,0.0,0.0,False,False,False,False,35185,7.959380306816552e+18,5.433603622786766e+17,1.4972593309047716e+18,1e+19,0.0,0.7959380306816551,0.05433603622786766,0.14972593309047716,0.0,5966798050.391992,quality_linear,0.0,1e+19,exponential,2048,fixed_ref,0.8047071577351047,dirichlet_a20_1,dirichlet_a20_1,dirichlet_around_p0|lowQ,in,True,True,1.0,0.41663254110330095,0.3985485408784806,0.22232416335630398,5.966798050391992
3.123094642754934,0.6030456680355448,1.0,250931792.60632232,1675940750.0548885,0.0,0.0,False,False,False,False,35185,7.959380306816552e+18,5.433603622786766e+17,1.4972593309047716e+18,1e+19,0.0,0.7959380306816551,0.05433603622786766,0.14972593309047716,0.0,5966798050.391992,quality_linear,0.0,1e+19,exponential,2048,fixed_ref,0.8047071577351047,dirichlet_a20_3,dirichlet_a20_3,dirichlet_around_p0|lowQ,in,True,True,1.0,0.41663254110330095,0.4052446927984013,0.22232416335630398,5.966798050391992
3.123094642754934,0.6030456680355448,1.0,250931792.60632232,1675940750.0548885,0.0,0.0,False,False,False,False,35185,7.959380306816552e+18,5.433603622786766e+17,1.4972593309047716e+18,1e+19,0.0,0.7959380306816551,0.05433603622786766,0.14972593309047716,0.0,5966798050.391992,quality_linear,0.0,1e+19,exponential,2048,fixed_ref,0.8047071577351047,dirichlet_a20_6,dirichlet_a20_6,dirichlet_around_p0|topQ,in,True,True,1.0,0.41663254110330095,0.42608609545753384,0.22232416335630398,5.966798050391992
3.123094642754934,0.6030456680355448,1.0,250931792.60632232,1675940750.0548885,0.0,0.0,False,False,False,False,35185,7.959380306816552e+18,5.433603622786766e+17,1.4972593309047716e+18,1e+19,0.0,0.7959380306816551,0.05433603622786766,0.14972593309047716,0.0,5966798050.391992,quality_linear,0.0,1e+19,exponential,2048,fixed_ref,0.8047071577351047,dirichlet_a20_19,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,1.0,0.41663254110330095,0.43829657372764846,0.22232416335630398,5.966798050391992
3.123094642754934,0.6030456680355448,1.0,250931792.60632232,1675940750.0548885,0.0,0.0,False,False,False,False,35185,7.959380306816552e+18,5.433603622786766e+17,1.4972593309047716e+18,1e+19,0.0,0.7959380306816551,0.05433603622786766,0.14972593309047716,0.0,5966798050.391992,quality_linear,0.0,1e+19,exponential,2048,mixture,0.8047071577351047,reference_p0,reference_p0,first_question_reference,in,True,True,1.0,0.41663254110330095,0.41663254110330095,0.22232416335630398,5.966798050391992
3.1220636862659705,0.6013585564413924,1.0,239891387.43730265,1654439078.9187346,0.0,0.0,False,False,False,False,35185,8.003632465455451e+18,5.463813096417588e+17,1.449986224902791e+18,1e+19,0.0,0.8003632465455451,0.05463813096417588,0.1449986224902791,0.0,6044344652.77231,quality_linear,0.0,1e+19,exponential,2048,mixture,0.8047071577351047,shift_arxiv_up__github_down,shift_arxiv_up__github_down,simplex_perturbation|topQ,in,True,True,1.0,0.4263161357952343,0.4263161357952343,0.22069203873586996,6.044344652772311
3.121878417599317,0.6010409426220717,1.0,237887220.9719658,1650351893.1419616,0.0,0.0,False,False,False,False,35185,8.011638803601703e+18,5.4692787565920954e+17,1.441433320739088e+18,1e+19,0.0,0.8011638803601703,0.054692787565920956,0.14414333207390878,0.0,6059313799.411511,quality_linear,0.0,1e+19,exponential,2048,mixture,0.8047071577351047,shift_stackexchange_up__github_down,shift_stackexchange_up__github_down,simplex_perturbation|topQ,in,True,True,1.0,0.42798835206758523,0.42798835206758523,0.2203670544448945,6.059313799411512
3.124269522115422,0.6049497151083696,1.0,263606742.88020602,1700565359.5095587,0.0,0.0,False,False,False,False,35185,7.909904779949664e+18,5.3998283297789715e+17,1.5501123870724375e+18,1e+19,0.0,0.7909904779949665,0.05399828329778972,0.15501123870724376,0.0,5880397330.264324,quality_linear,0.0,1e+19,exponential,2048,mixture,0.8047071577351047,shift_gutenberg_pg_19_up__stackexchange_down,shift_gutenberg_pg_19_up__stackexchange_down,simplex_perturbation|lowQ,in,True,True,1.0,0.404733970207894,0.404733970207894,0.2241885010966913,5.880397330264324
3.122210952647667,0.601590399668389,1.0,241441368.75663242,1657379446.1181817,0.0,0.0,False,False,False,False,35185,7.997286137344947e+18,5.4594806697608186e+17,1.4567657956789704e+18,1e+19,0.0,0.7997286137344948,0.05459480669760818,0.14567657956789704,0.0,6033621343.272612,quality_linear,0.0,1e+19,exponential,2048,mixture,0.8047071577351047,dirichlet_a200_12,dirichlet_a200_12,dirichlet_around_p0|topQ,in,True,True,1.0,0.424972672910653,0.424972672910653,0.22090896114602304,6.033621343272611
3.124280157599167,0.6049545682087494,1.0,263694111.98116824,1700652728.6105208,0.0,0.0,False,False,False,False,35185,7.909498417582031e+18,5.399550919736e+17,1.5505464904443686e+18,1e+19,0.0,0.790949841758203,0.05399550919736,0.15505464904443686,0.0,5880095231.535171,quality_linear,0.0,1e+19,exponential,2048,mixture,0.8047071577351047,dirichlet_a50_0,dirichlet_a50_0,dirichlet_around_p0|lowQ,in,True,True,1.0,0.40462166657937887,0.40462166657937887,0.2241885010966913,5.88009523153517
3.1212571012761954,0.6000196134906862,1.0,231289275.47681314,1637523275.9914117,0.0,0.0,False,False,False,False,35185,8.038785402633954e+18,5.4878108348647795e+17,1.4124335138795681e+18,1e+19,0.0,0.8038785402633954,0.05487810834864779,0.14124335138795682,0.0,6106783425.075691,quality_linear,0.0,1e+19,exponential,2048,mixture,0.8047071577351047,dirichlet_a50_3,dirichlet_a50_3,dirichlet_around_p0|topQ,in,True,True,1.0,0.4334555431879409,0.4334555431879409,0.21939497012521822,6.106783425075691
3.124506883596718,0.6053764495862357,1.0,266280258.8948949,1706065091.8238618,0.0,0.0,False,False,False,False,35185,7.899913212022591e+18,5.393007419407423e+17,1.5607860460366671e+18,1e+19,0.0,0.7899913212022591,0.05393007419407423,0.1560786046036667,0.0,5861441071.5769005,quality_linear,0.0,1e+19,exponential,2048,mixture,0.8047071577351047,dirichlet_a50_6,dirichlet_a50_6,dirichlet_around_p0|lowQ,in,True,True,1.0,0.40220629608094693,0.40220629608094693,0.22462943599116436,5.8614410715769
3.1219428517946657,0.6011407577981406,1.0,238560285.06769753,1651718955.9638076,2048.0,2.048e-16,False,False,False,False,35185,8.008941056374773e+18,5.467437094485179e+17,1.4443152341767084e+18,9.999999999999998e+18,2048.0,0.8008941056374773,0.05467437094485179,0.14443152341767085,2.048e-16,6054298743.677505,quality_linear,0.0,1e+19,exponential,2048,mixture,0.8047071577351047,dirichlet_a50_11,dirichlet_a50_11,dirichlet_around_p0|topQ,in,True,True,1.0,0.427409019884782,0.427409019884782,0.22047532933351693,6.054298743677505
3.124621922036646,0.6055156461813476,1.0,267424741.018933,1707916996.1295795,2048.0,2.048e-16,False,False,False,False,35185,7.895224615573445e+18,5.3898066708981376e+17,1.5657947173367404e+18,9.999999999999998e+18,2048.0,0.7895224615573445,0.053898066708981375,0.15657947173367404,2.048e-16,5855085477.023557,quality_linear,0.0,1e+19,exponential,2048,mixture,0.8047071577351047,dirichlet_a50_18,dirichlet_a50_18,dirichlet_around_p0|lowQ,in,True,True,1.0,0.40096524526424504,0.40096524526424504,0.22473980515330855,5.8550854770235565
3.124843140226147,0.6059290039835804,1.0,269960206.6969151,1713285628.0823288,0.0,0.0,False,False,False,False,35185,7.885964394868003e+18,5.3834850268965574e+17,1.575687102442341e+18,1e+19,0.0,0.7885964394868002,0.053834850268965576,0.1575687102442341,0.0,5836738390.896879,quality_linear,0.0,1e+19,exponential,2048,mixture,0.8047071577351047,dirichlet_a20_1,dirichlet_a20_1,dirichlet_around_p0|lowQ,in,True,True,1.0,0.3985485408784806,0.3985485408784806,0.22518182435493847,5.836738390896879
3.1242210591257438,0.6049238746028848,1.0,263200241.83812308,1700158858.4674757,0.0,0.0,False,False,False,False,35185,7.911796005890002e+18,5.401119406687575e+17,1.548092053441241e+18,1e+19,0.0,0.7911796005890002,0.05401119406687575,0.1548092053441241,0.0,5881803309.258999,quality_linear,0.0,1e+19,exponential,2048,mixture,0.8047071577351047,dirichlet_a20_3,dirichlet_a20_3,dirichlet_around_p0|lowQ,in,True,True,1.0,0.4052446927984013,0.4052446927984013,0.2241885010966913,5.8818033092589985
3.1220890038246436,0.6013823584609846,1.0,240122133.26316848,1654669824.7446005,0.0,0.0,False,False,False,False,35185,8.002516348659489e+18,5.463051160684878e+17,1.4511785352720233e+18,1e+19,0.0,0.8002516348659489,0.05463051160684878,0.14511785352720233,0.0,6043501761.170696,quality_linear,0.0,1e+19,exponential,2048,mixture,0.8047071577351047,dirichlet_a20_6,dirichlet_a20_6,dirichlet_around_p0|topQ,in,True,True,1.0,0.42608609545753384,0.42608609545753384,0.22069203873586996,6.043501761170696
3.1206863263355347,0.5990635837058125,1.0,225224736.48918158,1625599452.6266463,0.0,0.0,False,False,False,False,35185,8.064009659989457e+18,5.5050305945528026e+17,1.3854872805552627e+18,1e+19,0.0,0.8064009659989457,0.055050305945528025,0.13854872805552626,0.0,6151576874.513573,quality_linear,0.0,1e+19,exponential,2048,mixture,0.8047071577351047,dirichlet_a20_19,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,1.0,0.43829657372764846,0.43829657372764846,0.2184808281542475,6.151576874513573
3.1355734585409953,0.608241527536118,1.0,262734788.9135925,1743842903.639843,2048.0,2.048e-16,False,False,False,False,35185,7.473038597376824e+18,1.0203188698285158e+18,1.5066425327946586e+18,9.999999999999998e+18,2048.0,0.7473038597376824,0.10203188698285158,0.15066425327946587,2.048e-16,5734461504.030816,quality_linear,0.0,1e+19,exponential,4096,fixed_ref,0.8047071577351047,reference_p0,reference_p0,first_question_reference,in,True,True,1.0,0.41663254110330095,0.41663254110330095,0.21719675544437037,5.734461504030816
3.1355734585409953,0.608241527536118,1.0,262734788.9135925,1743842903.639843,2048.0,2.048e-16,False,False,False,False,35185,7.473038597376824e+18,1.0203188698285158e+18,1.5066425327946586e+18,9.999999999999998e+18,2048.0,0.7473038597376824,0.10203188698285158,0.15066425327946587,2.048e-16,5734461504.030816,quality_linear,0.0,1e+19,exponential,4096,fixed_ref,0.8047071577351047,shift_arxiv_up__github_down,shift_arxiv_up__github_down,simplex_perturbation|topQ,in,True,True,1.0,0.41663254110330095,0.4263161357952343,0.21719675544437037,5.734461504030816
3.1355734585409953,0.608241527536118,1.0,262734788.9135925,1743842903.639843,2048.0,2.048e-16,False,False,False,False,35185,7.473038597376824e+18,1.0203188698285158e+18,1.5066425327946586e+18,9.999999999999998e+18,2048.0,0.7473038597376824,0.10203188698285158,0.15066425327946587,2.048e-16,5734461504.030816,quality_linear,0.0,1e+19,exponential,4096,fixed_ref,0.8047071577351047,shift_stackexchange_up__github_down,shift_stackexchange_up__github_down,simplex_perturbation|topQ,in,True,True,1.0,0.41663254110330095,0.42798835206758523,0.21719675544437037,5.734461504030816
3.1355734585409953,0.608241527536118,1.0,262734788.9135925,1743842903.639843,2048.0,2.048e-16,False,False,False,False,35185,7.473038597376824e+18,1.0203188698285158e+18,1.5066425327946586e+18,9.999999999999998e+18,2048.0,0.7473038597376824,0.10203188698285158,0.15066425327946587,2.048e-16,5734461504.030816,quality_linear,0.0,1e+19,exponential,4096,fixed_ref,0.8047071577351047,shift_gutenberg_pg_19_up__stackexchange_down,shift_gutenberg_pg_19_up__stackexchange_down,simplex_perturbation|lowQ,in,True,True,1.0,0.41663254110330095,0.404733970207894,0.21719675544437037,5.734461504030816
3.1355734585409953,0.608241527536118,1.0,262734788.9135925,1743842903.639843,2048.0,2.048e-16,False,False,False,False,35185,7.473038597376824e+18,1.0203188698285158e+18,1.5066425327946586e+18,9.999999999999998e+18,2048.0,0.7473038597376824,0.10203188698285158,0.15066425327946587,2.048e-16,5734461504.030816,quality_linear,0.0,1e+19,exponential,4096,fixed_ref,0.8047071577351047,dirichlet_a200_12,dirichlet_a200_12,dirichlet_around_p0|topQ,in,True,True,1.0,0.41663254110330095,0.424972672910653,0.21719675544437037,5.734461504030816
3.1355734585409953,0.608241527536118,1.0,262734788.9135925,1743842903.639843,2048.0,2.048e-16,False,False,False,False,35185,7.473038597376824e+18,1.0203188698285158e+18,1.5066425327946586e+18,9.999999999999998e+18,2048.0,0.7473038597376824,0.10203188698285158,0.15066425327946587,2.048e-16,5734461504.030816,quality_linear,0.0,1e+19,exponential,4096,fixed_ref,0.8047071577351047,dirichlet_a50_0,dirichlet_a50_0,dirichlet_around_p0|lowQ,in,True,True,1.0,0.41663254110330095,0.40462166657937887,0.21719675544437037,5.734461504030816
3.1355734585409953,0.608241527536118,1.0,262734788.9135925,1743842903.639843,2048.0,2.048e-16,False,False,False,False,35185,7.473038597376824e+18,1.0203188698285158e+18,1.5066425327946586e+18,9.999999999999998e+18,2048.0,0.7473038597376824,0.10203188698285158,0.15066425327946587,2.048e-16,5734461504.030816,quality_linear,0.0,1e+19,exponential,4096,fixed_ref,0.8047071577351047,dirichlet_a50_3,dirichlet_a50_3,dirichlet_around_p0|topQ,in,True,True,1.0,0.41663254110330095,0.4334555431879409,0.21719675544437037,5.734461504030816
3.1355734585409953,0.608241527536118,1.0,262734788.9135925,1743842903.639843,2048.0,2.048e-16,False,False,False,False,35185,7.473038597376824e+18,1.0203188698285158e+18,1.5066425327946586e+18,9.999999999999998e+18,2048.0,0.7473038597376824,0.10203188698285158,0.15066425327946587,2.048e-16,5734461504.030816,quality_linear,0.0,1e+19,exponential,4096,fixed_ref,0.8047071577351047,dirichlet_a50_6,dirichlet_a50_6,dirichlet_around_p0|lowQ,in,True,True,1.0,0.41663254110330095,0.40220629608094693,0.21719675544437037,5.734461504030816
3.1355734585409953,0.608241527536118,1.0,262734788.9135925,1743842903.639843,2048.0,2.048e-16,False,False,False,False,35185,7.473038597376824e+18,1.0203188698285158e+18,1.5066425327946586e+18,9.999999999999998e+18,2048.0,0.7473038597376824,0.10203188698285158,0.15066425327946587,2.048e-16,5734461504.030816,quality_linear,0.0,1e+19,exponential,4096,fixed_ref,0.8047071577351047,dirichlet_a50_11,dirichlet_a50_11,dirichlet_around_p0|topQ,in,True,True,1.0,0.41663254110330095,0.427409019884782,0.21719675544437037,5.734461504030816
3.1355734585409953,0.608241527536118,1.0,262734788.9135925,1743842903.639843,2048.0,2.048e-16,False,False,False,False,35185,7.473038597376824e+18,1.0203188698285158e+18,1.5066425327946586e+18,9.999999999999998e+18,2048.0,0.7473038597376824,0.10203188698285158,0.15066425327946587,2.048e-16,5734461504.030816,quality_linear,0.0,1e+19,exponential,4096,fixed_ref,0.8047071577351047,dirichlet_a50_18,dirichlet_a50_18,dirichlet_around_p0|lowQ,in,True,True,1.0,0.41663254110330095,0.40096524526424504,0.21719675544437037,5.734461504030816
3.1355734585409953,0.608241527536118,1.0,262734788.9135925,1743842903.639843,2048.0,2.048e-16,False,False,False,False,35185,7.473038597376824e+18,1.0203188698285158e+18,1.5066425327946586e+18,9.999999999999998e+18,2048.0,0.7473038597376824,0.10203188698285158,0.15066425327946587,2.048e-16,5734461504.030816,quality_linear,0.0,1e+19,exponential,4096,fixed_ref,0.8047071577351047,dirichlet_a20_1,dirichlet_a20_1,dirichlet_around_p0|lowQ,in,True,True,1.0,0.41663254110330095,0.3985485408784806,0.21719675544437037,5.734461504030816
3.1355734585409953,0.608241527536118,1.0,262734788.9135925,1743842903.639843,2048.0,2.048e-16,False,False,False,False,35185,7.473038597376824e+18,1.0203188698285158e+18,1.5066425327946586e+18,9.999999999999998e+18,2048.0,0.7473038597376824,0.10203188698285158,0.15066425327946587,2.048e-16,5734461504.030816,quality_linear,0.0,1e+19,exponential,4096,fixed_ref,0.8047071577351047,dirichlet_a20_3,dirichlet_a20_3,dirichlet_around_p0|lowQ,in,True,True,1.0,0.41663254110330095,0.4052446927984013,0.21719675544437037,5.734461504030816
3.1355734585409953,0.608241527536118,1.0,262734788.9135925,1743842903.639843,2048.0,2.048e-16,False,False,False,False,35185,7.473038597376824e+18,1.0203188698285158e+18,1.5066425327946586e+18,9.999999999999998e+18,2048.0,0.7473038597376824,0.10203188698285158,0.15066425327946587,2.048e-16,5734461504.030816,quality_linear,0.0,1e+19,exponential,4096,fixed_ref,0.8047071577351047,dirichlet_a20_6,dirichlet_a20_6,dirichlet_around_p0|topQ,in,True,True,1.0,0.41663254110330095,0.42608609545753384,0.21719675544437037,5.734461504030816
3.1355734585409953,0.608241527536118,1.0,262734788.9135925,1743842903.639843,2048.0,2.048e-16,False,False,False,False,35185,7.473038597376824e+18,1.0203188698285158e+18,1.5066425327946586e+18,9.999999999999998e+18,2048.0,0.7473038597376824,0.10203188698285158,0.15066425327946587,2.048e-16,5734461504.030816,quality_linear,0.0,1e+19,exponential,4096,fixed_ref,0.8047071577351047,dirichlet_a20_19,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,1.0,0.41663254110330095,0.43829657372764846,0.21719675544437037,5.734461504030816
3.1355734585409953,0.608241527536118,1.0,262734788.9135925,1743842903.639843,2048.0,2.048e-16,False,False,False,False,35185,7.473038597376824e+18,1.0203188698285158e+18,1.5066425327946586e+18,9.999999999999998e+18,2048.0,0.7473038597376824,0.10203188698285158,0.15066425327946587,2.048e-16,5734461504.030816,quality_linear,0.0,1e+19,exponential,4096,mixture,0.8047071577351047,reference_p0,reference_p0,first_question_reference,in,True,True,1.0,0.41663254110330095,0.41663254110330095,0.21719675544437037,5.734461504030816
3.1345734965281036,0.6065752550465611,1.0,251623107.49010688,1721858121.5012698,0.0,0.0,False,False,False,False,35185,7.512893289756764e+18,1.0257603638281236e+18,1.4613463464151122e+18,1e+19,0.0,0.7512893289756765,0.10257603638281236,0.14613463464151122,0.0,5807679433.704507,quality_linear,0.0,1e+19,exponential,4096,mixture,0.8047071577351047,shift_arxiv_up__github_down,shift_arxiv_up__github_down,simplex_perturbation|topQ,in,True,True,1.0,0.4263161357952343,0.4263161357952343,0.21560227211566793,5.807679433704507
3.134393848139482,0.6062576888512153,1.0,249596713.9536844,1717666705.2194297,0.0,0.0,False,False,False,False,35185,7.520135851870057e+18,1.0267492149753252e+18,1.4531149331546176e+18,1e+19,0.0,0.7520135851870058,0.10267492149753252,0.14531149331546175,0.0,5821851218.058344,quality_linear,0.0,1e+19,exponential,4096,mixture,0.8047071577351047,shift_stackexchange_up__github_down,shift_stackexchange_up__github_down,simplex_perturbation|topQ,in,True,True,1.0,0.42798835206758523,0.42798835206758523,0.21528478285806918,5.8218512180583435
3.1367135535816666,0.6100134448018009,1.0,275237121.6001619,1767665257.778287,0.0,0.0,False,False,False,False,35185,7.428672699121058e+18,1.0142614458533284e+18,1.557065855025613e+18,1e+19,0.0,0.7428672699121058,0.10142614458533283,0.1557065855025613,0.0,5657179692.816178,quality_linear,0.0,1e+19,exponential,4096,mixture,0.8047071577351047,shift_gutenberg_pg_19_up__stackexchange_down,shift_gutenberg_pg_19_up__stackexchange_down,simplex_perturbation|lowQ,in,True,True,1.0,0.404733970207894,0.404733970207894,0.21885677736070577,5.657179692816178
3.134716307623202,0.6068039807673323,1.0,253182288.65276965,1724862424.6744843,0.0,0.0,False,False,False,False,35185,7.507179306939326e+18,1.0249802147074496e+18,1.467840478353224e+18,1e+19,0.0,0.7507179306939327,0.10249802147074497,0.1467840478353224,0.0,5797563827.090267,quality_linear,0.0,1e+19,exponential,4096,mixture,0.8047071577351047,dirichlet_a200_12,dirichlet_a200_12,dirichlet_around_p0|topQ,in,True,True,1.0,0.424972672910653,0.424972672910653,0.21581419169722468,5.797563827090267
3.136723874073258,0.6100827602539458,1.0,275475180.5563512,1768636604.6146905,2048.0,2.048e-16,False,False,False,False,35185,7.42824081397786e+18,1.0142024791351105e+18,1.557556706887028e+18,9.999999999999998e+18,2048.0,0.742824081397786,0.10142024791351105,0.1557556706887028,2.048e-16,5654072732.582942,quality_linear,0.0,1e+19,exponential,4096,mixture,0.8047071577351047,dirichlet_a50_0,dirichlet_a50_0,dirichlet_around_p0|lowQ,in,True,True,1.0,0.40462166657937887,0.40462166657937887,0.2189643101915678,5.654072732582942
3.133791481175466,0.6053224696064471,1.0,243122406.10643393,1705434577.1265817,0.0,0.0,False,False,False,False,35185,7.544367805896582e+18,1.0300576844317467e+18,1.4255745096716705e+18,1e+19,0.0,0.7544367805896582,0.10300576844317468,0.14255745096716704,0.0,5863608099.730568,quality_linear,0.0,1e+19,exponential,4096,mixture,0.8047071577351047,dirichlet_a50_3,dirichlet_a50_3,dirichlet_around_p0|topQ,in,True,True,1.0,0.4334555431879409,0.4334555431879409,0.21444042864561058,5.863608099730568
3.1369439530393546,0.6104297990300315,1.0,277916187.5932025,1773279637.7571707,2048.0,2.048e-16,False,False,False,False,35185,7.419717267233116e+18,1.0130387308862282e+18,1.567244001880654e+18,9.999999999999998e+18,2048.0,0.7419717267233116,0.10130387308862282,0.1567244001880654,2.048e-16,5639268498.367193,quality_linear,0.0,1e+19,exponential,4096,mixture,0.8047071577351047,dirichlet_a50_6,dirichlet_a50_6,dirichlet_around_p0|lowQ,in,True,True,1.0,0.40220629608094693,0.40220629608094693,0.2192872257983294,5.639268498367193
3.1344563259824563,0.6063627875367914,1.0,250288846.1872964,1719080157.231058,2048.0,2.048e-16,False,False,False,False,35185,7.517644586496642e+18,1.0264090742096751e+18,1.4559463392936806e+18,9.999999999999998e+18,2048.0,0.7517644586496642,0.10264090742096751,0.14559463392936806,2.048e-16,5817064409.670759,quality_linear,0.0,1e+19,exponential,4096,mixture,0.8047071577351047,dirichlet_a50_11,dirichlet_a50_11,dirichlet_around_p0|topQ,in,True,True,1.0,0.427409019884782,0.427409019884782,0.21539056062936435,5.817064409670759
