functional,omega,C,cost_form,ell,q0_mode,candidate,Q_cand,h,N_B,Q,L_pred,q_at_lower,q_at_upper
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,shift_pubmed_abstracts_up__freelaw_down,0.41663254110330095,1.0,6.309573444801943,1.0,1.690189863156481,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,shift_pubmed_abstracts_up__pubmed_central_down,0.41663254110330095,1.0,6.309573444801943,1.0,1.690189863156481,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,shift_pubmed_abstracts_up__wikipedia_en_down,0.41820122115064357,2.0814298105641105,6.309573444801943,1.0,1.690147682300151,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,shift_pubmed_abstracts_up__github_down,0.4222392722586345,13.736607605540843,15.848931924611108,1.0,1.6900586588721591,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,shift_pubmed_abstracts_up__stackexchange_down,0.4097801753790527,0.04067433273038517,1.584893192461111,1.0,1.690450186901862,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,shift_pubmed_abstracts_up__pile_cc_down,0.41846570043883785,2.3552528106032056,10.0,1.0,1.6901413844918205,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,shift_pubmed_abstracts_up__uspto_backgrounds_down,0.41663254110330095,1.0,6.309573444801943,1.0,1.690189863156481,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,shift_uspto_backgrounds_up__arxiv_down,0.4116148576053034,0.09586653634166459,2.511886431509582,1.0,1.6903666002407436,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,shift_uspto_backgrounds_up__freelaw_down,0.41663254110330095,1.0,6.309573444801943,1.0,1.690189863156481,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,shift_uspto_backgrounds_up__pubmed_central_down,0.41663254110330095,1.0,6.309573444801943,1.0,1.690189863156481,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,shift_uspto_backgrounds_up__wikipedia_en_down,0.41820122115064357,2.0814298105641105,6.309573444801943,1.0,1.690147682300151,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,shift_uspto_backgrounds_up__github_down,0.4222392722586345,13.736607605540843,15.848931924611108,1.0,1.6900586588721591,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,shift_uspto_backgrounds_up__stackexchange_down,0.4097801753790527,0.04067433273038517,1.584893192461111,1.0,1.690450186901862,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,shift_uspto_backgrounds_up__pile_cc_down,0.41846570043883785,2.3552528106032056,10.0,1.0,1.6901413844918205,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,shift_uspto_backgrounds_up__pubmed_abstracts_down,0.41663254110330095,1.0,6.309573444801943,1.0,1.690189863156481,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a200_0,0.4182239719720059,2.103676825653471,6.309573444801943,1.0,1.6901471319748946,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a200_1,0.4117969962957837,0.10438350356274176,2.511886431509582,1.0,1.690358513934743,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a200_2,0.41987842218216304,4.55772110791011,10.0,1.0,1.6901071675142645,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a200_3,0.4128175703487907,0.16817296187728728,2.511886431509582,1.0,1.6903166011063009,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a200_4,0.40770338330713346,0.01541125225056656,1.0,1.0,1.6905633357446044,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a200_5,0.4205843936070318,6.339044739061806,10.0,1.0,1.6900922966255165,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a200_6,0.41895674393804994,2.962744709280506,10.0,1.0,1.690128768014455,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a200_7,0.4193085727989088,3.492186946863571,10.0,1.0,1.6901202138948215,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a200_8,0.41302216260300095,0.18504524527363286,2.511886431509582,1.0,1.6903088513698257,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a200_9,0.4114204151539919,0.08753972335872243,1.584893192461111,1.0,1.690375105067056,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a200_10,0.41453755704917494,0.3756863800357807,3.9810717055349856,1.0,1.690254774699202,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a200_11,0.40706504190320947,0.011436346152233861,1.0,1.0,1.6906031555337393,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a200_12,0.424972672910653,49.27424056248648,25.11886431509582,1.0,1.6900123073860256,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a200_13,0.4156176467482548,0.6223409586391773,3.9810717055349856,1.0,1.6902199468115133,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a200_14,0.41787418830205786,1.786449888586734,6.309573444801943,1.0,1.6901557766264221,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a200_15,0.41887157435965594,2.8471422462882203,10.0,1.0,1.6901308986209451,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a200_16,0.4095845343640433,0.03712062870178576,1.584893192461111,1.0,1.690460265652655,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a200_17,0.41349783035762394,0.23110755429883337,2.511886431509582,1.0,1.6902916152766334,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a200_18,0.41772391901111844,1.6653052935529822,6.309573444801943,1.0,1.6901596136021797,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a200_19,0.41205512818481205,0.11776586674634242,2.511886431509582,1.0,1.690347378784347,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a50_0,0.40462166657937887,0.003650960583680839,0.6309573444801944,1.0,1.6907770912890199,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a50_1,0.40722913977084857,0.012347833398669471,1.0,1.0,1.6905925995228528,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a50_2,0.4159816682584526,0.7377447400901972,3.9810717055349856,1.0,1.6902092744410122,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a50_3,0.4334555431879409,2595.4249993146946,158.48931924611108,1.0,1.689914197665312,False,True
