L,Q,h,c_quality,u,budget_residual,budget_residual_rel,boundary_n_lower,boundary_n_upper,boundary_q_lower,boundary_q_upper,n_evals,C_train,C_attn,C_quality,used,unused,share_train,share_attn,share_quality,share_unused,D_used,functional,omega,C,cost_form,ell,q0_mode,kappa,candidate,aliases,source,trust_status,in_trust_box,in_trust_l1,h_true,Q0,Q_cand,N_B,D_B
3.126550835655935,0.6086183601567307,1.0,288562436.1357379,1749004257.4629843,0.0,0.0,False,False,False,False,35185,7.816524924711021e+18,5.3360810152693894e+17,1.6498669737620406e+18,1e+19,0.0,0.781652492471102,0.053360810152693894,0.16498669737620406,0.0,5717538969.576601,quality_linear,0.0,1e+19,exponential,2048,mixture,0.8047071577351047,dirichlet_a20_17,dirichlet_a20_17,dirichlet_around_p0|lowQ,outside,False,False,1.0,0.37841726689299515,0.37841726689299515,0.22785225619808513,5.7175389695766015
3.1252429268326565,0.6065215788012376,1.0,274203875.2976202,1721078591.8339272,0.0,0.0,False,False,False,False,35185,7.869561756442791e+18,5.372287492398279e+17,1.5932094943173814e+18,1e+19,0.0,0.7869561756442791,0.05372287492398279,0.15932094943173813,0.0,5810309911.149563,quality_linear,0.0,1e+19,exponential,2048,mixture,0.8047071577351047,dirichlet_a20_18,dirichlet_a20_18,dirichlet_around_p0|lowQ,box_only,True,False,1.0,0.39407683989185316,0.39407683989185316,0.22573557110214476,5.810309911149563
3.113624825848789,0.5866115531490714,1.0,151767831.72257438,1477179921.234631,2048.0,2.048e-16,False,False,False,False,35185,8.399198682130787e+18,5.7338529670012845e+17,1.0274160211690829e+18,9.999999999999998e+18,2048.0,0.8399198682130787,0.05733852967001284,0.10274160211690829,2.048e-16,6769656056.279165,quality_linear,0.0,1e+19,exponential,2048,mixture,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,1.0,0.4871620101591301,0.4871620101591301,0.20678546079506624,6.769656056279166
3.113624825848789,0.5866115531490714,1.0,151767831.72257438,1477179921.234631,2048.0,2.048e-16,False,False,False,False,35185,8.399198682130787e+18,5.7338529670012845e+17,1.0274160211690829e+18,9.999999999999998e+18,2048.0,0.8399198682130787,0.05733852967001284,0.10274160211690829,2.048e-16,6769656056.279165,quality_linear,0.0,1e+19,exponential,2048,mixture,0.8047071577351047,slsqp_maxQ_nol1,slsqp_maxQ_nol1,numeric_slsqp_reference,box_only,True,False,1.0,0.4871620101591301,0.4871620101591301,0.20678546079506624,6.769656056279166
3.1355734585409953,0.608241527536118,1.0,262734788.9135925,1743842903.639843,2048.0,2.048e-16,False,False,False,False,35185,7.473038597376824e+18,1.0203188698285158e+18,1.5066425327946586e+18,9.999999999999998e+18,2048.0,0.7473038597376824,0.10203188698285158,0.15066425327946587,2.048e-16,5734461504.030816,quality_linear,0.0,1e+19,exponential,4096,fixed_ref,0.8047071577351047,dirichlet_a20_4,dirichlet_a20_4,dirichlet_around_p0|lowQ,outside,False,False,1.0,0.41663254110330095,0.39710837194347914,0.21719675544437037,5.734461504030816
3.1355734585409953,0.608241527536118,1.0,262734788.9135925,1743842903.639843,2048.0,2.048e-16,False,False,False,False,35185,7.473038597376824e+18,1.0203188698285158e+18,1.5066425327946586e+18,9.999999999999998e+18,2048.0,0.7473038597376824,0.10203188698285158,0.15066425327946587,2.048e-16,5734461504.030816,quality_linear,0.0,1e+19,exponential,4096,fixed_ref,0.8047071577351047,dirichlet_a20_8,dirichlet_a20_8,dirichlet_around_p0|lowQ,box_only,True,False,1.0,0.41663254110330095,0.39165478511524476,0.21719675544437037,5.734461504030816
3.1355734585409953,0.608241527536118,1.0,262734788.9135925,1743842903.639843,2048.0,2.048e-16,False,False,False,False,35185,7.473038597376824e+18,1.0203188698285158e+18,1.5066425327946586e+18,9.999999999999998e+18,2048.0,0.7473038597376824,0.10203188698285158,0.15066425327946587,2.048e-16,5734461504.030816,quality_linear,0.0,1e+19,exponential,4096,fixed_ref,0.8047071577351047,dirichlet_a20_9,dirichlet_a20_9,dirichlet_around_p0|topQ,box_only,True,False,1.0,0.41663254110330095,0.42616060171350606,0.21719675544437037,5.734461504030816
3.1355734585409953,0.608241527536118,1.0,262734788.9135925,1743842903.639843,2048.0,2.048e-16,False,False,False,False,35185,7.473038597376824e+18,1.0203188698285158e+18,1.5066425327946586e+18,9.999999999999998e+18,2048.0,0.7473038597376824,0.10203188698285158,0.15066425327946587,2.048e-16,5734461504.030816,quality_linear,0.0,1e+19,exponential,4096,fixed_ref,0.8047071577351047,dirichlet_a20_17,dirichlet_a20_17,dirichlet_around_p0|lowQ,outside,False,False,1.0,0.41663254110330095,0.37841726689299515,0.21719675544437037,5.734461504030816
3.1355734585409953,0.608241527536118,1.0,262734788.9135925,1743842903.639843,2048.0,2.048e-16,False,False,False,False,35185,7.473038597376824e+18,1.0203188698285158e+18,1.5066425327946586e+18,9.999999999999998e+18,2048.0,0.7473038597376824,0.10203188698285158,0.15066425327946587,2.048e-16,5734461504.030816,quality_linear,0.0,1e+19,exponential,4096,fixed_ref,0.8047071577351047,dirichlet_a20_18,dirichlet_a20_18,dirichlet_around_p0|lowQ,box_only,True,False,1.0,0.41663254110330095,0.39407683989185316,0.21719675544437037,5.734461504030816
3.1355734585409953,0.608241527536118,1.0,262734788.9135925,1743842903.639843,2048.0,2.048e-16,False,False,False,False,35185,7.473038597376824e+18,1.0203188698285158e+18,1.5066425327946586e+18,9.999999999999998e+18,2048.0,0.7473038597376824,0.10203188698285158,0.15066425327946587,2.048e-16,5734461504.030816,quality_linear,0.0,1e+19,exponential,4096,fixed_ref,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,1.0,0.41663254110330095,0.4871620101591301,0.21719675544437037,5.734461504030816
3.1355734585409953,0.608241527536118,1.0,262734788.9135925,1743842903.639843,2048.0,2.048e-16,False,False,False,False,35185,7.473038597376824e+18,1.0203188698285158e+18,1.5066425327946586e+18,9.999999999999998e+18,2048.0,0.7473038597376824,0.10203188698285158,0.15066425327946587,2.048e-16,5734461504.030816,quality_linear,0.0,1e+19,exponential,4096,fixed_ref,0.8047071577351047,slsqp_maxQ_nol1,slsqp_maxQ_nol1,numeric_slsqp_reference,box_only,True,False,1.0,0.41663254110330095,0.4871620101591301,0.21719675544437037,5.734461504030816
3.13739669334017,0.6111107842384218,1.0,282876309.33666515,1782653558.7543683,0.0,0.0,False,False,False,False,35185,7.402486656520481e+18,1.010686178170263e+18,1.5868271653092562e+18,1e+19,0.0,0.740248665652048,0.10106861781702631,0.1586827165309256,0.0,5609614919.787059,quality_linear,0.0,1e+19,exponential,4096,mixture,0.8047071577351047,dirichlet_a20_4,dirichlet_a20_4,dirichlet_around_p0|lowQ,outside,False,False,1.0,0.39710837194347914,0.39710837194347914,0.21993448636463267,5.609614919787059
3.1378639289464125,0.6118919754425898,1.0,288201822.9382678,1793144973.4859123,2048.0,2.048e-16,False,False,False,False,35185,7.384524129362721e+18,1.0082336944623236e+18,1.6072421761749542e+18,9.999999999999998e+18,2048.0,0.7384524129362721,0.10082336944623235,0.16072421761749542,2.048e-16,5576793927.910795,quality_linear,0.0,1e+19,exponential,4096,mixture,0.8047071577351047,dirichlet_a20_8,dirichlet_a20_8,dirichlet_around_p0|lowQ,box_only,True,False,1.0,0.39165478511524476,0.39165478511524476,0.22069203873586996,5.576793927910796
3.134590100455166,0.6065910109187339,1.0,251779507.46489978,1722014521.4760628,0.0,0.0,False,False,False,False,35185,7.512210939923771e+18,1.0256672003309256e+18,1.4621218597453023e+18,1e+19,0.0,0.7512210939923771,0.10256672003309256,0.14621218597453023,0.0,5807151957.945325,quality_linear,0.0,1e+19,exponential,4096,mixture,0.8047071577351047,dirichlet_a20_9,dirichlet_a20_9,dirichlet_around_p0|topQ,box_only,True,False,1.0,0.42616060171350606,0.42616060171350606,0.21560227211566793,5.807151957945325
3.138928880652151,0.6135578709424877,1.0,300155661.0630374,1816228595.8223457,0.0,0.0,False,False,False,False,35185,7.344587477623349e+18,1.0027810102781746e+18,1.6526315120984755e+18,1e+19,0.0,0.7344587477623349,0.10027810102781747,0.16526315120984755,0.0,5505914851.798837,quality_linear,0.0,1e+19,exponential,4096,mixture,0.8047071577351047,dirichlet_a20_17,dirichlet_a20_17,dirichlet_around_p0|lowQ,outside,False,False,1.0,0.37841726689299515,0.37841726689299515,0.22232416335630398,5.5059148517988366
3.137658554660067,0.611546701542401,1.0,285853592.2236399,1788580609.8942645,0.0,0.0,False,False,False,False,35185,7.392467073360097e+18,1.0093181710827653e+18,1.5982147555571384e+18,1e+19,0.0,0.7392467073360097,0.10093181710827653,0.15982147555571385,0.0,5591025612.533712,quality_linear,0.0,1e+19,exponential,4096,mixture,0.8047071577351047,dirichlet_a20_18,dirichlet_a20_18,dirichlet_around_p0|lowQ,box_only,True,False,1.0,0.39407683989185316,0.39407683989185316,0.2203670544448945,5.591025612533713
3.126407217922416,0.5925194467920385,1.0,163954273.44628134,1545950194.954798,0.0,0.0,False,False,False,False,35185,7.865549804397993e+18,1.0739097332938062e+18,1.0605404623082001e+18,1e+19,0.0,0.7865549804397993,0.10739097332938062,0.10605404623082,0.0,6468513689.920257,quality_linear,0.0,1e+19,exponential,4096,mixture,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,1.0,0.4871620101591301,0.4871620101591301,0.20266247089226253,6.468513689920257
3.126407217922416,0.5925194467920385,1.0,163954273.44628134,1545950194.954798,0.0,0.0,False,False,False,False,35185,7.865549804397993e+18,1.0739097332938062e+18,1.0605404623082001e+18,1e+19,0.0,0.7865549804397993,0.10739097332938062,0.10605404623082,0.0,6468513689.920257,quality_linear,0.0,1e+19,exponential,4096,mixture,0.8047071577351047,slsqp_maxQ_nol1,slsqp_maxQ_nol1,numeric_slsqp_reference,box_only,True,False,1.0,0.4871620101591301,0.4871620101591301,0.20266247089226253,6.468513689920257
