C,log10_C,cost_form,ell,kappa,Q0,N_B,D_B,Q,h,L_pred,share_train,share_attn,share_quality,share_unused,regime,flag_q_at_lower,flag_q_at_upper,flag_n_at_lower,flag_n_at_upper,budget_residual_rel,N_in_support,D_in_support,functional,omega,candidate,q0_mode,d_share_train_dlogC,d_share_attn_dlogC,d_share_quality_dlogC,d_share_unused_dlogC,dlog10Q_dlogC,dlog10N_dlogC
1.2589254117941714e+18,18.1,exponential,8192,0.8047071577351047,0.41663254110330095,0.06523890554634405,2.3641492708658522,0.4578633974515625,1.0,3.747598204681732,0.7350769610393351,0.20072501549447444,0.06419802346619058,0.0,interior,False,False,False,False,0.0,False,True,mixture_l1,1.0,reference_p0,mixture,-0.2301518307544872,-0.06284679325135833,0.2929986240058453,4.723745990652788e-16,0.22050619946742112,0.6885333333333339
1.5848931924611108e+18,18.2,exponential,8192,0.8047071577351047,0.41663254110330095,0.07582050394593473,2.496081844367383,0.4794962184740092,1.0,3.673615103436019,0.7164679016748707,0.19564350168401806,0.08788859664111134,-1.6152508018692974e-16,interior,False,False,False,False,-1.6152508018692974e-16,True,True,mixture_l1,1.0,reference_p0,mixture,-0.16069205567182143,-0.04387964400211897,0.20457169967394012,-5.738523618494572e-29,0.18853235029471338,0.6325333333333285
1.995262314968883e+18,18.3,exponential,8192,0.8047071577351047,0.41663254110330095,0.08729981700109889,2.6776436395557917,0.4993929379387793,1.0,3.601623569338889,0.7029385499049711,0.19194908669405072,0.10511236340097824,0.0,interior,False,False,False,False,0.0,True,True,mixture_l1,1.0,reference_p0,mixture,-0.11835783907844055,-0.03231958059101947,0.15067741966945863,8.076254009346229e-16,0.16804249818703232,0.5978666666666683
2.511886431509572e+18,18.4,exponential,8192,0.8047071577351047,0.41663254110330095,0.09985274308360331,2.904653487858991,0.5180762530890443,1.0,3.531761414365981,0.6927963338591826,0.18917958556581416,0.11802408057500312,0.0,interior,False,False,False,False,0.0,True,True,mixture_l1,1.0,reference_p0,mixture,-0.08939445646311306,-0.024410646244860446,0.1138051027079735,0.0,0.1529076635690596,0.571733333333329
3.1622776601683794e+18,18.5,exponential,8192,0.8047071577351047,0.41663254110330095,0.11359520509622376,3.178462876840246,0.5358261803050746,1.0,3.4640949908153456,0.6850596586123486,0.1870669574450787,0.12787338394257272,0.0,interior,False,False,False,False,0.0,True,True,mixture_l1,1.0,reference_p0,mixture,-0.0687218099024749,-0.01876563555736932,0.0874874454598461,-6.430429264664412e-16,0.141659261152709,0.553066666666667
3.9810717055349857e+18,18.6,exponential,8192,0.8047071577351047,0.41663254110330095,0.12881704526758905,3.4976667699764383,0.5530005182949932,1.0,3.3986472045385936,0.6790519718786874,0.18542645845434025,0.1355215696669726,-1.2860858529329007e-16,interior,False,False,False,False,-1.2860858529329007e-16,True,True,mixture_l1,1.0,reference_p0,mixture,-0.05324112692035188,-0.014538377057717544,0.06777950397806998,-1.021574305264062e-15,0.13284607052404818,0.5392000000000081
5.011872336272715e+18,18.7,exponential,8192,0.8047071577351047,0.41663254110330095,0.14561294986160564,3.8687767911156965,0.5696303799899418,1.0,3.335412866989635,0.6744114332282782,0.18415928203353518,0.14142928473818675,-2.043148610528136e-16,interior,False,False,False,False,-2.043148610528136e-16,True,True,mixture_l1,1.0,reference_p0,mixture,-0.04117402477283649,-0.011243253697969524,0.052417278470805906,-1.684223880736599e-16,0.1255565071297351,0.5279999999999969
6.309573444801943e+18,18.8,exponential,8192,0.8047071577351047,0.41663254110330095,0.16427570260313612,4.294173469429533,0.5859179994423377,1.0,3.2743679330094073,0.6708171669241201,0.18317780771474637,0.1460050253611337,-1.6229306290801775e-16,interior,False,False,False,False,-1.6229306290801775e-16,True,True,mixture_l1,1.0,reference_p0,mixture,-0.03171595770683666,-0.00866057085114691,0.04037652855798346,3.77004494425452e-16,0.1195238697252301,0.5189333333333415
7.943282347242789e+18,18.9,exponential,8192,0.8047071577351047,0.41663254110330095,0.1849211845204864,4.782807591520406,0.6018633766521808,1.0,3.215475492399365,0.6680682416869109,0.1824271678633058,0.14950459044978345,-1.2891396216772314e-16,interior,False,False,False,False,-1.2891396216772314e-16,True,True,mixture_l1,1.0,reference_p0,mixture,-0.024090736824565973,-0.006578377202227981,0.030669114026793176,-2.1253468545989237e-16,0.1143751612228836,0.5114666666666712
1e+19,19.0,exponential,8192,0.8047071577351047,0.41663254110330095,0.2079058294626956,5.338947776503678,0.6176065198096063,1.0,3.158689755020952,0.665999019559207,0.1818621322743008,0.15213884816649229,-2.048e-16,interior,False,False,False,False,-2.048e-16,True,True,mixture_l1,1.0,reference_p0,mixture,-0.01780837353324305,-0.004862873199477313,0.022671246732719252,1.4579619231962567e-15,0.10992794246076454,0.5055999999999923
1.2589254117941713e+19,19.1,exponential,8192,0.8047071577351047,0.41663254110330095,0.233403125114825,5.973671825402235,0.6331163159834733,1.0,3.103958881071589,0.6645065669802622,0.18145459322341032,0.15403883979632738,1.6267842247153233e-16,interior,False,False,False,False,1.6267842247153233e-16,True,True,mixture_l1,1.0,reference_p0,mixture,-0.012614279466045097,-0.003444539246194478,0.016058818712239353,3.7789967925216513e-16,0.10573563640569927,0.49920000000000364
1.5848931924611109e+19,19.2,exponential,8192,0.8047071577351047,0.41663254110330095,0.2616415219135432,6.698343388974301,0.6484238781049226,1.0,3.051226980328565,0.663476163665998,0.1811732244250619,0.15535061190894017,-1.292200641495438e-16,interior,False,False,False,False,-1.292200641495438e-16,True,True,mixture_l1,1.0,reference_p0,mixture,-0.008412467697545889,-0.0022971645126099727,0.010709632210155862,2.130393421108799e-16,0.10223903186808514,0.49439999999999884
1.9952623149688828e+19,19.3,exponential,8192,0.8047071577351047,0.41663254110330095,0.2930803264883638,7.52073621497421,0.6636381014329487,1.0,3.0004356027709234,0.6628240734407531,0.18099516032088833,0.15618076623835853,2.052862908937304e-16,interior,False,False,False,False,2.052862908937304e-16,True,True,mixture_l1,1.0,reference_p0,mixture,-0.004901098663546932,-0.001338326675059176,0.006239425338606108,6.461003207476253e-16,0.09928296442896156,0.49119999999999475
2.511886431509572e+19,19.4,exponential,8192,0.8047071577351047,0.41663254110330095,0.3280550039960257,8.454448960416377,0.678758985967551,1.0,2.951524814453777,0.6624959439332887,0.18090555909005004,0.1565984969766614,0.0,interior,False,False,False,False,0.0,True,True,mixture_l1,1.0,reference_p0,mixture,-0.0018857288561759944,-0.0005149296929931602,0.0024006585491691546,-1.026431454468692e-15,0.09657014044237,0.4885333333333297
3.162277660168379e+19,19.5,exponential,8192,0.8047071577351047,0.41663254110330095,0.36702304442591416,9.512759267805553,0.6938176446398712,1.0,2.904434030154733,0.662446927669518,0.1808921743822897,0.15666089794819235,0.0,interior,False,False,False,False,0.0,True,True,mixture_l1,1.0,reference_p0,mixture,0.0006342736419093775,0.00017319898915091336,-0.000807472631060735,-1.028868682346306e-15,0.09394073283976268,0.4853333333333265
3.981071705534986e+19,19.6,exponential,8192,0.8047071577351047,0.41663254110330095,0.4102166969112977,10.717704793005998,0.7087674080531973,1.0,2.859102627322108,0.6626227986616706,0.1809401988878802,0.15643700245044925,-2.0577373646926412e-16,interior,False,False,False,False,-2.0577373646926412e-16,True,True,mixture_l1,1.0,reference_p0,mixture,0.002745170144485165,0.0007496144607873623,-0.0034947846052720832,7.310551682922493e-29,0.09157100750027836,0.4826666666666686
5.011872336272715e+19,19.7,exponential,8192,0.8047071577351047,0.41663254110330095,0.4583810622114563,12.081836829041096,0.7237016150009528,1.0,2.815470415207563,0.662995961698415,0.18104209727444717,0.15596194102713795,0.0,interior,False,False,False,False,0.0,True,True,mixture_l1,1.0,reference_p0,mixture,0.0045557921273009505,0.0012440349702282916,-0.005799827097528465,-2.6947582091773963e-16,0.0894044564689006,0.48053333333333903
6.309573444801943e+19,19.8,exponential,8192,0.8047071577351047,0.41663254110330095,0.5118232379909036,13.6330146966211,0.7385580396208553,1.0,2.7734779864960744,0.6635339570871308,0.18118900588192588,0.15527703703094356,-2.596689006528284e-16,interior,False,False,False,False,-2.596689006528284e-16,True,True,mixture_l1,1.0,reference_p0,mixture,0.006069101796694287,0.0016572693972842778,-0.007726371193978565,-1.031311697341733e-15,0.08746173031614546,0.478933333333337
7.94328234724279e+19,19.9,exponential,8192,0.8047071577351047,0.41663254110330095,0.571496181983726,15.386529846305478,0.753445577171899,1.0,2.733066988015166,0.6642097820577538,0.18137355115390402,0.15441666678834226,-2.0626233946835702e-16,interior,False,False,False,False,-2.0626233946835702e-16,True,True,mixture_l1,1.0,reference_p0,mixture,0.007339148299222664,0.002004076762240903,-0.009343225061464788,2.117544503264093e-15,0.08551682405739647,0.476799999999999
1e+20,20.0,exponential,8192,0.8047071577351047,0.41663254110330095,0.6374997224117522,17.38567519766071,0.7682242194639487,1.0,2.6941803078485256,0.6650017867469753,0.18158982123437406,0.1534083920186506,1.6384e-16,interior,False,False,False,False,1.6384e-16,True,True,mixture_l1,1.0,reference_p0,mixture,0.008419576921546934,0.0022991058047104884,-0.010718682726257645,3.805980074556506e-16,0.0836435900380641,0.47466666666666124
1.2589254117941713e+20,20.1,exponential,8192,0.8047071577351047,0.41663254110330095,0.7111261787688269,19.64748597111979,0.7830339746871396,1.0,2.6567622356307785,0.6658936974420633,0.18183337231484611,0.15227293024309072,-1.3014273797722585e-16,interior,False,False,False,False,-1.3014273797722585e-16,True,True,mixture_l1,1.0,reference_p0,mixture,0.009346509503133316,0.002552220194988908,-0.011898729698122668,-8.191999999999275e-16,0.0822338851997042,0.47466666666666935
1.5848931924611108e+20,20.2,exponential,8192,0.8047071577351047,0.41663254110330095,0.7932559409080473,22.20635640490443,0.7978748428414717,1.0,2.6207585477558815,0.666871088647602,0.18210026527337186,0.15102864607902608,0.0,interior,False,False,False,False,0.0,True,True,mixture_l1,1.0,reference_p0,mixture,0.010117449909350373,0.002762738321913205,-0.012880188231263467,6.507136898861547e-16,0.08079024762779868,0.47413333333334123
1.995262314968883e+20,20.3,exponential,8192,0.8047071577351047,0.41663254110330095,0.8846537714538449,25.10718574486048,0.8127157109958035,1.0,2.586116595724144,0.6679171874239334,0.18238591997922873,0.14969689259683805,0.0,interior,False,False,False,False,0.0,True,True,mixture_l1,1.0,reference_p0,mixture,0.010704320905594145,0.002922993228620885,-0.013627314134215363,6.522587882348776e-16,0.07915133497710924,0.472000000000003
2.5118864315095718e+20,20.4,exponential,8192,0.8047071577351047,0.41663254110330095,0.9858556581326188,28.409873070927198,0.8274943532878534,1.0,2.5527853260160898,0.6690119528287208,0.18268486391909605,0.148303183252183,1.3045175764697042e-16,interior,False,False,False,False,1.3045175764697042e-16,True,True,mixture_l1,1.0,reference_p0,mixture,0.01119912707787929,0.0030581083007328314,-0.014257235378612121,4.6345774381596295e-29,0.07765131834477107,0.4703999999999926
3.1622776601683794e+20,20.5,exponential,8192,0.8047071577351047,0.41663254110330095,1.0986347541082138,32.14933417108482,0.8423041085110443,1.0,2.520715329699748,0.6701570128395092,0.1829975416393753,0.14684544552111561,0.0,interior,False,False,False,False,0.0,True,True,mixture_l1,1.0,reference_p0,mixture,0.011658500684298634,0.0031835479201923755,-0.014842048604490454,-6.522587882348428e-16,0.07644622695725484,0.470399999999984
3.9810717055349857e+20,20.6,exponential,8192,0.8047071577351047,0.41663254110330095,1.2243154593449095,36.38315056129171,0.8571449766653763,1.0,2.4898588246621096,0.6713436529655805,0.18332157350313455,0.14533477353128488,0.0,interior,False,False,False,False,0.0,True,True,mixture_l1,1.0,reference_p0,mixture,0.011987308814970454,0.003273334460408117,-0.01526064327537846,-6.53807555369029e-16,0.07531879544104242,0.47040000000001037
5.0118723362727146e+20,20.7,exponential,8192,0.8047071577351047,0.41663254110330095,1.3643736814130543,41.17587935300456,0.87203251421642,1.0,2.460169666380775,0.6725544746025033,0.18365220853145692,0.14379331686603994,-1.307615110738007e-16,interior,False,False,False,False,-1.307615110738007e-16,True,True,mixture_l1,1.0,reference_p0,mixture,0.012221871159281417,0.0033373856178944283,-0.015559256777174846,-1.038675602611327e-15,0.07415094696886837,0.46986666666667354
6.309573444801943e+20,20.8,exponential,8192,0.8047071577351047,0.41663254110330095,1.520080776042146,46.61281942857932,0.8869200517674639,1.0,2.4316033246963706,0.6737880271974368,0.18398905062671342,0.14222292217584992,-2.0773512052226271e-16,interior,False,False,False,False,-2.0773512052226271e-16,True,True,mixture_l1,1.0,reference_p0,mixture,0.012417679197719966,0.0033908542662571817,-0.015808533463976926,-1.7124180250440398e-16,0.07290603860652714,0.46879999999999067
7.943282347242789e+20,20.9,exponential,8192,0.8047071577351047,0.41663254110330095,1.6931418066232897,52.781732861820196,0.9018075893185077,1.0,2.4041168566838835,0.6750380104420473,0.18433037938470836,0.14063161017324455,-1.6500987157468562e-16,interior,False,False,False,False,-1.6500987157468562e-16,True,True,mixture_l1,1.0,reference_p0,mixture,0.012577398447607635,0.003434468269426727,-0.016011866717034584,1.0386756026112956e-15,0.07177594413861485,0.4682666666666808
1e+21,21.0,exponential,8192,0.8047071577351047,0.41663254110330095,1.885905816663073,59.768229225396105,0.9167262398006926,1.0,2.377668882979828,0.6763035068869583,0.18467594428059877,0.13902054883244302,0.0,interior,False,False,False,False,0.0,True,True,mixture_l1,1.0,reference_p0,mixture,0.01266217212728149,0.003457617135556257,-0.016119789262838413,8.250493578734164e-16,0.07061008346006514,0.46719999999999895
1.2589254117941712e+21,21.1,exponential,8192,0.8047071577351047,0.41663254110330095,2.0995843809107346,67.71265931485387,0.9316137773517362,1.0,2.3522195464186453,0.6775704448675035,0.18502190281181963,0.1374076523206768,0.0,interior,False,False,False,False,0.0,True,True,mixture_l1,1.0,reference_p0,mixture,0.012703524210137651,0.0034689090109815135,-0.01617243322111861,-8.270084105571126e-16,0.069657609829534,0.46719999999998896
1.584893192461111e+21,21.2,exponential,8192,0.8047071577351047,0.41663254110330095,2.338621833708842,76.67589763074449,0.946610210161774,1.0,2.3277304769838945,0.6788442117289858,0.18536972608279506,0.13578606218821931,-1.6540168211141605e-16,interior,False,False,False,False,-1.6540168211141605e-16,True,True,mixture_l1,1.0,reference_p0,mixture,0.012710446939483422,0.0034707993776080803,-0.01618124631709217,6.569161308598575e-16,0.06873398902559288,0.4672000000000074
1.995262314968883e+21,21.3,exponential,8192,0.8047071577351047,0.41663254110330095,2.6035944274247753,86.86727441390838,0.9615739743941137,1.0,2.304164751961129,0.6801125342554002,0.18571606268734125,0.13417140305725836,1.3138322617198746e-16,interior,False,False,False,False,1.3138322617198746e-16,True,True,mixture_l1,1.0,reference_p0,mixture,0.01267256183427179,0.003460454218211728,-0.01613301605248385,-2.1660565061879697e-16,0.0677535406628478,0.46666666666667034
