C,ell,cost_form,Q0_mode,budget_rel_residual,D_recomputed_vs_reported_rel,share_train,share_attn,share_quality,share_unused,share_sum,share_train_plus_attn_ratio_attn_over_train,attn_share_formula_check,Q_ge_Q0,Q_le_upper,pass_budget,pass_share_sum,pass_attn_formula
1e+22,32768,logarithmic,fixed_ref,0.0,0.0,0.47309255877620376,0.5167432321992883,0.010164209024507966,0.0,1.0,1.092266666666667,2.220446049250313e-16,True,True,True,True,True
1e+22,32768,logarithmic,mixture,0.0,1.1333496712963489e-16,0.4733518379587398,0.517026434207733,0.009621727833527341,-2.097152e-16,1.0,1.092266666666667,2.220446049250313e-16,True,True,True,True,True
1e+22,131072,logarithmic,fixed_ref,0.0,0.0,0.1851133311920884,0.8087724848669803,0.006114183940931407,0.0,1.0,4.369066666666666,8.881784197001252e-16,True,True,True,True,True
1e+22,131072,logarithmic,mixture,0.0,0.0,0.18517434516584694,0.8090390589859295,0.005786595848223477,0.0,1.0,4.369066666666666,8.881784197001252e-16,True,True,True,True,True
1e+24,2048,exponential,fixed_ref,0.0,0.0,0.9315938231105128,0.063596804991011,0.004809371898476353,-1.3421772800000001e-16,0.9999999999999999,0.06826666666666667,0.0,True,True,True,True,True
1e+24,2048,exponential,mixture,0.0,0.0,0.9316109927064808,0.06359797710209576,0.004791030191423357,0.0,1.0,0.06826666666666667,0.0,True,True,True,True,True
1e+24,4096,exponential,fixed_ref,0.0,0.0,0.8757765691002811,0.11957269423449172,0.004650736665227142,-1.3421772800000001e-16,0.9999999999999999,0.13653333333333334,0.0,True,True,True,True,True
1e+24,4096,exponential,mixture,0.0,0.0,0.8757941702091266,0.11957509737255274,0.0046307324183206475,0.0,1.0,0.1365333333333333,2.7755575615628914e-17,True,True,True,True,True
1e+24,8192,exponential,fixed_ref,0.0,0.0,0.7820698487496542,0.21355720669857228,0.0043729445517735445,-1.3421772800000001e-16,0.9999999999999999,0.2730666666666667,0.0,True,True,True,True,True
1e+24,8192,exponential,mixture,1.3421772800000001e-16,0.0,0.7820846277122319,0.2135612423406201,0.004354129947148142,-1.3421772800000001e-16,1.0,0.2730666666666666,5.551115123125783e-17,True,True,True,True,True
1e+24,32768,exponential,fixed_ref,0.0,0.0,0.4763551504892504,0.520306852374392,0.0033379971363576354,-2.6843545600000003e-16,0.9999999999999998,1.0922666666666667,0.0,True,True,True,True,True
1e+24,32768,exponential,mixture,0.0,0.0,0.4763620217957149,0.5203143576733995,0.003323620530885692,-1.3421772800000001e-16,1.0,1.0922666666666665,2.220446049250313e-16,True,True,True,True,True
1e+24,131072,exponential,fixed_ref,0.0,0.0,0.1858803390773992,0.8121235934517622,0.0019960674708385828,-1.3421772800000001e-16,0.9999999999999999,4.369066666666666,8.881784197001252e-16,True,True,True,True,True
1e+24,131072,exponential,mixture,0.0,0.0,0.18588194242855224,0.81213059859984,0.001987458971607748,-1.3421772800000001e-16,0.9999999999999999,4.369066666666667,0.0,True,True,True,True,True
1e+24,2048,power,fixed_ref,0.0,0.0,0.9305276565690315,0.06352402135511255,0.005948322075855907,1.3421772800000001e-16,1.0000000000000002,0.06826666666666667,0.0,True,True,True,True,True
1e+24,2048,power,mixture,1.3421772800000001e-16,0.0,0.9305663116962949,0.0635266602118004,0.0059070280919048005,-1.3421772800000001e-16,1.0,0.06826666666666667,0.0,True,True,True,True,True
1e+24,4096,power,fixed_ref,1.3421772800000001e-16,0.0,0.8748073062812958,0.11944035755093958,0.005752336167764655,-1.3421772800000001e-16,0.9999999999999999,0.13653333333333334,0.0,True,True,True,True,True
1e+24,4096,power,mixture,1.3421772800000001e-16,0.0,0.8748424493281718,0.11944515574827305,0.005712394923555263,-1.3421772800000001e-16,1.0,0.13653333333333334,0.0,True,True,True,True,True
1e+24,8192,power,fixed_ref,1.3421772800000001e-16,0.0,0.7812559418943639,0.21333495586662096,0.005409102239015133,1.3421772800000001e-16,1.0000000000000002,0.2730666666666667,0.0,True,True,True,True,True
1e+24,8192,power,mixture,0.0,0.0,0.7812854540025671,0.21334301463963434,0.005371531357798714,-1.3421772800000001e-16,1.0,0.2730666666666667,0.0,True,True,True,True,True
1e+24,32768,power,fixed_ref,0.0,0.0,0.47597663905776005,0.5198934169548227,0.004129943987417259,-1.3421772800000001e-16,0.9999999999999999,1.0922666666666667,0.0,True,True,True,True,True
1e+24,32768,power,mixture,0.0,0.0,0.4759903670691507,0.5199084116040645,0.004101221326784977,-1.3421772800000001e-16,1.0,1.0922666666666672,4.440892098500626e-16,True,True,True,True,True
1e+24,131072,power,fixed_ref,0.0,0.0,0.18579176293999647,0.811736598402374,0.0024716386576297713,-1.3421772800000001e-16,1.0,4.369066666666667,0.0,True,True,True,True,True
1e+24,131072,power,mixture,0.0,0.0,0.18579496983127547,0.8117506095241648,0.0024544206445599025,-1.3421772800000001e-16,0.9999999999999999,4.369066666666668,8.881784197001252e-16,True,True,True,True,True
1e+24,2048,logarithmic,fixed_ref,0.0,0.0,0.9343450620609243,0.0637846229033591,0.0018703150357166677,0.0,1.0,0.06826666666666667,0.0,True,True,True,True,True
1e+24,2048,logarithmic,mixture,0.0,0.0,0.934440057896759,0.06379110795241875,0.0017688341508223051,0.0,1.0,0.06826666666666667,0.0,True,True,True,True,True
1e+24,4096,logarithmic,fixed_ref,1.3421772800000001e-16,0.0,0.878277800368559,0.11991419567698727,0.001808003954453745,-1.3421772800000001e-16,0.9999999999999999,0.13653333333333337,2.7755575615628914e-17,True,True,True,True,True
1e+24,4096,logarithmic,mixture,0.0,0.0,0.8783641205448913,0.11992598125839582,0.0017098981967128466,0.0,1.0,0.1365333333333333,2.7755575615628914e-17,True,True,True,True,True
1e+24,8192,logarithmic,fixed_ref,0.0,0.0,0.7841696791093787,0.2141306003754677,0.0016997205151534401,0.0,0.9999999999999999,0.2730666666666667,0.0,True,True,True,True,True
1e+24,8192,logarithmic,mixture,0.0,0.0,0.784242133722681,0.2141503853152068,0.0016074809621122134,0.0,1.0,0.27306666666666674,5.551115123125783e-17,True,True,True,True,True
1e+24,32768,logarithmic,fixed_ref,0.0,0.0,0.4773314342708609,0.5213732146062523,0.001295351122886853,0.0,1.0,1.0922666666666667,0.0,True,True,True,True,True
1e+24,32768,logarithmic,mixture,0.0,0.0,0.47736504488715636,0.5214099263620781,0.0012250287507655946,0.0,1.0,1.0922666666666667,0.0,True,True,True,True,True
1e+24,131072,logarithmic,fixed_ref,0.0,0.0,0.18610810042620088,0.8131186979687668,0.000773201605032521,-2.6843545600000003e-16,1.0,4.369066666666667,0.0,True,True,True,True,True
1e+24,131072,logarithmic,mixture,0.0,0.0,0.18611592236892044,0.8131528725579714,0.0007312050731083726,-2.6843545600000003e-16,1.0,4.369066666666667,0.0,True,True,True,True,True
1e+19,2048,exponential,fixed_ref,0.0,1.115129226596059e-16,0.8075563243735151,0.0551291784105653,0.13731449721591954,0.0,1.0,0.06826666666666667,0.0,True,True,True,True,True
1e+19,2048,exponential,mixture,0.0,0.0,0.808373380467673,0.05518495610659316,0.1364416634257336,2.048e-16,1.0,0.06826666666666668,1.3877787807814457e-17,True,True,True,True,True
1e+19,4096,exponential,fixed_ref,0.0,0.0,0.7595129377704247,0.10369883310358866,0.13678822912598657,0.0,0.9999999999999999,0.13653333333333334,0.0,True,True,True,True,True
1e+19,4096,exponential,mixture,0.0,0.0,0.7602576099105044,0.10380050567311422,0.13594188441638128,0.0,1.0,0.13653333333333337,2.7755575615628914e-17,True,True,True,True,True
1e+19,8192,exponential,fixed_ref,0.0,0.0,0.6788157074987875,0.1853619425276689,0.1358223499735436,0.0,1.0,0.2730666666666667,0.0,True,True,True,True,True
1e+19,8192,exponential,mixture,0.0,0.0,0.6794379732530679,0.18553186256297108,0.13503016418396116,-2.048e-16,0.9999999999999998,0.2730666666666667,0.0,True,True,True,True,True
1e+19,32768,exponential,fixed_ref,0.0,0.0,0.4150575852013908,0.45335356506263913,0.13158884973597015,-2.048e-16,0.9999999999999998,1.0922666666666667,0.0,True,True,True,True,True
1e+19,32768,exponential,mixture,0.0,0.0,0.4153440076787563,0.4536664147872495,0.13098957753399404,2.048e-16,1.0,1.0922666666666665,2.220446049250313e-16,True,True,True,True,True
1e+19,131072,exponential,fixed_ref,0.0,0.0,0.16882496377955902,0.7376075217504786,0.09356751446996243,0.0,1.0,4.369066666666666,8.881784197001252e-16,True,True,True,True,True
1e+19,131072,exponential,mixture,0.0,0.0,0.16888551942208846,0.7378720933897327,0.09324238718817886,0.0,1.0,4.369066666666667,0.0,True,True,True,True,True
1e+19,2048,power,fixed_ref,0.0,0.0,0.7541847150682345,0.05148567654865814,0.19432960838310728,0.0,0.9999999999999999,0.06826666666666667,0.0,True,True,True,True,True
1e+19,2048,power,mixture,0.0,0.0,0.7556588562150726,0.05158631125094895,0.19275483253397843,0.0,0.9999999999999999,0.06826666666666667,0.0,True,True,True,True,True
1e+19,4096,power,fixed_ref,0.0,0.0,0.7086592443432205,0.09675560882766104,0.19458514682911834,2.048e-16,1.0,0.13653333333333334,0.0,True,True,True,True,True
1e+19,4096,power,mixture,0.0,0.0,0.709993025052424,0.0969377143538243,0.19306926059375165,0.0,0.9999999999999999,0.13653333333333334,0.0,True,True,True,True,True
1e+19,8192,power,fixed_ref,0.0,0.0,0.632307486423568,0.17266209762606233,0.19503041595036966,0.0,1.0,0.2730666666666667,0.0,True,True,True,True,True
1e+19,8192,power,mixture,0.0,0.0,0.6334180024030881,0.1729653425228699,0.1936166550740422,-2.048e-16,1.0,0.2730666666666666,5.551115123125783e-17,True,True,True,True,True
1e+19,32768,power,fixed_ref,0.0,0.0,0.3997941420204233,0.4366818148575076,0.16352404312206897,2.048e-16,1.0000000000000002,1.0922666666666665,2.220446049250313e-16,True,True,True,True,True
1e+19,32768,power,mixture,0.0,0.0,0.4001872624190209,0.4371112071648826,0.16270153041609645,0.0,1.0,1.0922666666666667,0.0,True,True,True,True,True
1e+19,131072,power,fixed_ref,0.0,0.0,0.1655448748441706,0.723276594519171,0.11117853063665847,-2.048e-16,0.9999999999999998,4.369066666666667,0.0,True,True,True,True,True
1e+19,131072,power,mixture,0.0,0.0,0.16565551366210474,0.7237599828906466,0.11058450344724909,-4.096e-16,1.0,4.369066666666668,8.881784197001252e-16,True,True,True,True,True
1e+19,2048,logarithmic,fixed_ref,0.0,0.0,0.8530852545067633,0.058237286707661706,0.08867745878557508,0.0,1.0,0.06826666666666667,0.0,True,True,True,True,True
1e+19,2048,logarithmic,mixture,0.0,0.0,0.8568615413253771,0.05849508122114574,0.08464337745347716,0.0,1.0,0.06826666666666667,0.0,True,True,True,True,True
1e+19,4096,logarithmic,fixed_ref,0.0,0.0,0.8040033145855818,0.10977325255141811,0.08622343286300015,-2.048e-16,0.9999999999999998,0.13653333333333334,0.0,True,True,True,True,True
1e+19,4096,logarithmic,mixture,0.0,0.0,0.8074634193541111,0.11024567218914798,0.08229090845674096,0.0,1.0,0.13653333333333334,0.0,True,True,True,True,True
1e+19,8192,logarithmic,fixed_ref,0.0,0.0,0.7212187766393306,0.19694080727431318,0.08184041608635637,-2.048e-16,1.0,0.2730666666666666,5.551115123125783e-17,True,True,True,True,True
1e+19,8192,logarithmic,mixture,0.0,0.0,0.7241641879850663,0.19774510093245545,0.07809071108247823,0.0,1.0,0.2730666666666667,0.0,True,True,True,True,True
1e+19,32768,logarithmic,fixed_ref,0.0,0.0,0.4469535595976351,0.4881924746965103,0.06485396570585476,-2.048e-16,0.9999999999999998,1.0922666666666667,0.0,True,True,True,True,True
1e+19,32768,logarithmic,mixture,0.0,0.0,0.448426032456338,0.48980080771764284,0.0617731598260193,-2.048e-16,1.0,1.0922666666666667,0.0,True,True,True,True,True
1e+19,131072,logarithmic,fixed_ref,0.0,0.0,0.17864522746217076,0.7805129084640547,0.04084186407377455,0.0,1.0,4.369066666666666,8.881784197001252e-16,True,True,True,True,True
1e+19,131072,logarithmic,mixture,0.0,0.0,0.17902224025446248,0.7821601024877637,0.03881765725777391,0.0,1.0,4.369066666666668,8.881784197001252e-16,True,True,True,True,True
1e+22,2048,exponential,fixed_ref,0.0,0.0,0.9247896120521503,0.06313230418276013,0.012078083765089658,-2.097152e-16,0.9999999999999998,0.06826666666666667,0.0,True,True,True,True,True
1e+22,2048,exponential,mixture,0.0,0.0,0.9248378823387057,0.0631355994343223,0.012026518226971868,0.0,0.9999999999999999,0.06826666666666666,1.3877787807814457e-17,True,True,True,True,True
1e+22,4096,exponential,fixed_ref,0.0,0.0,0.86958703932532,0.11872761710255035,0.011685343572129692,-2.097152e-16,0.9999999999999998,0.1365333333333333,2.7755575615628914e-17,True,True,True,True,True
1e+22,4096,exponential,mixture,0.0,0.0,0.8696309522845078,0.11873361268524478,0.01163543503024742,0.0,1.0,0.1365333333333333,2.7755575615628914e-17,True,True,True,True,True
1e+22,8192,exponential,fixed_ref,0.0,0.0,0.7768663459145118,0.21213630352438934,0.010997350561099102,0.0,1.0000000000000002,0.2730666666666667,0.0,True,True,True,True,True
1e+22,8192,exponential,mixture,0.0,0.0,0.7769032667266863,0.21214638536750047,0.01095034790581323,0.0,1.0,0.2730666666666667,0.0,True,True,True,True,True
1e+22,32768,exponential,fixed_ref,0.0,0.0,0.4739261395762184,0.5176537247211175,0.008420135702664354,-2.097152e-16,1.0,1.0922666666666667,0.0,True,True,True,True,True
1e+22,32768,exponential,mixture,0.0,0.0,0.47394338452010676,0.5176725607984953,0.008384054681397926,0.0,1.0,1.0922666666666667,0.0,True,True,True,True,True
1e+22,131072,exponential,fixed_ref,0.0,0.0,0.18530985650739418,0.809631117071239,0.005059026421366923,0.0,1.0000000000000002,4.369066666666667,0.0,True,True,True,True,True
1e+22,131072,exponential,mixture,0.0,0.0,0.18531390777742182,0.8096488173400743,0.005037274882503914,0.0,1.0,4.369066666666666,8.881784197001252e-16,True,True,True,True,True
1e+22,2048,power,fixed_ref,0.0,0.0,0.92216321962651,0.0629530091265031,0.014883771246986565,2.097152e-16,1.0,0.06826666666666668,1.3877787807814457e-17,True,True,True,True,True
1e+22,2048,power,mixture,0.0,0.0,0.9222590782594415,0.06295955307584453,0.014781368664713796,2.097152e-16,1.0,0.06826666666666666,1.3877787807814457e-17,True,True,True,True,True
1e+22,4096,power,fixed_ref,0.0,0.0,0.8671975049133032,0.118401366004163,0.014401129082533715,0.0,0.9999999999999998,0.13653333333333334,0.0,True,True,True,True,True
1e+22,4096,power,mixture,0.0,0.0,0.8672847264124387,0.1184132746461783,0.014301998941382829,2.097152e-16,1.0,0.13653333333333334,0.0,True,True,True,True,True
1e+22,8192,power,fixed_ref,0.0,0.0,0.7748569598267621,0.21158760716336114,0.013555433009876782,0.0,1.0,0.2730666666666666,5.551115123125783e-17,True,True,True,True,True
1e+22,8192,power,mixture,0.0,0.0,0.774930316791323,0.2116076385051506,0.013462044703526264,2.097152e-16,1.0,0.2730666666666667,0.0,True,True,True,True,True
1e+22,32768,power,fixed_ref,0.0,0.0,0.472982189369112,0.5166226793749021,0.010395131255985762,2.097152e-16,1.0000000000000002,1.0922666666666667,0.0,True,True,True,True,True
1e+22,32768,power,mixture,0.0,0.0,0.4730165271004357,0.5166601853342359,0.010323287565328515,0.0,1.0,1.0922666666666667,0.0,True,True,True,True,True
1e+22,131072,power,fixed_ref,0.0,0.0,0.18508735080759944,0.8086589748351224,0.0062536743572781635,0.0,1.0,4.369066666666666,8.881784197001252e-16,True,True,True,True,True
1e+22,131072,power,mixture,0.0,0.0,0.18509543424863198,0.8086942919278897,0.0062102738234786,-2.097152e-16,1.0,4.369066666666667,0.0,True,True,True,True,True
1e+22,2048,logarithmic,fixed_ref,0.0,0.0,0.9316565310237361,0.06360108585122039,0.004742383125043348,2.097152e-16,1.0,0.06826666666666667,0.0,True,True,True,True,True
1e+22,2048,logarithmic,mixture,0.0,0.0,0.9318967474977753,0.06361748462918146,0.00448576787304321,0.0,1.0,0.06826666666666667,0.0,True,True,True,True,True
1e+22,4096,logarithmic,fixed_ref,0.0,0.0,0.8758345615971264,0.11958061214339433,0.004584826259479301,0.0,1.0,0.13653333333333334,0.0,True,True,True,True,True
1e+22,4096,logarithmic,mixture,0.0,0.0,0.8760510139309711,0.11961016510204192,0.004338820966986879,0.0,0.9999999999999999,0.13653333333333334,0.0,True,True,True,True,True
1e+22,8192,logarithmic,fixed_ref,0.0,0.0,0.7821193706602355,0.21357072948162165,0.004309899858142783,0.0,1.0,0.2730666666666667,0.0,True,True,True,True,True
1e+22,8192,logarithmic,mixture,0.0,0.0,0.7823010690574771,0.21362034525729506,0.004078585685227887,0.0,1.0,0.2730666666666666,5.551115123125783e-17,True,True,True,True,True
1e+22,32768,logarithmic,fixed_ref,0.0,0.0,0.47637778991694174,0.5203315806666114,0.0032906294164466504,2.097152e-16,1.0,1.0922666666666665,2.220446049250313e-16,True,True,True,True,True
1e+22,32768,logarithmic,mixture,0.0,0.0,0.4764630108965367,0.5204246647019238,0.003112324401539415,0.0,1.0,1.0922666666666667,0.0,True,True,True,True,True
1e+22,131072,logarithmic,fixed_ref,0.0,0.0,0.18588571151777356,0.8121470660019205,0.0019672224803059077,0.0,1.0,4.369066666666667,0.0,True,True,True,True,True
1e+22,131072,logarithmic,mixture,0.0,0.0,0.1859054201063659,0.8122331741393862,0.0018614057542480065,-2.097152e-16,1.0,4.369066666666666,8.881784197001252e-16,True,True,True,True,True
1e+24,2048,exponential,fixed_ref,0.0,0.0,0.9346493372918022,0.06380539475912038,0.001545267949077305,0.0,0.9999999999999999,0.06826666666666668,1.3877787807814457e-17,True,True,True,True,True
1e+24,2048,exponential,mixture,1.3421772800000001e-16,0.0,0.9346555785425119,0.06380582082850214,0.0015386006289860173,0.0,1.0,0.06826666666666666,1.3877787807814457e-17,True,True,True,True,True
1e+24,4096,exponential,fixed_ref,1.3421772800000001e-16,0.0,0.8785542850729429,0.11995194505529246,0.0014937698717648197,-1.3421772800000001e-16,1.0,0.1365333333333333,2.7755575615628914e-17,True,True,True,True,True
1e+24,4096,exponential,mixture,0.0,0.0,0.878559956225493,0.11995271935665397,0.0014873244178530125,0.0,1.0,0.1365333333333333,2.7755575615628914e-17,True,True,True,True,True
1e+24,8192,exponential,fixed_ref,0.0,0.0,0.7844020197265873,0.21419404485334012,0.0014039354200726603,0.0,1.0,0.2730666666666667,0.0,True,True,True,True,True
1e+24,8192,exponential,mixture,0.0,0.0,0.7844067786059792,0.2141953443446727,0.0013978770493481803,0.0,1.0,0.2730666666666666,5.551115123125783e-17,True,True,True,True,True
1e+24,32768,exponential,fixed_ref,0.0,0.0,0.47743933383601983,0.5214910697046233,0.0010695964593567947,0.0,1.0,1.0922666666666667,0.0,True,True,True,True,True
1e+24,32768,exponential,mixture,0.0,1.1163004828394435e-16,0.47744154060255106,0.5214934800821465,0.0010649793153025442,0.0,1.0,1.0922666666666667,0.0,True,True,True,True,True
1e+24,131072,exponential,fixed_ref,0.0,0.0,0.1861331803067639,0.8132282736389386,0.0006385460542976079,0.0,1.0000000000000002,4.369066666666667,0.0,True,True,True,True,True
1e+24,131072,exponential,mixture,0.0,0.0,0.18613369391674042,0.8132305176351668,0.0006357884480928793,-1.3421772800000001e-16,1.0,4.369066666666668,8.881784197001252e-16,True,True,True,True,True
1e+24,2048,power,fixed_ref,0.0,0.0,0.9343045054951392,0.06378185424180151,0.0019136402630594265,-1.3421772800000001e-16,1.0,0.06826666666666667,0.0,True,True,True,True,True
1e+24,2048,power,mixture,0.0,0.0,0.9343169913951448,0.06378270661257522,0.0019003019922800577,0.0,1.0,0.06826666666666667,0.0,True,True,True,True,True
1e+24,4096,power,fixed_ref,1.3421772800000001e-16,0.0,0.8782409475233772,0.11990916403519176,0.0018498884414312475,-1.3421772800000001e-16,1.0,0.13653333333333334,0.0,True,True,True,True,True
1e+24,4096,power,mixture,1.3421772800000001e-16,0.0,0.8782522931930983,0.1199107130972977,0.0018369937096040366,0.0,1.0,0.13653333333333334,0.0,True,True,True,True,True
1e+24,8192,power,fixed_ref,1.3421772800000001e-16,0.0,0.7841390805520988,0.21412224492942644,0.0017386745184749216,-1.3421772800000001e-16,1.0,0.2730666666666667,0.0,True,True,True,True,True
1e+24,8192,power,mixture,1.3421772800000001e-16,0.0,0.7841486015389881,0.21412484479357968,0.0017265536674320118,1.3421772800000001e-16,0.9999999999999999,0.2730666666666667,0.0,True,True,True,True,True
1e+24,32768,power,fixed_ref,0.0,0.0,0.4773170842527356,0.521357540559788,0.0013253751874764464,0.0,1.0,1.0922666666666667,0.0,True,True,True,True,True
1e+24,32768,power,mixture,0.0,1.116581213934319e-16,0.477321502145196,0.5213623660764595,0.001316131778344768,-1.3421772800000001e-16,1.0,1.092266666666667,2.220446049250313e-16,True,True,True,True,True
1e+24,131072,power,fixed_ref,0.0,0.0,0.18610472455419289,0.8131039485589057,0.0007913268869016051,-1.3421772800000001e-16,1.0,4.369066666666667,0.0,True,True,True,True,True
1e+24,131072,power,mixture,1.3421772800000001e-16,0.0,0.18610575299908622,0.8131084419032075,0.0007858050977062288,0.0,0.9999999999999999,4.369066666666666,8.881784197001252e-16,True,True,True,True,True
1e+24,2048,logarithmic,fixed_ref,0.0,0.0,0.9355359590379752,0.06386592147032577,0.0005981194916989736,1.3421772800000001e-16,1.0,0.06826666666666667,0.0,True,True,True,True,True
1e+24,2048,logarithmic,mixture,1.3421772800000001e-16,0.0,0.9355663749550513,0.06386799786359819,0.0005656271813502508,2.6843545600000003e-16,1.0,0.06826666666666668,1.3877787807814457e-17,True,True,True,True,True
1e+24,4096,logarithmic,fixed_ref,1.3421772800000001e-16,0.0,0.8793598943290636,0.12006193757239482,0.000578168098541419,1.3421772800000001e-16,0.9999999999999999,0.13653333333333334,0.0,True,True,True,True,True
1e+24,4096,logarithmic,mixture,0.0,0.0,0.8793875301763044,0.1200657107867381,0.0005467590369573087,1.3421772800000001e-16,1.0,0.13653333333333334,0.0,True,True,True,True,True
1e+24,8192,logarithmic,fixed_ref,0.0,0.0,0.785078000020478,0.21437863253892522,0.0005433674405966323,1.3421772800000001e-16,1.0,0.2730666666666667,0.0,True,True,True,True,True
1e+24,8192,logarithmic,mixture,1.3421772800000001e-16,0.0,0.7851011877166441,0.21438496432582493,0.0005138479575309316,1.3421772800000001e-16,1.0,0.2730666666666667,0.0,True,True,True,True,True
1e+24,32768,logarithmic,fixed_ref,0.0,1.11447792089214e-16,0.4777527325669355,0.5218333846917782,0.0004138827412864205,0.0,1.0000000000000002,1.092266666666667,2.220446049250313e-16,True,True,True,True,True
1e+24,32768,logarithmic,mixture,0.0,1.1144528489982352e-16,0.47776348059080603,0.5218451243999844,0.00039139500920952523,0.0,0.9999999999999999,1.0922666666666667,0.0,True,True,True,True,True
1e+24,131072,logarithmic,fixed_ref,0.0,0.0,0.18620612517472548,0.8135469746300541,0.00024690019522052566,-1.3421772800000001e-16,0.9999999999999999,4.369066666666668,8.881784197001252e-16,True,True,True,True,True
1e+24,131072,logarithmic,mixture,0.0,0.0,0.18620862413630992,0.8135578927598139,0.00023348310387628365,-1.3421772800000001e-16,1.0,4.369066666666668,8.881784197001252e-16,True,True,True,True,True
1e+19,2048,exponential,fixed_ref,0.0,0.0,0.9109133386549053,0.06218501725217489,0.026901644092919685,2.048e-16,1.0,0.06826666666666668,1.3877787807814457e-17,True,True,True,True,True
1e+19,2048,exponential,mixture,0.0,0.0,0.9110192451518917,0.062192247135702476,0.026788507712405957,0.0,1.0000000000000002,0.06826666666666667,0.0,True,True,True,True,True
1e+19,4096,exponential,fixed_ref,0.0,1.118657775512708e-16,0.8569407365701708,0.11700097523304732,0.026058288196782,-2.048e-16,0.9999999999999998,0.13653333333333334,0.0,True,True,True,True,True
1e+19,4096,exponential,mixture,0.0,1.1185318077668938e-16,0.8570372442350693,0.11701415174622812,0.025948604018702554,0.0,1.0,0.1365333333333333,2.7755575615628914e-17,True,True,True,True,True
1e+19,8192,exponential,fixed_ref,0.0,1.186485556824989e-16,0.766206052407845,0.20922533271083554,0.02456861488131961,0.0,1.0000000000000002,0.2730666666666667,0.0,True,True,True,True,True
1e+19,8192,exponential,mixture,0.0,0.0,0.7662874082211579,0.20924754827159087,0.02446504350725119,0.0,1.0,0.2730666666666667,0.0,True,True,True,True,True
1e+19,32768,exponential,fixed_ref,0.0,1.539456732598108e-16,0.4689003391211647,0.5121642104107441,0.01893545046809134,-2.048e-16,1.0,1.0922666666666665,2.220446049250313e-16,True,True,True,True,True
1e+19,32768,exponential,mixture,0.0,0.0,0.46893436621137685,0.5122013770671465,0.018864256721476763,-2.048e-16,1.0,1.0922666666666665,2.220446049250313e-16,True,True,True,True,True
1e+19,131072,exponential,fixed_ref,0.0,0.0,0.18411377502256923,0.8044053573252733,0.011480867652157644,-2.048e-16,1.0,4.369066666666668,8.881784197001252e-16,True,True,True,True,True
1e+19,131072,exponential,mixture,0.0,0.0,0.18412290981681068,0.8044452678503003,0.01143182233288897,2.048e-16,1.0000000000000002,4.369066666666667,0.0,True,True,True,True,True
1e+19,2048,power,fixed_ref,0.0,0.0,0.9052886312889605,0.061801037229326374,0.0329103314817132,-2.048e-16,1.0,0.06826666666666667,0.0,True,True,True,True,True
1e+19,2048,power,mixture,0.0,0.0,0.9054967372172089,0.06181524392736147,0.0326880188554296,0.0,1.0,0.06826666666666668,1.3877787807814457e-17,True,True,True,True,True
1e+19,4096,power,fixed_ref,0.0,0.0,0.8518141912920357,0.11630103091773929,0.031884777790224854,2.048e-16,1.0,0.13653333333333334,0.0,True,True,True,True,True
1e+19,4096,power,mixture,0.0,1.1329040187916024e-16,0.8520039013180835,0.11632693265996234,0.031669166021954014,2.048e-16,1.0,0.13653333333333334,0.0,True,True,True,True,True
1e+19,8192,power,fixed_ref,0.0,0.0,0.761882876284818,0.2080448174175076,0.030072306297674475,-2.048e-16,0.9999999999999998,0.2730666666666666,5.551115123125783e-17,True,True,True,True,True
1e+19,8192,power,mixture,0.0,0.0,0.7620317267283719,0.20808546351196078,0.029882809759667315,0.0,1.0,0.2730666666666667,0.0,True,True,True,True,True
1e+19,32768,power,fixed_ref,0.0,3.1077480288114583e-16,0.46683731596198935,0.5099108389814156,0.023251845056594955,2.048e-16,1.0,1.092266666666667,2.220446049250313e-16,True,True,True,True,True
1e+19,32768,power,mixture,0.0,1.553621702043348e-16,0.4669131316035211,0.5099936498794727,0.02309321851700622,0.0,1.0,1.0922666666666667,0.0,True,True,True,True,True
1e+19,131072,power,fixed_ref,0.0,0.0,0.18361731666955777,0.8022362976837425,0.014146385646699688,0.0,1.0,4.369066666666666,8.881784197001252e-16,True,True,True,True,True
1e+19,131072,power,mixture,0.0,0.0,0.18363545792510935,0.8023155580386644,0.014048984036226338,0.0,1.0,4.369066666666666,8.881784197001252e-16,True,True,True,True,True
1e+19,2048,logarithmic,fixed_ref,0.0,0.0,0.9260123576161958,0.06321577694659898,0.010771865437205203,0.0,1.0,0.06826666666666668,1.3877787807814457e-17,True,True,True,True,True
1e+19,2048,logarithmic,mixture,0.0,0.0,0.9265502183941403,0.06325249490903999,0.010197286696819732,0.0,1.0,0.06826666666666668,1.3877787807814457e-17,True,True,True,True,True
1e+19,4096,logarithmic,fixed_ref,0.0,0.0,0.8707038185976061,0.11888009469919317,0.01041608670320075,0.0,1.0,0.13653333333333334,0.0,True,True,True,True,True
1e+19,4096,logarithmic,mixture,0.0,0.0,0.8711886204504367,0.11894628631216629,0.009865093237396884,2.048e-16,1.0,0.13653333333333334,0.0,True,True,True,True,True
1e+19,8192,logarithmic,fixed_ref,0.0,0.0,0.7778052351086228,0.2123926828669946,0.009802082024382845,-2.048e-16,1.0,0.2730666666666667,0.0,True,True,True,True,True
