functional,omega,C,cost_form,ell,q0_mode,argmin_L_candidate,L_min,argmax_h_candidate,h_max,h_min,h_identifiable,argmax_Q_candidate,Q_cand_max,L_spread,n_tied_at_L_min,argmin_L_is_argmax_h,argmax_h_is_argmax_Q
mixture_l1,0.0,1e+19,power,131072,fixed_ref,reference_p0,3.5175301707482776,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.0,14,True,False
mixture_l1,0.0,1e+19,power,131072,mixture,dirichlet_a20_19,3.515146744752241,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.004079617536919322,1,True,False
mixture_l1,0.0,1e+22,exponential,2048,fixed_ref,reference_p0,2.1509865641797186,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.0,14,True,False
mixture_l1,0.0,1e+22,exponential,2048,mixture,dirichlet_a20_19,2.150955307672904,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,5.439799943074419e-05,1,True,False
mixture_l1,0.0,1e+22,exponential,4096,fixed_ref,reference_p0,2.155148529080297,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.0,14,True,False
mixture_l1,0.0,1e+22,exponential,4096,mixture,dirichlet_a20_19,2.155117889001272,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,5.332547309944147e-05,1,True,False
mixture_l1,0.0,1e+22,exponential,8192,fixed_ref,reference_p0,2.1628865766765566,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.0,14,True,False
mixture_l1,0.0,1e+22,exponential,8192,mixture,dirichlet_a20_19,2.16285704050283,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,5.1404643108377e-05,1,True,False
mixture_l1,0.0,1e+22,exponential,32768,fixed_ref,reference_p0,2.198591790044161,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.0,14,True,False
mixture_l1,0.0,1e+22,exponential,32768,mixture,dirichlet_a20_19,2.198566747022271,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,4.3588492729895734e-05,1,True,False
mixture_l1,0.0,1e+22,exponential,131072,fixed_ref,reference_p0,2.2750259140022036,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.0,14,True,False
mixture_l1,0.0,1e+22,exponential,131072,mixture,dirichlet_a20_19,2.2750078883249256,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,3.137667026242852e-05,1,True,False
mixture_l1,0.0,1e+22,logarithmic,2048,fixed_ref,reference_p0,2.1463457390253806,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.0,14,True,False
mixture_l1,0.0,1e+22,logarithmic,2048,mixture,dirichlet_a20_19,2.1461790227700903,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.0003108615024762784,1,True,False
mixture_l1,0.0,1e+22,logarithmic,4096,fixed_ref,reference_p0,2.150604408716601,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.0,14,True,False
mixture_l1,0.0,1e+22,logarithmic,4096,mixture,dirichlet_a20_19,2.150441383243405,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.0003039913133422445,1,True,False
mixture_l1,0.0,1e+22,logarithmic,8192,fixed_ref,reference_p0,2.1585153775285373,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.0,14,True,False
mixture_l1,0.0,1e+22,logarithmic,8192,mixture,dirichlet_a20_19,2.1583589261908838,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.00029175632189559764,1,True,False
mixture_l1,0.0,1e+22,logarithmic,32768,fixed_ref,reference_p0,2.194915683808947,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.0,14,True,False
mixture_l1,0.0,1e+22,logarithmic,32768,mixture,dirichlet_a20_19,2.194785322374066,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.0002431750739297911,1,True,False
mixture_l1,0.0,1e+22,logarithmic,131072,fixed_ref,reference_p0,2.272411180898094,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.0,14,True,False
mixture_l1,0.0,1e+22,logarithmic,131072,mixture,dirichlet_a20_19,2.2723196680522832,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.00017077601896531291,1,True,False
mixture_l1,0.0,1e+22,power,2048,fixed_ref,reference_p0,2.15269061051389,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.0,14,True,False
mixture_l1,0.0,1e+22,power,2048,mixture,dirichlet_a20_19,2.1526299403242453,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.00010452515660208661,1,True,False
mixture_l1,0.0,1e+22,power,4096,fixed_ref,reference_p0,2.156819664290905,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.0,14,True,False
mixture_l1,0.0,1e+22,power,4096,mixture,dirichlet_a20_19,2.156760144360044,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.0001025441955717632,1,True,False
mixture_l1,0.0,1e+22,power,8192,fixed_ref,reference_p0,2.16449858381103,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.0,14,True,False
mixture_l1,0.0,1e+22,power,8192,mixture,dirichlet_a20_19,2.1644411322856136,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,9.898168766531157e-05,1,True,False
mixture_l1,0.0,1e+22,power,32768,fixed_ref,reference_p0,2.19996248004066,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.0,14,True,False
mixture_l1,0.0,1e+22,power,32768,mixture,dirichlet_a20_19,2.199913502101224,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,8.43895074242873e-05,1,True,False
mixture_l1,0.0,1e+22,power,131072,fixed_ref,reference_p0,2.2760167243969756,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.0,14,True,False
mixture_l1,0.0,1e+22,power,131072,mixture,dirichlet_a20_19,2.2759811812595974,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,6.124782237648674e-05,1,True,False
mixture_l1,0.0,1e+24,exponential,2048,fixed_ref,reference_p0,1.913903619152281,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.0,14,True,False
mixture_l1,0.0,1e+24,exponential,2048,mixture,dirichlet_a20_19,1.913901410003191,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,3.845491373333232e-06,1,True,False
mixture_l1,0.0,1e+24,exponential,4096,fixed_ref,reference_p0,1.9160275710896768,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.0,14,True,False
mixture_l1,0.0,1e+24,exponential,4096,mixture,dirichlet_a20_19,1.9160254137731916,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,3.755300874486167e-06,1,True,False
mixture_l1,0.0,1e+24,exponential,8192,fixed_ref,reference_p0,1.9199711532667088,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.0,14,True,False
mixture_l1,0.0,1e+24,exponential,8192,mixture,dirichlet_a20_19,1.91996908773344,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,3.59509814362724e-06,1,True,False
mixture_l1,0.0,1e+24,exponential,32768,fixed_ref,reference_p0,1.9380887958974857,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.0,14,True,False
mixture_l1,0.0,1e+24,exponential,32768,mixture,dirichlet_a20_19,1.9380870899896376,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,2.9695348904290597e-06,1,True,False
mixture_l1,0.0,1e+24,exponential,131072,fixed_ref,reference_p0,1.9765514600318008,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.0,14,True,False
mixture_l1,0.0,1e+24,exponential,131072,mixture,dirichlet_a20_19,1.9765502769496048,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,2.059443301893893e-06,1,True,False
mixture_l1,0.0,1e+24,logarithmic,2048,fixed_ref,reference_p0,1.9135877364974414,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.0,14,True,False
mixture_l1,0.0,1e+24,logarithmic,2048,mixture,dirichlet_a20_19,1.913576848918821,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,2.03276257120244e-05,1,True,False
mixture_l1,0.0,1e+24,logarithmic,4096,fixed_ref,reference_p0,1.915719160482562,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.0,14,True,False
mixture_l1,0.0,1e+24,logarithmic,4096,mixture,dirichlet_a20_19,1.9157085324100362,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,1.9842304478157047e-05,1,True,False
mixture_l1,0.0,1e+24,logarithmic,8192,fixed_ref,reference_p0,1.9196759830034493,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.0,14,True,False
mixture_l1,0.0,1e+24,logarithmic,8192,mixture,dirichlet_a20_19,1.9196658161393667,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,1.8982610380691156e-05,1,True,False
mixture_l1,0.0,1e+24,logarithmic,32768,fixed_ref,reference_p0,1.9378453784718424,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.0,14,True,False
mixture_l1,0.0,1e+24,logarithmic,32768,mixture,dirichlet_a20_19,1.937837006440978,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,1.5630826969204037e-05,1,True,False
mixture_l1,0.0,1e+24,logarithmic,131072,fixed_ref,reference_p0,1.976382940542712,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.0,14,True,False
mixture_l1,0.0,1e+24,logarithmic,131072,mixture,dirichlet_a20_19,1.9763771573058238,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,1.0799178649323338e-05,1,True,False
mixture_l1,0.0,1e+24,power,2048,fixed_ref,reference_p0,1.9140256838178147,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.0,14,True,False
mixture_l1,0.0,1e+24,power,2048,mixture,dirichlet_a20_19,1.9140212826368048,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,7.584505660407359e-06,1,True,False
